source_sentence,pred,gold,sentence_id,bert_score_precision_pred_with_brevity_penalty,dae_score_pred,bart_score_pred,bert_score_precision_gold_with_brevity_penalty,dae_score_gold,bart_score_gold
"He also composed notable scores for many other movies , including Citizen Kane , Cape Fear and Taxi Driver .","He also wrote for many other movies, including Citizen Kane and Cape Fear.","He also wrote music for many other movies , including Citizen Kane , Cape Fear and Taxi Driver .",3199,0.629593315,0.99507308,-1.113505363,0.797803146,0.997533441,-1.440103769
"Most of the rest are frugivores , with a few species being carnivorous .","Most of the rest are frugivores, with a few species being carnivorous.",Most of the rest are frugivores . A few species are carnivorous .,3200,0.93907646,0.999904513,-0.391156524,0.960064414,0.864742279,-0.986323118
"With 12-hour time notation , most authorities recommend avoiding confusion by using '' noon , '' '' 12 noon , '' or '' 12:00 noon . ''","With 12-hour time notation, most authorities recommend avoiding confusion by using '' noon, '' '' 12 noon, '' or '' 12:00 noon. ''","Noon is the time exactly halfway through the day , written 12.00 or 12:00 in the 24-hour clock and 12:00 pm in the 12-hour clock . Midday also means noon , although this also means around noon , or very early afternoon .",3201,0.937011887,0.999828935,-0.75047487,0.686257284,0.354569286,-3.476947069
"Like many Bolshevik artists , Eisenstein envisioned a new society which would subsidize artists totally , freeing them from the confines of bosses and budgets , leaving them absolutely free to create , but budgets and producers were as significant to the Soviet film industry as the rest of the world .","Eisenstein, like many Bolshevik artists, envisioned a new society which would subsidize artists totally, freeing them from bosses and budgets. Budgets and producers were as important to the Soviet film industry as the rest of the world.","Like many Bolshevik artists , Eisenstein pictured a new society which would pay for artists totally . This would free them from bosses and budgets .",3202,0.726616495,0.999897778,-0.736963987,0.845250053,0.999747038,-2.182504177
"Since October 2007 , Valdivia has been the capital of the newly created Los RÃ os Region and is also the capital of Valdivia Province .","Since October 2007, Valdivia has been the capital of the newly created Los R os Region.",Valdivia is the capital of Los RÃ os Region -LRB- Spanish for Region of the Rivers -RRB- one of Chile 's 16 regions . Valdivia is most known for being the most affected city by the Great Chilean Earthquake .,3203,0.591267534,0.77953434,-1.067021489,0.868525616,0.195097119,-3.775982857
"The settlements are Puerto Harris , Puerto San Antonio and Puerto Almeida .","The settlements are Puerto Harris, Puerto San Antonio and El Meida.",References,3204,0.853127674,0.85658288,-1.690284491,0.753810823,0.0,-8.031668663
"Some countries , such as Belgium -LRB- 11.2 per 100 known pregnancies -RRB- and the Netherlands -LRB- 10.6 per 100 -RRB- , have a low rate of induced abortion , while others like Russia -LRB- 62.6 per 100 -RRB- and Vietnam -LRB- 43.7 per 100 -RRB- have a comparatively high rate .","Some countries, such as Belgium -LRB- 11.2 per 100 known pregnancies -RRB- and the Netherlands -LRB- 10.6 per 100 -RRB- have a low rate of induced abortion.","Some countries , like Belgium -LRB- 11.2 per 100 known pregnancies -RRB- and the Netherlands -LRB- 10.6 per 100 -RRB- have a low rate of induced abortion .",3205,0.518245342,0.0,-0.315646648,0.932429292,0.0,-0.681142807
Permits are required to keep ORGANIZATION@1 in captivity in the LOCATION@1 .,Permits are needed to keep ORGANIZATION@1 in captivity in the LOCATION@1.,"To keep ORGANIZATION@1 in captivity , the workers had to be experienced in caring for eagles .",3206,0.924091251,0.839473069,-0.580682933,0.872600647,0.844482601,-3.809663773
Kriegstetten is a municipality in the district of Wasseramt in the canton of Solothurn in Switzerland .,Kriegstetten is a municipality in the district of Wasseramt in the canton of Solothurn in Switzerland.,Kriegstetten is a municipality in the district Wasseramt in the canton of Solothurn in Switzerland .,3207,0.973198407,0.999889612,-0.189461336,0.985074076,0.999793708,-1.359706998
"Heart 's next album , Bad Animals -LRB- # 2 , 1987 -RRB- , continued the power ballad theme that defined much of 80 's pop .","Heart's next album, Bad Animals -LRB- # 2, 1987 -RRB-, continued the power ballad theme that defined much of 80's pop.",1987 - Bad Animals,3208,0.896247578,0.99993366,-0.681613564,0.744715852,0.971893847,-3.858970642
"In the 2001 census the town had a population of 7,700 .","In the 2001 census there were 7,700 people living in the town.",Strathaven Badminton Club -LRB- Currently Meets in Larkhall due to the rebuilding of the sports center -RRB- .,3209,0.939634442,0.999676704,-0.944389701,0.608252382,0.000319746,-5.750025272
NUMBER@1 Stages,NUMBER@1 Stages,"PERSON@1 was very good at riding time trials , and this helped him to win grand tours .",3210,1.0,0.998118877,-0.981341362,0.817336202,0.028284801,-6.217678547
"A considerable number of grand duchies were created in the Napoleonic era , and later following the ORGANIZATION@1 of LOCATION@1 and the foundation of the German Confederation .","A great number of grand duchies were created in the Napoleonic era, and later following the ORGANIZATION@1 of LOCATION@1 and the foundation of the German Confederation.",A lot of grand duchies were created in the Napoleonic era and by the ORGANIZATION@1 of LOCATION@1 and the German Confederation .,3211,0.919586456,0.943803072,-0.479419172,0.871574745,0.844521821,-1.067909479
Mario Bertini -LRB- born 7 January 1944 -RRB- is a former Italian footballer defender \/O/ midfielder .,"Mario Bertini -LRB- born 7 January, 1944 -RRB- is a former Italian football player.","Mario Bertini -LRB- born 7 January , 1944 -RRB- is a former Italian football player .",3212,0.729404051,0.949957073,-1.097256899,0.731172086,0.949957073,-1.881910443
Coachella Valley -LRB- -RRB- is a large valley landform in Southern California .,Coachella Valley -LRB- -RRB- is a large valley landform in Southern California.,It is famous as a destination and an agricultural region .,3213,0.969496383,0.999914408,-0.201467216,0.662829361,0.112413011,-4.755002499
"The Second War -LRB- NUMBER@1 â '' NUMBER@2 -RRB- began with the English-supported invasion of PERSON@1 and the '' Disinherited '' in NUMBER@1 , and ended in NUMBER@2 with the signing of the Treaty of LOCATION@1 .","The Second World War -LRB- NUMBER@1 â '' NUMBER@2 -RRB- began with the English-supported invasion of PERSON@1 in NUMBER@1, and ended in NUMBER@2 with the signing of the Treaty of LOCATION@1.","The Second War -LRB- NUMBER@1 â '' NUMBER@2 -RRB- began with the English-supported invasion of PERSON@2 and the ` Disinherited ' in NUMBER@1 , and ended around NUMBER@2 with the signing of the Treaty of LOCATION@1 .",3214,0.818409542,0.998353601,-0.47192347,0.817781726,0.998713136,-0.866833627
Sled dogs have become a popular winter recreation and sport in North America and Europe ; sled dogs are now found even in such unlikely places as Germany and Japan .,Sled dogs are a popular winter recreation and sport in North America and Europe. Sled dogs are now found even in such unlikely places as Germany and Japan.,-- History of Sled Dogs -LRB- Great Race of Mercy -RRB- --,3215,0.91217723,0.963443577,-0.382518679,0.340292226,0.007837459,-5.929134369
"PERSON@1 's travel through LOCATION@1 became a triumphal tour that climaxed in LOCATION@2 , on NUMBER@1 April NUMBER@2 , when around NUMBER@3 Austrians gathered on the Heldenplatz -LRB- Square of Heroes -RRB- to hear PERSON@1 proclaim the Austrian Anschluss .","PERSON@1's travels through LOCATION@1 became a triumphal tour that ended in LOCATION@2 on NUMBER@1 April NUMBER@2, when around NUMBER@3 Austrians gathered on the Heldenplatz -LRB- Square of Heroes -RRB- to hear PERSON@1 proclaim the Austrian Anschluss.","On NUMBER@1 April NUMBER@2 , NUMBER@3 Austrians gathered on the Heldenplatz -LRB- Square of Heroes -RRB- to hear PERSON@1 proclaim the Austrian Anschluss .",3216,0.937832439,0.0,-0.552126765,0.779852739,0.978065789,-0.671871722
"After obtaining 25.87 % of the vote in the first round of France 's presidential elections , Royal qualified for the second round of voting but lost with 46.94 % to Nicolas Sarkozy on May 6 , 2007 .","After winning the first round of France's presidential elections, Royal qualified for the second round of voting but lost with 46.94 % to Nicolas Sarkozy on May 6, 2007.","The party 's candidate for the 2007 presidential election , Ségolène Royal , was defeated by Nicolas Sarkozy by about 53 % to 47 % . After obtaining 25 % of the vote in the first round of France 's presidential elections Ségolène Royal qualified for the second round of voting but lost to Nicolas Sarkozy on May 6 , 2007 .",3217,0.807424484,0.980182946,-0.657886147,0.889455878,0.999496639,-1.956292987
is a natural satellite of Jupiter .,It is a moon of Jupiter.,"is about 2 kilometres in diameter , and orbits Jupiter at an average distance of 22,721,000 km in 699.676 days , at an inclination of 142 to the ecliptic -LRB- 142 to Jupiters equator -RRB- , with an eccentricity of 0.0932 .",3218,0.613162381,0.282872587,-1.872410893,0.782686506,0.00373919,-4.583408356
"Its most famous treasure is ORGANIZATION@1 , a mediÃ val map of the world dating from the 13th century .","Its most famous treasure is the ORGANIZATION@1, a map of the world dating from the 13th century.","The most famous treasure in LOCATION@1 is the ORGANIZATION@1 , a mediÃ val map of the world dating from the 13th century .",3219,0.838159121,0.987134814,-0.716933131,0.71926376,0.997680008,-1.440446615
Artificial methods For crystallization -LRB- see also recrystallization -RRB- to occur from a solution it must be supersaturated .,For crystallization -LRB- see also recrystallization -RRB- to occur from a solution it must be supersaturated.,For crystallization to occur the solution at hand ought to be supersaturated .,3220,0.80164477,0.999171972,-0.352631569,0.740114386,0.999832332,-2.692093849
"After PERSON@1 became extratropical , it brushed southeastern LOCATION@1 , bringing about NUMBER@1 inch -LRB- NUMBER@2 mm -RRB- of rain to the area .","After PERSON@1 became extratropical, it brushed southeastern LOCATION@1, bringing about NUMBER@1 inch -LRB- NUMBER@2 mm -RRB- of rain to the area.","After PERSON@1 became an extratropical storm , it affected parts of southeastern LOCATION@1 , bringing about NUMBER@1 inch -LRB- NUMBER@2 mm -RRB- of rain to the area .",3221,0.954767876,0.999907732,-0.314273059,0.679617664,0.996856689,-1.23859477
"In the same year he became principal conductor of the Berlin Philharmonic , and held both positions until his death .","In the same year he became conductor of the Berlin Philharmonic, and held both positions until his death.",In the same year he also became the main conductor of the Berlin Philharmonic .,3222,0.862403879,0.996620893,-0.596668482,0.837057592,0.924622536,-1.838555336
"As of September NUMBER@1 , NUMBER@2 , PokÃ mon Mystery Dungeon : Explorers of Time and Explorers of Darkness combined to sell NUMBER@3 million copies worldwide , according to ORGANIZATION@1 .","As of September NUMBER@1, NUMBER@2, Pok mon Mystery Dungeon : Explorers of Time and Pok mon Mystery Dungeon : Explorers of Darkness combined to sell NUMBER@3 million copies worldwide, according to ORGANIZATION@1.","PokÃ mon Mystery Dungeon : Explorers of Time and PokÃ mon Mystery Dungeon : Explorers of Darkness are a the sequel to the PokÃ mon Mystery Dungeon : ORGANIZATION@2 and ORGANIZATION@3 games . It was released in LOCATION@1 on September NUMBER@4 , NUMBER@5 , in LOCATION@2 on April NUMBER@6 , NUMBER@2 , in LOCATION@3 on July NUMBER@7 , NUMBER@2 and in LOCATION@4 on June NUMBER@8 , NUMBER@2 .",3223,0.941745996,0.926279187,-0.706514597,0.681704345,0.0,-2.296914577
He shared the prize with Edward L. Tatum and George Beadle who won for their work with genetics .,He shared the prize with Edward L. Tatum and George Beadle who won for their work with genetics.,He shared the prize with Edward Tatum and George Beadle who won for their work on genetics .,3224,0.973393273,0.99992466,-0.218068674,0.681479018,0.991696954,-1.337747931
LOCATION@1 is a LOCATION@2 municipality of LOCATION@3 located in the province of LOCATION@4 .,LOCATION@1 is a municipality located in the LOCATION@4 province.,LOCATION@1 is a municipality found in the Belgian province of LOCATION@4 .,3225,0.633245489,0.932378232,-1.409874082,0.735122747,0.99796623,-2.00360918
"The annual festival has grown in magnitude , from 4,000 rounds used in 2004 , 6,000 in 2005 , to over 9,100 in 2006 .","The annual festival has grown in size, from 4,000 rounds used in 2004, 6,000 in 2005, to over 9,100 in 2006.",Fireworks were invented in China over 800 years ago .,3226,0.880390681,0.954150379,-0.645180643,0.762830805,0.001321699,-4.330588818
Slovakia currently has 79 districts .,Slovakia has 79 districts.,There are currently 79 districts of Slovakia .,3227,0.649119683,0.998304129,-0.5679667,0.7171014,0.640322387,-3.192983627
"Stanton is a city in and the county seat of Powell County , Kentucky , United States .",Stanton is a city of Kentucky in the United States.,Stanton is a city of Kentucky in the United States .,3228,0.499928888,0.67804569,-1.800804019,0.515493029,0.67804569,-3.254620075
This work helped further the big-bang theory of the universe using the Cosmic Background Explorer Satellite -LRB- COBE -RRB- .,This work helped further the big-bang theory of the universe using the Cosmic Background Explorer Satellite -LRB- COBE -RRB-.,"With the help of Alvarez and Richard A. Muller , Professor Smoot developed a radiometer to measure the difference in temperature from two angles 60 degrees apart .",3229,0.977406308,0.999890268,-0.447398603,0.7957634,0.000896864,-4.6622262
"Biomes are climatically and geographically defined as similar climatic conditions on the Earth , such as communities of plants , animals , and soil organisms , The World 's Biomes , Retrieved August 19 , 2008 , from University of California Museum of Paleontology and are often referred to as ecosystems .","The World's Biomes, Retrieved August 19, 2008, from the University of California Museum of Paleontology.",Terrestrial biomes,3230,0.281994771,0.998904526,-0.94547236,0.571280164,0.968768954,-4.216763973
"ORGANIZATION@1 divided itself into two '' de facto '' wrestling promotions with separate rosters , storylines and authority figures .","ORGANIZATION@1 divided itself into two '' de facto '' promotions with separate rosters, storylines and authority figures.","WWE divided itself into two '' de facto '' wrestling promotions with separate rosters , storylines and authority figures .",3231,0.873156066,0.999082685,-0.606873512,0.950728637,0.932249188,-1.209329367
"The Cairo International Book Fair is one of the biggest book fairs in the world , drawing hundreds of book sellers from around the world and about NUMBER@1 million visitors each year .","The Cairo International Book Fair is one of the biggest book fairs in the world, with over NUMBER@1 million visitors each year.",The Cairo International Book Fair is one of the biggest book fairs in the world with hundreds of book sellers and about two million visitors every year .,3232,0.647284505,0.976857424,-0.667460322,0.951291568,0.990895271,-1.313605189
Early planes were made from wood with a rectangular slot or mortise cut across the center of the body .,Early planes had a rectangular slot or mortise cut across the center of the body.,Early planes were made from wood .,3233,0.741758924,0.833194554,-0.448477834,0.840884283,0.992467761,-3.024152994
The rainfall led to flooding of roads and buildings .,The rainfall caused flooding of roads and buildings.,The rainfall caused flooding on roads and in buildings .,3234,0.94747986,0.820891201,-0.98486501,0.96632657,0.999724209,-2.772507668
"Chemicals from both synthetic -LRB- e.g. pesticides , anti-bacterial Triclosan , plasticizers for plastics , etc. . . -RRB- and natural -LRB- e.g. chemicals found in tea tree oil and lavender oil -RRB- sources have been linked to various degrees of endocrine disruption .","Chemicals from both synthetic -LRB- e.g. pesticides, anti-bacterial Triclosan, plasticizers for plastics, etc. -RRB- and natural -LRB- e.g. chemicals found in tea tree oil and lavender oil -RRB- sources have been linked to various degrees of endocrine disruption.","Chemicals from both synthetic -LRB- e.g. pesticides , anti-bacterial Triclosan , plasticizers for plastics , etc. -RRB- and natural -LRB- e.g. , chemicals found in tea tree oil and lavender oil -RRB- -RRB- sources in the blood of pregnant women have been linked to various degrees of endocrine disruption .",3235,0.938280636,0.0,-0.336997926,0.952549529,0.0,-1.073826671
"Atenism , or the Amarna heresy , refers to the religious changes associated with the eighteenth dynasty Pharaoh Amenhotep IV , better known under his adopted name , Akhenaten .","Atenism, or the Amarna heresy, refers to the religious changes associated with the eighteenth dynasty Pharaoh Amenhotep IV, better known under his adopted name, Akhenaten.","It was started by the 18 dynasty pharaoh Amenhotep IV , better known as Akhenaten .",3236,0.933660667,0.999955475,-0.511924088,0.846215194,0.909415722,-2.25372839
"PERSON@1 -LRB- NUMBER@1 March NUMBER@2 -- NUMBER@3 August NUMBER@4 -RRB- , Scottish romantic composer , was born in LOCATION@1 , the son of a shipowner , and was educated at the ORGANIZATION@1 , where his teachers included Sir PERSON@2 and Sir PERSON@3 .","PERSON@1 -LRB- March NUMBER@1, NUMBER@2 - August NUMBER@3, NUMBER@4 -RRB- was a Scottish composer.","PERSON@1 -LRB- born NUMBER@1 March NUMBER@2 ; died NUMBER@3 August NUMBER@4 -RRB- , was a Scottish composer and conductor who lived in the later part of the romantic period .",3237,0.317877198,0.998554051,-1.324651003,0.425263107,0.999800563,-2.808668375
"After being speared by Edge , resulting in LOCATION@1 losing a number one contender 's match for the WWE Championship , on the WWE Draft episode of Raw , he faced Edge at the Over the Limit pay-per-view , but separated his right shoulder during the match , which concluded in a double countout .","On the WWE Draft episode of Raw, LOCATION@1 faced Edge at the Over the Limit pay-per-view.",LOCATION@1 lost when Edge speared him . LOCATION@1 and Edge fought to a double countout at Over the Limit .,3238,0.255061166,0.998722672,-0.896041036,0.73107366,0.998967886,-1.972244978
Donna was the Doctor 's full time companion for all 13 episodes of series four .,Donna was the Doctor's full time companion for all 13 episodes of series four.,Donna was the Doctor 's full time companion for all 13 episodes of Series 4 .,3239,0.938258833,0.999919116,-0.360317141,0.734574303,0.936674178,-1.681923151
The Miani tribe mainly inhabits the Gomal plains which fall in Tank in the North-West Frontier Province .,The Miani tribe mainly lives in the Gomal plains which fall in Tank in the North-West Frontier Province.,"The Miani , are a Pushtoon tribe , they mainly live in the Gomal plains which is part of Tank District in the North-West Frontier Province of Pakistan .",3240,0.966548797,0.772509933,-0.573514104,0.921119072,0.999911129,-2.77393508
"Although the level of ORGANIZATION@1 play can be categorized as between A and AA , players in independent baseball are usually not scouted heavily by ORGANIZATION@2 teams .","Although the level of ORGANIZATION@1 play can be classified between A and AA, players in independent baseball are usually not picked heavily by ORGANIZATION@2 teams.",ORGANIZATION@3 -LRB- NUMBER@1 - -RRB-,3241,0.919186028,0.508087039,-0.784147918,0.799449353,0.000629576,-5.152721405
iAfria Iafrica.com,iAfria Iafrica.com,Rolling Stone link,3242,1.0,0.0,-1.010470748,0.7697317,0.077155441,-6.225337982
"It is generally necessary to commission market research -LRB- generally desk\/secondary research -RRB- to determine , although sometimes primary research -RRB- to estimate the total market size and a company 's market share .","It is generally necessary to do market research -LRB- generally desk/secondary research -RRB- to determine, although sometimes primary research -RRB- to estimate the total market size and a company's market share.","It is necessary to commission -LRB- hire -RRB- market research -LRB- generally desk\/secondary research , although sometimes primary research -RRB- to estimate the total market size and a companys market share .",3243,0.900071427,0.994431973,-0.800808132,0.928661987,0.999773324,-1.629482985
"In the sequel to The Ring , The Ring Two -LRB-/O2005/O-RRB- , Chase was credited for her role as Samara Morgan because of the use of archive footage from the first Ring , but Kelly Stables performed all of the new footage .","In the sequel to The Ring, The Ring Two -LRB-/O2005/O-RRB- Chase was credited for her role as Samara Morgan because of the use of archive footage from the first Ring, but Kelly Stables performed all of the new footage.",Kelly Stables did all of the new scenes for Samara .,3244,0.948270144,0.996346772,-0.318270266,0.805268585,0.970513821,-2.703021049
"They relive their first meeting -- the candles , the lost key -- and , to Mimì 's delight , Rodolfo presents her with the pink bonnet he bought her , which he has kept as a souvenir of their love .","They relive their first meeting -- the candles, the lost key -- and, to Mim's delight, Rodolfo presents her with the pink bonnet he bought her, which he has kept as a souvenir of their love.","Rodolfo gives her the pink bonnet he bought her , which he has kept as a souvenir of their love .",3245,0.906917459,0.968039334,-0.704075634,0.565422406,0.967755854,-1.050350785
"He left in 1891 to found the Chicago Symphony , taking thirteen Philharmonic musicians with him .","He left in 1891 to start the Chicago Symphony Orchestra, taking thirteen Philharmonic musicians with him.",In 1891 Thomas left New York to found the Chicago Symphony Orchestra .,3246,0.964069724,0.988802016,-0.954906225,0.887072092,0.99979943,-3.356250048
"A limited part of the network -LRB- 1.7 km -RRB- has been used as an underground ossuary , known as the catacombs of Paris .","A small part of the network -LRB- 1.7 km -RRB- has been used as an underground ossuary, known as the catacombs of Paris.",The entire network is commonly but mistakenly called '' the catacombs '' .,3247,0.941851754,0.993398607,-0.379166394,0.8211426,0.363421857,-4.222099781
"Hubbard 's writings became the guiding texts for the Church of Scientology and a number of affiliated organizations that address such diverse topics as business administration , literacy and drug rehabilitation .","Hubbard's writings became the guiding texts for the Church of Scientology and a number of affiliated organizations that address such topics as business administration, literacy and drug rehabilitation.",He also authored Scientology .,3248,0.912972155,0.999749482,-0.566789865,0.791172494,0.012216307,-5.541719913
"This did n't change until NUMBER@1 with the installation of a new computer , increasing processing power of the Weather Centre greatly , leading to forecasts twice as accurate as earlier ones .","This didn't change until NUMBER@1 with the installation of a new computer, increasing the processing power of the Weather Centre greatly, leading to forecasts twice as accurate as earlier ones.",This made forecasts twice as accurate as earlier ones .,3249,0.962662935,0.999944508,-0.693721533,0.581489524,0.713312089,-1.856753945
"SNL and Kids in the Hall alum PERSON@1 , who appeared in many of the Mary PERSON@2 SNL skits on TV , also has a minor role as a priest .","SNL and Kids in the Hall alum PERSON@1, who appeared in many of the Mary PERSON@2 SNL skits on TV, also plays a priest.","SNL and Kids in the Hall alum , PERSON@1 , who appeared in many of the Mary PERSON@2 SNL skits on television , also has a minor role as a priest .",3250,0.83173351,0.99911797,-0.496596754,0.962435147,0.866740763,-1.163976192
He theorized that personality is developed by a person 's childhood experiences .,He also theorized that personality is developed by a person's childhood experiences.,He theorised that personality is developed by a person 's childhood experiences .,3251,0.958568335,0.87557441,-0.81974858,0.960821593,0.890322208,-1.484562874
Light from a scene passes through this single point and projects an inverted image on the opposite side of the box .,Light from a scene passes through this single point and projects an inverted image on the opposite side of the box.,This type of photography is called Solargraphy .,3252,0.976248103,0.999905407,-0.225613236,0.78074683,0.001230078,-5.0613451
1149 & ndash ; Raymond of Poitiers is defeated and killed at the Battle of Inab by Nur ad-Din Zangi .,1149 - Raymond of Poitiers is defeated and killed at the Battle of Inab by Nur ad-Din Zangi.,Events,3253,0.863225772,0.902841806,-0.410713047,0.517671991,0.0,-7.798238754
"Finntroll 's lyrics are in Swedish , one of LOCATION@1 's two national languages , because '' Swedish just sounds damn trollish '' , according to the band 's first vocalist , PERSON@1 -LRB- whose first language is Swedish -RRB- .","Finntroll's lyrics are in Swedish, one of LOCATION@1's two national languages, because '' Swedish just sounds damn trollish ''.","Finntroll 's lyrics are in Swedish , one of LOCATION@1 's two national languages , because they say '' Swedish just sounds damn trollish '' .",3254,0.499380725,0.999125183,-0.844717205,0.516043816,0.957464159,-1.767993331
"Common triggers include insect bites or stings , foods , medication and latex rubber .","Common triggers include bites or stings, food, medication and latex rubber.",foods,3255,0.819146477,0.954658568,-0.917450547,0.742771872,0.0,-5.648375511
"In 1889 the Margherita pizza , whose red tomatoes , green basil , and white cheese represent the Italian flag , was named after her .","In 1889 the Margherita pizza, whose red tomatoes, green basil, and white cheese represent the Italian flag, was named after her.","In 1889 the pizza Margherita was named after her . Red sauce , green basil and white cheese .",3256,0.914592198,0.999909639,-0.354557544,0.894122991,0.998484433,-2.540625334
The LOCATION@1 national football team represents LOCATION@1 in international football competitions and is controlled by the ORGANIZATION@1 .,LOCATION@1 national team is the national football team of LOCATION@1.,LOCATION@1 national football team is the national football team of LOCATION@1 .,3257,0.424710774,0.924733937,-1.19381988,0.481388842,0.907150149,-1.478805304
ThÃ lus is a commune in the Pas-de-Calais department in the Nord-Pas-de-Calais region of France .,It is found in the region Nord-Pas-de-Calais in the Pas-de-Calais department in the north of France.,ThÃ lus is a commune . It is found in the region Nord-Pas-de-Calais in the Pas-de-Calais department in the north of France .,3258,0.881815076,0.999706089,-1.263804197,0.976027131,0.996747315,-2.267337084
"For example , in order to perform digital filters fast enough , the ORGANIZATION@1 instruction in a typical digital signal processor -LRB- DSP -RRB- must be implemented using a kind of ORGANIZATION@2 architecture that can fetch an instruction and two data words simultaneously , and it requires a single-cycle multiply-accumulate multiplier .","For example, in order to perform digital filters fast enough, the ORGANIZATION@1 instruction in a typical digital signal processor must be implemented using a kind of ORGANIZATION@2 architecture that can fetch an instruction and two data words simultaneously, and it requires a single-cycle multiplier.",digital signal processor,3259,0.821566193,0.0,-0.478804231,0.714246983,0.131415993,-4.417032719
"The first named appearance of Wario occurred in the 1992 game ' where he was designed by Hiroji Kiyotake who was also responsible for designing Samus Aran , another popular Nintendo character .","The first appearance of Wario occurred in the 1992 game'where he was designed by Hiroji Kiyotake who also designed Samus Aran, another popular Nintendo character.",Wario is a character from Nintendos popular video game series Mario .,3260,0.801592045,0.999644518,-0.889966965,0.382632626,0.02293626,-2.777448654
"Nicolas , p4 After he won the battle , Achaius is said to have established the Order of the Thistle , dedicating it to the saint , in 786 .","After he won the battle, Achaius is said to have established the Order of the Thistle, dedicating it to the saint, in 786.","After he won the battle , Achaius established the Order of the Thistle .",3261,0.800320281,0.999676049,-0.4862988,0.746921124,0.989240468,-1.078816414
"Gabriele Oriali -LRB- born November 25 , 1952 -RRB- is a former football player from Italy , who mainly played defensive midfield but could also play as defender .",Gabriele Oriali -LRB- born 25 November 1952 -RRB- is a former Italian football player.,"Gabriele Oriali -LRB- born 25 November , 1952 -RRB- is a former Italian football player . He has played for Italy national team .",3262,0.470799149,0.999857008,-0.844749868,0.486590058,0.999856293,-2.234716892
PERSON@1 is a municipality in the district of DelÃ mont in the canton of LOCATION@1 in LOCATION@2 .,PERSON@1 is a municipality of the district of Del mont in the canton of LOCATION@1 in LOCATION@2.,PERSON@1 is a municipality of the district of DelÃ mont in the canton of LOCATION@1 in LOCATION@2 .,3263,0.900835234,0.850953877,-0.858956754,0.977299431,0.906617343,-1.318470478
"King Juan Carlos of Spain and Grand Duke Henri of Luxembourg are members of this family , both through the Bourbon branch of the dynasty .","King Juan Carlos of Spain and Grand Duke Henri of Luxembourg are members of this family, both through the Bourbon branch of the dynasty.","King Juan Carlos of Spain and the grand duke of Luxembourg are members of this family , both through the Bourbon branch of the dynasty .",3264,0.959598849,0.999952495,-0.403157383,0.964151908,0.991182327,-1.496431112
"In 1692 , he composed The Fairy-Queen -LRB- an adaptation of Shakespeare 's A Midsummer Night 's Dream -RRB- , the score of which -LRB- his longest for theater -RRB- was rediscovered in 1901 and published by the Purcell Society .",He wrote a version of Shakespeare's A Midsummer Night's Dream in 1692.,"In 1692 , he composed songs and music for The Fairy-Queen -LRB- an adaptation of Shakespeare 's A Midsummer Night 's Dream -RRB- . Purcellâ s music for this was lost for many years , and was rediscovered and published in 1901 .",3265,0.255654613,0.999915898,-1.155173421,0.763750421,0.999937177,-2.069349766
4-1-1 is the telephone number for local directory assistance in the LOCATION@1 and LOCATION@2 .,4-1-1 is the telephone number for local directory help in the LOCATION@1 and LOCATION@2.,4-1-1 is a telephone number in the LOCATION@1 and LOCATION@2 .,3266,0.894130913,0.875057995,-0.554081917,0.750862467,0.987650633,-1.634370089
IAUC 7900 : Satellites of Jupiter 2002 May 16 -LRB- discovery -RRB- MPEC 2002-J54 : Eleven New Satellites of Jupiter 2002 May 15 -LRB- discovery and ephemeris -RRB-,IAUC 7900 : Satellites of Jupiter 2002 May 16 -LRB- discovery -RRB- MPEC 2002-J54 : Eleven New Satellites of Jupiter 2002 May 15 -LRB- discovery and ephemeris -RRB-,IAUC 2002 May 16 -LRB- discovery -RRB- MPEC 2002 May 15 -LRB- discovery and ephemeris -RRB-,3267,0.99999994,0.999816656,-0.141544133,0.87849611,0.995157897,-1.514534116
"On his election , he became the first out gay Conservative MP to be open about his homosexuality at the time he was initially elected -LRB- he is not the first out gay Conservative MP ; that distinction goes to PERSON@1 , who voluntarily came out in 2002Tory MP says '' I 'm gay '' , ORGANIZATION@1 .","On his election, he became the first out gay Conservative MP to be open about his homosexuality at the time he was elected.",He was first in the NUMBER@1 general election .,3268,0.357410143,0.998717189,-0.641117632,0.347164085,0.995439708,-4.442223072
"Any attempt otherwise to copy , modify , sublicense , or distribute it is void , and will automatically terminate your rights under this License .","Any attempt to copy, modify, sublicense, or distribute it is void, and will terminate your rights under this License.","Any other attempt to copy , modify , sublicense or distribute the Document is void , and will automatically terminate your rights under this License .",3269,0.744771152,0.988071322,-0.666844249,0.91214245,0.999636114,-1.372983575
"PERSON@1 is largely credited , along with his brother PERSON@2 , as founding the Methodist movement which began when he took to open-air preaching in a similar manner to PERSON@3 .","PERSON@1 is credited, along with his brother, PERSON@2, as founding the Methodist movement which began when he took to open-air preaching in a similar manner to PERSON@3.","At the age of five , PERSON@4 was rescued from the burning rectory .",3270,0.904601809,0.915037513,-0.613713562,0.696906035,0.000187468,-4.397886753
