source_sentence,pred,gold,sentence_id,bert_score_precision_pred_with_brevity_penalty,dae_score_pred,bart_score_pred,bert_score_precision_gold_with_brevity_penalty,dae_score_gold,bart_score_gold
simplify: Bonnebosq is a commune in the Calvados department in the LOCATION@1 region in north-western LOCATION@2 .,['Bonnebosq is a commune. It is found in the region Basse-Normandie in the Calvados department in the northwest of LOCATION@2.'],Bonnebosq is a commune .,3179,0.936611652,0.999697149,-2.584962845,0.849364996,0.981103539,-4.640399933
simplify: The show began with PERSON@1 making a short statement about his recent purchase of ORGANIZATION@1 and ended with a simulcast Raw on ORGANIZATION@2 and Nitro on ORGANIZATION@3 with an appearance by PERSON@2 's son PERSON@3 .,"[""The show started with PERSON@1 saying about his recent purchase of ORGANIZATION@1 and ended with a simulcast Raw on ORGANIZATION@2 and Nitro on ORGANIZATION@3 with an appearance by PERSON@2's son PERSON@3.""]",The show began with PERSON@1 making a short statement about his recent purchase of ORGANIZATION@1 and ended with a simulcast on Raw on ORGANIZATION@2 with an appearance by PERSON@2 's son PERSON@3 on Nitro .,3180,0.867806324,0.999402523,-0.827549934,0.925694705,0.997770607,-0.907805741
"simplify: Matthew Paris , English historian , personally interviews King Henry III of England for an entire week while compiling his major work of English history , Chronica Majora .","['Matthew Paris, English historian, personally interviews King Henry III of England for a week and compiling his major work of English history, Chronica Majora.']","Robert de Sorbon founds the Collège de Sorbonne at Paris , giving a formal college -LRB- and still-common name -RRB- to the already existing University of Paris in France .",3181,0.8585284,0.903743565,-1.437296391,0.784105024,0.261785656,-5.468686104
"simplify: Spiny lobsters are also , especially in LOCATION@1 and LOCATION@2 , sometimes called crayfish , sea crayfish or crawfish , terms which elsewhere are reserved for freshwater crayfish .","['Spiny lobsters are also, especially in LOCATION@1 and LOCATION@2, sometimes called crayfish, sea crayfish or crawfish.']","Spiny lobsters are also called crayfish , sea crayfish or crawfish .",3182,0.57825616,0.999808252,-0.736662149,0.583353884,0.999016821,-1.491305828
"simplify: Stage 5 refers to the spread of pubic hair to the thighs and upward towards the navel as part of the developing abdominal hair . In the months and years following the appearance of pubic hair , other areas of skin that respond to androgens may develop androgenic hair .",['Stage 5 refers to the spread of pubic hair to the thighs and upward towards the navel as part of the developing abdominal hair.'],"Pubic hair is hair that grows in the pubic region , which is the part of the body where the penis is .",3183,0.420904164,0.999454379,-0.790719926,0.390404541,0.041422959,-2.729519129
"simplify: He reasoned that if children have the skill to acquire their mother tongue , then they have the necessary ability to become proficient on a musical instrument .","['He said that if children learn their mother tongue, then they have the ability to become proficient on a musical instrument.']","He thought that if a person can speak their mother tongue , then they can learn to play a musical instrument .",3184,0.706561773,0.998667717,-1.469528079,0.921772838,0.99988842,-1.969591022
simplify: The district showed the fundamental problem of the whole empire : A strong influence of foreign rulers and mircro-sized territories .,['The district showed the fundamental problem of the whole empire : A strong influence of foreign rulers and mircro-sized territories.'],"From 1936-1945 it was called Saarlautern , when the Nazi government tried to exchange the French name for a German one .",3185,0.940787199,0.99991554,-0.571112275,0.813415278,0.000126092,-4.858208179
"simplify: Any live cell with fewer than two live neighbors dies , as if caused by under-population .","['Any live cell with less than two live neighbors dies, as if caused by underpopulation.']",Any dead cell touching exactly three alive neighbors becomes alive .,3186,0.845208639,0.825120628,-1.616780639,0.865650529,0.999658108,-5.692379475
"simplify: A dolphin will attach a marine sponge to its rostrum , which is presumably then used to protect it when searching for food in the sandy sea bottom .","['A dolphin will attach a sponge to its rostrum, which is then used to protect it when searching for food in the sandy sea bottom.']",It is thought the sponge is used to protect the rostrum when the dolphin is looking for food in the sandy sea bottom .,3187,0.81001327,0.994513214,-1.03675139,0.848176906,0.999050736,-1.356107712
"simplify: Portions of words may be contracted , and many rules govern this process .",['Some words may be contracted. Many rules govern this process.'],"Sometimes , portions of words are contracted . There are many rules for this process .",3188,0.745528319,0.812263191,-1.695819378,0.899618877,0.862717628,-2.913979053
simplify: Granzymes are serine proteases that are released by cytoplasmic granules within cytotoxic T cells and natural killer cells .,['Granzymes are serine proteases that are released by cytotoxic T cells and natural killer cells.'],Granzymes are enzymes contained within cytotoxic T cells and natural killer cells .,3189,0.729881756,0.997751653,-0.859263957,0.880657624,0.971194267,-2.563962936
simplify: By the end of August many of the British troops who had been stationed in hill stations like Murree had left to join the attack on Delhi .,['By the end of August many of the British troops who had been in hill stations like Murree had left to join the attack on Delhi.'],By the end of August many of the British troops who had been in Murree had left to join the attack on Delhi .,3190,0.872292795,0.96310091,-0.830825508,0.951719645,0.921410978,-1.0827353
"simplify: St. John is located about 4 miles east of Saint Thomas , the location of the territory 's capital , Charlotte Amalie , and 4 miles south and west of Tortola , part of the British Virgin Islands .","['It is located about 4 miles east of Saint Thomas, the capital, Charlotte Amalie, and 4 miles south of Tortola, part of the British Virgin Islands.']","St. John is located in the Caribbean Sea about 4 miles east of Saint Thomas , the location of the territorys capital , Charlotte Amalie , and 4 miles south and west of Tortola , part of the British Virgin Islands .",3191,0.690073327,0.985218167,-1.283905506,0.926884047,0.727505803,-1.215286613
simplify: Hydrostatic equilibrium occurs when compression due to gravity is balanced by a pressure gradient which creates a pressure gradient force in the opposite direction .,['Hydrostatic equilibrium occurs when compression due to gravity is balanced by a pressure gradient which creates a pressure gradient force in the opposite direction.'],Hydrostatic equilibrium happens when the pull of gravity is balanced by a pressure gradient which creates a pressure gradient force in the other direction .,3192,0.94790823,0.999897242,-0.719052613,0.968229652,0.99244535,-1.631419301
simplify: Features new to Windows Vista,['Features new to Windows Vista'],Features,3193,0.846153846,0.999794006,-3.042159557,0.817866445,0.0,-6.868539333
simplify: The ORGANIZATION@1 adopted their name from the ORGANIZATION@2 team which arrived in LOCATION@1 in NUMBER@1 .,['The ORGANIZATION@1 came to LOCATION@1 in NUMBER@1.'],Team name,3194,0.446460364,0.413381368,-1.809956789,0.767820684,0.019479895,-5.753749371
simplify: Genus Cephalorhynchus,['Genus Cephalorhynchus'],Orca -LRB- Orcinus orca -RRB-,3195,0.806451613,0.999826849,-1.890574217,0.795630753,0.307188988,-5.924584389
simplify: Orton returned to WWE programming for the SmackDown !,['Orton returned to WWE programming for the SmackDown!'],He returned to Smackdown ! .,3196,0.863423453,0.999948502,-1.477741361,0.872505071,0.626113415,-3.910366774
"simplify: In the NUMBER@1 , the city started a project called ' â FarÃ is do Saber -LRB- '' Lighthouses of Knowledge '' -RRB- .","[""In the NUMBER@1, the city started a project called â Far is do Saber -LRB- '' Lighthouses of Knowledge '' -RRB-.""]","In the NUMBER@1 , the city started a project called FarÃ is de Saber -LRB- '' Lighthouses of Knowledge '' -RRB- .",3197,0.86503275,0.952121794,-1.198172331,0.891351692,0.991686046,-1.266481996
"simplify: The '' castle clock '' , an astronomical clock invented by Al-Jazari in 1206 , is considered to be the earliest programmable analog computer .","[""The '' castle clock '', an astronomical clock invented by Al-Jazari in 1206, is considered to be the earliest programmable computer.""]","Most historians agree that the '' castle clock '' , an astronomical clock invented by Al-Jazari in 1206 , is the first known programmable analog computer .",3198,0.862546249,0.99303925,-1.152876735,0.960530148,0.99991709,-1.769531012
"simplify: He also composed notable scores for many other movies , including Citizen Kane , Cape Fear and Taxi Driver .","['He has composed music for many other movies, such as Citizen Kane, Cape Fear and Taxi Driver.']","He also wrote music for many other movies , including Citizen Kane , Cape Fear and Taxi Driver .",3199,0.755338934,0.999197602,-1.522969007,0.797803146,0.997533441,-1.440103769
"simplify: Most of the rest are frugivores , with a few species being carnivorous .",['Most of the rest are frugivores. A few species are carnivorous.'],Most of the rest are frugivores . A few species are carnivorous .,3200,0.789216872,0.864742279,-1.160795093,0.960064414,0.864742279,-0.986323118
"simplify: With 12-hour time notation , most authorities recommend avoiding confusion by using '' noon , '' '' 12 noon , '' or '' 12:00 noon . ''","[""With 12-hour time notation, most people recommend avoiding confusion by using '' noon, '' 12 noon, '' or '' 12:00 noon. ''""]","Noon is the time exactly halfway through the day , written 12.00 or 12:00 in the 24-hour clock and 12:00 pm in the 12-hour clock . Midday also means noon , although this also means around noon , or very early afternoon .",3201,0.845112644,0.998754442,-1.490897536,0.686257284,0.354569286,-3.476947069
"simplify: Like many Bolshevik artists , Eisenstein envisioned a new society which would subsidize artists totally , freeing them from the confines of bosses and budgets , leaving them absolutely free to create , but budgets and producers were as significant to the Soviet film industry as the rest of the world .","['Like many Bolshevik artists, Eisenstein envisioned a new society which would subsidize artists totally, freeing them from the confines of bosses and budgets, leaving them absolutely free to create. Budgets and producers were as important to the Soviet film industry as the rest of the world.']","Like many Bolshevik artists , Eisenstein pictured a new society which would pay for artists totally . This would free them from bosses and budgets .",3202,0.879159381,0.999972224,-0.921461344,0.845250053,0.999747038,-2.182504177
"simplify: Since October 2007 , Valdivia has been the capital of the newly created Los RÃ os Region and is also the capital of Valdivia Province .","['Since October 2007, Valdivia has been the capital of the newly created Los R os Region and is also the capital of Valdivia Province.']",Valdivia is the capital of Los RÃ os Region -LRB- Spanish for Region of the Rivers -RRB- one of Chile 's 16 regions . Valdivia is most known for being the most affected city by the Great Chilean Earthquake .,3203,0.860536815,0.841450512,-1.181777,0.868525616,0.195097119,-3.775982857
"simplify: The settlements are Puerto Harris , Puerto San Antonio and Puerto Almeida .","['The three largest cities are Puerto Harris, Puerto San Antonio and Puerto Almeida.']",References,3204,0.954993665,0.999925256,-1.468958378,0.753810823,0.0,-8.031668663
"simplify: Some countries , such as Belgium -LRB- 11.2 per 100 known pregnancies -RRB- and the Netherlands -LRB- 10.6 per 100 -RRB- , have a low rate of induced abortion , while others like Russia -LRB- 62.6 per 100 -RRB- and Vietnam -LRB- 43.7 per 100 -RRB- have a comparatively high rate .","['Some countries -LRB- 11.2 per 100 known pregnancies -RRB- and the Netherlands -LRB- 10.6 per 100 -RRB-, have a low rate of induced abortion.']","Some countries , like Belgium -LRB- 11.2 per 100 known pregnancies -RRB- and the Netherlands -LRB- 10.6 per 100 -RRB- have a low rate of induced abortion .",3205,0.461884443,0.0,-0.943737209,0.932429292,0.0,-0.681142807
simplify: Permits are required to keep ORGANIZATION@1 in captivity in the LOCATION@1 .,['Permits are required to keep ORGANIZATION@1 in captivity in the LOCATION@1.'],"To keep ORGANIZATION@1 in captivity , the workers had to be experienced in caring for eagles .",3206,0.883759776,0.999891281,-0.939045012,0.872600647,0.844482601,-3.809663773
simplify: Kriegstetten is a municipality in the district of Wasseramt in the canton of Solothurn in Switzerland .,['Kriegstetten is a municipality of the district Wasseramt in the canton of Solothurn in Switzerland.'],Kriegstetten is a municipality in the district Wasseramt in the canton of Solothurn in Switzerland .,3207,0.895771464,0.85991931,-1.041762352,0.985074076,0.999793708,-1.359706998
"simplify: Heart 's next album , Bad Animals -LRB- # 2 , 1987 -RRB- , continued the power ballad theme that defined much of 80 's pop .","[""Heart's next album, Bad Animals -LRB- # 2, 1987 -RRB-, continued the power ballad theme that defined much of 80's pop.""]",1987 - Bad Animals,3208,0.857477445,0.99993366,-0.996491849,0.744715852,0.971893847,-3.858970642
"simplify: In the 2001 census the town had a population of 7,700 .","['In the 2001 census the town had a population of 7,700.']",Strathaven Badminton Club -LRB- Currently Meets in Larkhall due to the rebuilding of the sports center -RRB- .,3209,0.838443041,0.999900639,-1.108241439,0.608252382,0.000319746,-5.750025272
simplify: NUMBER@1 Stages,['NUMBER@1 Stages'],"PERSON@1 was very good at riding time trials , and this helped him to win grand tours .",3210,0.76,0.998118877,-2.831125498,0.817336202,0.028284801,-6.217678547
"simplify: A considerable number of grand duchies were created in the Napoleonic era , and later following the ORGANIZATION@1 of LOCATION@1 and the foundation of the German Confederation .","['A large number of grand duchies were created in the Napoleonic era, and later following the ORGANIZATION@1 of LOCATION@1 and the foundation of the German Confederation.']",A lot of grand duchies were created in the Napoleonic era and by the ORGANIZATION@1 of LOCATION@1 and the German Confederation .,3211,0.891134775,0.959361255,-0.71051693,0.871574745,0.844521821,-1.067909479
simplify: Mario Bertini -LRB- born 7 January 1944 -RRB- is a former Italian footballer defender \/O/ midfielder .,['Mario Bertini -LRB- born 7 January 1944 -RRB- is a former Italian football player.'],"Mario Bertini -LRB- born 7 January , 1944 -RRB- is a former Italian football player .",3212,0.688885924,0.903203189,-1.178896904,0.731172086,0.949957073,-1.881910443
simplify: Coachella Valley -LRB- -RRB- is a large valley landform in Southern California .,['Coachella Valley is a large valley in Southern California.'],It is famous as a destination and an agricultural region .,3213,0.676329403,0.912013054,-1.257052302,0.662829361,0.112413011,-4.755002499
"simplify: The Second War -LRB- NUMBER@1 â '' NUMBER@2 -RRB- began with the English-supported invasion of PERSON@1 and the '' Disinherited '' in NUMBER@1 , and ended in NUMBER@2 with the signing of the Treaty of LOCATION@1 .","[""The Second War -LRB- NUMBER@1 â '' NUMBER@2 -RRB- began with the English-supported invasion of PERSON@1 and the '' Disinherited '' in NUMBER@1, and ended with the signing of the Treaty of LOCATION@1.""]","The Second War -LRB- NUMBER@1 â '' NUMBER@2 -RRB- began with the English-supported invasion of PERSON@2 and the ` Disinherited ' in NUMBER@1 , and ended around NUMBER@2 with the signing of the Treaty of LOCATION@1 .",3214,0.835194954,0.999856472,-0.451808631,0.817781726,0.998713136,-0.866833627
simplify: Sled dogs have become a popular winter recreation and sport in North America and Europe ; sled dogs are now found even in such unlikely places as Germany and Japan .,['Sled dogs have become popular winter recreation and sport in North America and Europe. Sled dogs are now found even in such unlikely places as Germany and Japan.'],-- History of Sled Dogs -LRB- Great Race of Mercy -RRB- --,3215,0.915540096,0.949440122,-0.798506737,0.340292226,0.007837459,-5.929134369
"simplify: PERSON@1 's travel through LOCATION@1 became a triumphal tour that climaxed in LOCATION@2 , on NUMBER@1 April NUMBER@2 , when around NUMBER@3 Austrians gathered on the Heldenplatz -LRB- Square of Heroes -RRB- to hear PERSON@1 proclaim the Austrian Anschluss .","[""PERSON@1's travel through LOCATION@1 became a triumphal tour that ended in LOCATION@2, on NUMBER@1 April NUMBER@2, when around NUMBER@3 Austrians gathered on the Heldenplatz -LRB- Square of Heroes -RRB- to hear PERSON@1 proclaim the Austrian Anschluss.""]","On NUMBER@1 April NUMBER@2 , NUMBER@3 Austrians gathered on the Heldenplatz -LRB- Square of Heroes -RRB- to hear PERSON@1 proclaim the Austrian Anschluss .",3216,0.917301618,0.0,-0.684499264,0.779852739,0.978065789,-0.671871722
"simplify: After obtaining 25.87 % of the vote in the first round of France 's presidential elections , Royal qualified for the second round of voting but lost with 46.94 % to Nicolas Sarkozy on May 6 , 2007 .","[""After obtaining 25.87 % of the vote in the first round of France's presidential elections, Royal qualified for the second round of voting but lost 46.94 % to Nicolas Sarkozy on May 6, 2007.""]","The party 's candidate for the 2007 presidential election , Ségolène Royal , was defeated by Nicolas Sarkozy by about 53 % to 47 % . After obtaining 25 % of the vote in the first round of France 's presidential elections Ségolène Royal qualified for the second round of voting but lost to Nicolas Sarkozy on May 6 , 2007 .",3217,0.877757148,0.995056808,-0.954799831,0.889455878,0.999496639,-1.956292987
simplify: is a natural satellite of Jupiter .,['It is a natural satellite of Jupiter.'],"is about 2 kilometres in diameter , and orbits Jupiter at an average distance of 22,721,000 km in 699.676 days , at an inclination of 142 to the ecliptic -LRB- 142 to Jupiters equator -RRB- , with an eccentricity of 0.0932 .",3218,0.814711127,0.767288208,-2.012293816,0.782686506,0.00373919,-4.583408356
"simplify: Its most famous treasure is ORGANIZATION@1 , a mediÃ val map of the world dating from the 13th century .","['Its most famous treasure is the ORGANIZATION@1, a medieval map of the world from the 13th century.']","The most famous treasure in LOCATION@1 is the ORGANIZATION@1 , a mediÃ val map of the world dating from the 13th century .",3219,0.812426166,0.995885491,-1.432303548,0.71926376,0.997680008,-1.440446615
simplify: Artificial methods For crystallization -LRB- see also recrystallization -RRB- to occur from a solution it must be supersaturated .,['For crystallization -LRB- see also recrystallization -RRB- to occur from a solution it must be supersaturated.'],For crystallization to occur the solution at hand ought to be supersaturated .,3220,0.771452954,0.999171972,-0.753064752,0.740114386,0.999832332,-2.692093849
"simplify: After PERSON@1 became extratropical , it brushed southeastern LOCATION@1 , bringing about NUMBER@1 inch -LRB- NUMBER@2 mm -RRB- of rain to the area .","['After PERSON@1 became extratropical, it brushed southeastern LOCATION@1, bringing about NUMBER@1 inch -LRB- NUMBER@2 mm -RRB- of rain to the area.']","After PERSON@1 became an extratropical storm , it affected parts of southeastern LOCATION@1 , bringing about NUMBER@1 inch -LRB- NUMBER@2 mm -RRB- of rain to the area .",3221,0.919232447,0.999907732,-0.611344218,0.679617664,0.996856689,-1.23859477
"simplify: In the same year he became principal conductor of the Berlin Philharmonic , and held both positions until his death .",['In the same year he became conductor of the Berlin Philharmonic.'],In the same year he also became the main conductor of the Berlin Philharmonic .,3222,0.514532078,0.997040749,-1.527682543,0.837057592,0.924622536,-1.838555336
"simplify: As of September NUMBER@1 , NUMBER@2 , PokÃ mon Mystery Dungeon : Explorers of Time and Explorers of Darkness combined to sell NUMBER@3 million copies worldwide , according to ORGANIZATION@1 .","['As of September NUMBER@1, NUMBER@2, Pok mon Mystery Dungeon : Explorers of Time and Explorers of Darkness combined to sell NUMBER@3 million copies worldwide, according to ORGANIZATION@1.']","PokÃ mon Mystery Dungeon : Explorers of Time and PokÃ mon Mystery Dungeon : Explorers of Darkness are a the sequel to the PokÃ mon Mystery Dungeon : ORGANIZATION@2 and ORGANIZATION@3 games . It was released in LOCATION@1 on September NUMBER@4 , NUMBER@5 , in LOCATION@2 on April NUMBER@6 , NUMBER@2 , in LOCATION@3 on July NUMBER@7 , NUMBER@2 and in LOCATION@4 on June NUMBER@8 , NUMBER@2 .",3223,0.890207658,0.951143146,-0.72449404,0.681704345,0.0,-2.296914577
simplify: He shared the prize with Edward L. Tatum and George Beadle who won for their work with genetics .,['He shared the prize with Edward L. Tatum and George Beadle who won for their work with genetics.'],He shared the prize with Edward Tatum and George Beadle who won for their work on genetics .,3224,0.91918952,0.99992466,-0.654740453,0.681479018,0.991696954,-1.337747931
simplify: LOCATION@1 is a LOCATION@2 municipality of LOCATION@3 located in the province of LOCATION@4 .,['LOCATION@1 is a municipality located in the state of LOCATION@4.'],LOCATION@1 is a municipality found in the Belgian province of LOCATION@4 .,3225,0.607500678,0.825490534,-1.781046271,0.735122747,0.99796623,-2.00360918
"simplify: The annual festival has grown in magnitude , from 4,000 rounds used in 2004 , 6,000 in 2005 , to over 9,100 in 2006 .","['The annual festival has grown in magnitude, from 4,000 rounds used in 2004, 6,000 in 2005, to over 9,100 in 2006.']",Fireworks were invented in China over 800 years ago .,3226,0.878657628,0.999935567,-0.892505169,0.762830805,0.001321699,-4.330588818
simplify: Slovakia currently has 79 districts .,['It has a total of 79 districts.'],There are currently 79 districts of Slovakia .,3227,0.687896882,0.759972811,-3.046655178,0.7171014,0.640322387,-3.192983627
"simplify: Stanton is a city in and the county seat of Powell County , Kentucky , United States .",['Stanton is a city of Kentucky in the United States.'],Stanton is a city of Kentucky in the United States .,3228,0.482978684,0.67804569,-2.488198757,0.515493029,0.67804569,-3.254620075
simplify: This work helped further the big-bang theory of the universe using the Cosmic Background Explorer Satellite -LRB- COBE -RRB- .,['This work helped further the big bang theory of the universe using the Cosmic Background Explorer Satellite -LRB- COBE -RRB-.'],"With the help of Alvarez and Richard A. Muller , Professor Smoot developed a radiometer to measure the difference in temperature from two angles 60 degrees apart .",3229,0.934515419,0.999007225,-1.021567822,0.7957634,0.000896864,-4.6622262
"simplify: Biomes are climatically and geographically defined as similar climatic conditions on the Earth , such as communities of plants , animals , and soil organisms , The World 's Biomes , Retrieved August 19 , 2008 , from University of California Museum of Paleontology and are often referred to as ecosystems .","[""The World's Biomes, Retrieved August 19, 2008, from University of California Museum of Paleontology.""]",Terrestrial biomes,3230,0.273042556,0.999393642,-1.27549839,0.571280164,0.968768954,-4.216763973
"simplify: ORGANIZATION@1 divided itself into two '' de facto '' wrestling promotions with separate rosters , storylines and authority figures .","[""ORGANIZATION@1 divided itself into two '' de facto '' wrestling promotions with separate rosters, storylines and authority figures.""]","WWE divided itself into two '' de facto '' wrestling promotions with separate rosters , storylines and authority figures .",3231,0.906057745,0.999919772,-0.658939183,0.950728637,0.932249188,-1.209329367
"simplify: The Cairo International Book Fair is one of the biggest book fairs in the world , drawing hundreds of book sellers from around the world and about NUMBER@1 million visitors each year .","['The Cairo International Book Fair is one of the biggest book fairs in the world, drawing hundreds of book sellers from around the world and about NUMBER@1 million visitors each year.']",The Cairo International Book Fair is one of the biggest book fairs in the world with hundreds of book sellers and about two million visitors every year .,3232,0.89912594,0.99995029,-0.616108596,0.951291568,0.990895271,-1.313605189
simplify: Early planes were made from wood with a rectangular slot or mortise cut across the center of the body .,['Early planes were made of wood with a rectangular slot or mortise cut across the center of the body.'],Early planes were made from wood .,3233,0.868100251,0.969040096,-0.939985335,0.840884283,0.992467761,-3.024152994
simplify: The rainfall led to flooding of roads and buildings .,['The rainfall caused flooding of roads and buildings.'],The rainfall caused flooding on roads and in buildings .,3234,0.858400557,0.820891201,-2.252648115,0.96632657,0.999724209,-2.772507668
"simplify: Chemicals from both synthetic -LRB- e.g. pesticides , anti-bacterial Triclosan , plasticizers for plastics , etc. . . -RRB- and natural -LRB- e.g. chemicals found in tea tree oil and lavender oil -RRB- sources have been linked to various degrees of endocrine disruption .","['Chemicals from both synthetic -LRB- e.g. pesticides, anti-bacterial Triclosan, plasticizers for plastics, etc. -RRB- and natural -LRB- e.g. chemicals found in tea tree oil and lavender oil -RRB- sources have been linked to various degrees of endocrine disruption.']","Chemicals from both synthetic -LRB- e.g. pesticides , anti-bacterial Triclosan , plasticizers for plastics , etc. -RRB- and natural -LRB- e.g. , chemicals found in tea tree oil and lavender oil -RRB- -RRB- sources in the blood of pregnant women have been linked to various degrees of endocrine disruption .",3235,0.918652449,0.0,-0.524629354,0.952549529,0.0,-1.073826671
"simplify: Atenism , or the Amarna heresy , refers to the religious changes associated with the eighteenth dynasty Pharaoh Amenhotep IV , better known under his adopted name , Akhenaten .","['Atenism, or the Amarna heresy, refers to the religious changes associated with the eighteenth dynasty Pharaoh Amenhotep IV, better known under his adopted name Akhenaten.']","It was started by the 18 dynasty pharaoh Amenhotep IV , better known as Akhenaten .",3236,0.898963223,0.99964875,-0.765739858,0.846215194,0.909415722,-2.25372839
"simplify: PERSON@1 -LRB- NUMBER@1 March NUMBER@2 -- NUMBER@3 August NUMBER@4 -RRB- , Scottish romantic composer , was born in LOCATION@1 , the son of a shipowner , and was educated at the ORGANIZATION@1 , where his teachers included Sir PERSON@2 and Sir PERSON@3 .",['PERSON@1 -LRB- NUMBER@1 March NUMBER@2 -- NUMBER@3 August NUMBER@4 -RRB- was a Scottish composer.'],"PERSON@1 -LRB- born NUMBER@1 March NUMBER@2 ; died NUMBER@3 August NUMBER@4 -RRB- , was a Scottish composer and conductor who lived in the later part of the romantic period .",3237,0.315198733,0.998058379,-0.72447598,0.425263107,0.999800563,-2.808668375
"simplify: After being speared by Edge , resulting in LOCATION@1 losing a number one contender 's match for the WWE Championship , on the WWE Draft episode of Raw , he faced Edge at the Over the Limit pay-per-view , but separated his right shoulder during the match , which concluded in a double countout .","[""After being speared by Edge, LOCATION@1 lost a number one contender's match for the WWE Championship, on the WWE Draft episode of Raw, he faced Edge at the Over the Limit pay-per-view, but separated his right shoulder during the match.""]",LOCATION@1 lost when Edge speared him . LOCATION@1 and Edge fought to a double countout at Over the Limit .,3238,0.655121584,0.993186176,-1.023380518,0.73107366,0.998967886,-1.972244978
simplify: Donna was the Doctor 's full time companion for all 13 episodes of series four .,"[""Donna was the Doctor's full time companion for all 13 episodes of series four.""]",Donna was the Doctor 's full time companion for all 13 episodes of Series 4 .,3239,0.876777485,0.999919116,-1.04219234,0.734574303,0.936674178,-1.681923151
simplify: The Miani tribe mainly inhabits the Gomal plains which fall in Tank in the North-West Frontier Province .,['The Miani tribe mainly inhabits the Gomal plains which are in the North-West Frontier Province.'],"The Miani , are a Pushtoon tribe , they mainly live in the Gomal plains which is part of Tank District in the North-West Frontier Province of Pakistan .",3240,0.840073139,0.956886351,-1.162980199,0.921119072,0.999911129,-2.77393508
"simplify: Although the level of ORGANIZATION@1 play can be categorized as between A and AA , players in independent baseball are usually not scouted heavily by ORGANIZATION@2 teams .","['Although the level of ORGANIZATION@1 play can be categorized as between A and AA, players in independent baseball are usually not scouted heavily by ORGANIZATION@2 teams.']",ORGANIZATION@3 -LRB- NUMBER@1 - -RRB-,3241,0.916063917,0.999918282,-0.543814421,0.799449353,0.000629576,-5.152721405
simplify: iAfria Iafrica.com,['iAfria Iafrica.com'],Rolling Stone link,3242,0.785714286,0.0,-2.395128727,0.7697317,0.077155441,-6.225337982
"simplify: It is generally necessary to commission market research -LRB- generally desk\/secondary research -RRB- to determine , although sometimes primary research -RRB- to estimate the total market size and a company 's market share .","[""It is generally necessary to do market research -LRB- usually desk/secondary research -RRB- to determine the total market size and a company's market share.""]","It is necessary to commission -LRB- hire -RRB- market research -LRB- generally desk\/secondary research , although sometimes primary research -RRB- to estimate the total market size and a companys market share .",3243,0.647339354,0.998478293,-1.42664957,0.928661987,0.999773324,-1.629482985
"simplify: In the sequel to The Ring , The Ring Two -LRB-/O2005/O-RRB- , Chase was credited for her role as Samara Morgan because of the use of archive footage from the first Ring , but Kelly Stables performed all of the new footage .","['In The Ring, The Ring Two -LRB-/O2005/O-RRB-']",Kelly Stables did all of the new scenes for Samara .,3244,0.199832335,0.826247692,-1.335980415,0.805268585,0.970513821,-2.703021049
"simplify: They relive their first meeting -- the candles , the lost key -- and , to Mimì 's delight , Rodolfo presents her with the pink bonnet he bought her , which he has kept as a souvenir of their love .","[""They relive their first meeting -- the candles, the lost key -- and, to Mim's delight, Rodolfo presents her with the pink bonnet he bought her, which he kept as a souvenir of their love.""]","Rodolfo gives her the pink bonnet he bought her , which he has kept as a souvenir of their love .",3245,0.863105021,0.982671082,-1.041573048,0.565422406,0.967755854,-1.050350785
"simplify: He left in 1891 to found the Chicago Symphony , taking thirteen Philharmonic musicians with him .","['He left in 1891 to start the Chicago Symphony, taking thirteen Philharmonic musicians with him.']",In 1891 Thomas left New York to found the Chicago Symphony Orchestra .,3246,0.891989745,0.824486613,-1.118051648,0.887072092,0.99979943,-3.356250048
"simplify: A limited part of the network -LRB- 1.7 km -RRB- has been used as an underground ossuary , known as the catacombs of Paris .","['A small part of the network -LRB- 1.7 km -RRB- has been used as an underground ossuary, known as the catacombs of Paris.']",The entire network is commonly but mistakenly called '' the catacombs '' .,3247,0.900616454,0.993398607,-0.647909999,0.8211426,0.363421857,-4.222099781
"simplify: Hubbard 's writings became the guiding texts for the Church of Scientology and a number of affiliated organizations that address such diverse topics as business administration , literacy and drug rehabilitation .","[""Hubbard's writings became the guiding texts for the Church of Scientology and a number of affiliated organizations that address such diverse topics as business administration, literacy and drug rehabilitation.""]",He also authored Scientology .,3248,0.923897867,0.999942958,-0.682094336,0.791172494,0.012216307,-5.541719913
"simplify: This did n't change until NUMBER@1 with the installation of a new computer , increasing processing power of the Weather Centre greatly , leading to forecasts twice as accurate as earlier ones .","[""This didn't change until NUMBER@1 with the installation of a new computer, increasing the processing power of the Weather Centre greatly, leading to forecasts twice as accurate as earlier ones.""]",This made forecasts twice as accurate as earlier ones .,3249,0.934209844,0.999944508,-1.075690269,0.581489524,0.713312089,-1.856753945
"simplify: SNL and Kids in the Hall alum PERSON@1 , who appeared in many of the Mary PERSON@2 SNL skits on TV , also has a minor role as a priest .","['SNL and Kids in the Hall alum PERSON@1, who appeared in many of the Mary PERSON@2 SNL skits on TV, also has a minor role as a priest.']","SNL and Kids in the Hall alum , PERSON@1 , who appeared in many of the Mary PERSON@2 SNL skits on television , also has a minor role as a priest .",3250,0.891956876,0.999945104,-0.573301375,0.962435147,0.866740763,-1.163976192
