source_sentence,pred,gold,sentence_id,bert_score_precision_pred_with_brevity_penalty,dae_score_pred,bart_score_pred,bert_precision_gold_with_brevity_penalty,dae_score_gold,bart_score_gold
It was in this year that the band took the name Keane.,in the same year the band formed a new band called the band.,The band changed its name to Keane.,4076,0.968050301,0.996798575,-3.50754261,0.886013811,0.999602318,-3.472073555
In NUMBER he married PERSON the daughter of a wealthy Polish shipbuilder.,in number person married person a german woman named person who was the wife of the merchant person.,In NUMBER he married the daughter of a wealthy Polish shipbuilder.,4077,0.948581457,0.995467484,-5.226436138,0.844292626,0.971064985,-1.456373811
PERSON LRB O O RRB PERSON LRB O O RRB ,person lrb o o o rrb,Winners,4078,0.477507899,0.998759151,-5.298943043,0.355734776,0,-6.059850693
Jumigny is a commune in the Aisne department in Picardy in northern France.,it is found in the region picardie in the aisne department in the north of france.,It is found in the region Picardie in the Aisne department in the north of France.,4079,0.859423757,0.999756694,-3.37233758,0.86085999,0.999748528,-2.593117237
The Whale are the top affiliate of the ORGANIZATION s ORGANIZATION and are one of several professional hockey teams in LOCATION.,the organization is the largest organization in the location. they are the largest in the organization.,The ORGANIZATION is an American professional ice hockey team that began playing in NUMBER. They currently play in the ORGANIZATION and are the farm team of the ORGANIZATION of the ORGANIZATION.,4080,0.692492811,0.006448197,-3.406191349,0.354741711,0.999813735,-2.523496628
Djibril Ciss LRB born August in Arles France RRB is a French professional footballer who plays as a striker for Panathinaikos.,melitou lrb born may rrb is a french football player. he plays for marseille and france national team. it is a national team team.,Djibril Ciss LRB born August RRB is a French football player. He plays for Panathinaikos.,4081,0.838431418,0.936071754,-4.568587303,0.477929599,0.999828994,-1.675322533
Topography has recently become an additional synonym though in many parts of the world it retains its original more general meaning of description of place.,however the term is still used in some places as a term used to describe the place in which the original location is found.,This is usually expressed in terms of the elevation slope and orientation of terrain features.,4082,0.769161985,0.852562249,-2.385639191,0.746131393,0.570675373,-4.793745995
After the liberation of France in the SFIO re emerged in a coalition with a powerful French Communist Party LRB PCF RRB which became the largest left wing party and the Christian democratic Popular Republican Movement LRB MRP RRB.,in the second republic of the french left left wing lrb lrb rrb the national liberation front rrb was created in the mid s. it had a strong support for the national socialist party lrb the democratic party rrb in the french republic of independence.,After the liberation of France in the SFIO had a coalition with a powerful Communist Party LRB which became the main left wing party RRB and the Christian Democratic MRP.,4083,0.913191319,0.998517632,-4.790599823,0.851897425,0.999942422,-1.655978441
They include Baptistina Berolina Genichesk Sofievka LRB the largest with a km diameter RRB Lilliputia Toyota Peltier Staehle Harvey Gressmann and Mukai.,the kirchenberg lrb rrb is the largest petrel lrb pallippus rrb and a world s largest pet petrel. it is also the second largest petry museum in the world.,They include Baptistina Berolina Genichesk Sofievka LRB the biggest with a km diameter RRB Liliputia Toyota Peltier Staehle Harvey Gressmann and Mukai.,4084,0.935696959,0.948148131,-5.400025368,0.940968874,0,-0.705806017
PERSON LRB born NUMBER September NUMBER RRB is a former English footballer who is currently the manager of ORGANIZATION.,person lrb born number may number rrb is a former scottish football player. he plays for organization.,PERSON LRB born NUMBER September NUMBER RRB is a former English football player who is currently the manager of ORGANIZATION.,4085,0.771674043,0.999064147,-4.074040413,0.670136975,0.999807835,-1.216322303
Percy en Auge is a commune in the Calvados department in the Basse Normandie region in northwestern France.,it is found in the region basse normandie in the calvados department in the northwest of france.,Percy en Auge is a commune. It is found in the region Basse Normandie in the Calvados department in the northwest of France.,4086,0.773489373,0.985681534,-3.086164951,0.86494912,0.999427259,-2.433875561
A reviewer from ORGANIZATION expressed concern with the presentation of the device despite its ergonomic appeal.,in the end person said that the game had a character in the game. it was not good for the game but it did not.,A reviewer from ORGANIZATION expressed concern with the presentation of the device despite its comfortable design.,4087,0.908430932,0.000181982,-4.271520138,0.662469296,0.959211051,-1.499476433
Haemophilia B LRB factor IX deficiency RRB occurs at about NUMBER in about NUMBER NUMBER male births.,number mm lrb number mm mm rrb number rrb is a number mm in number mm and number mm long.,Haemophilia B happens in about NUMBER in every NUMBER NUMBER male births.,4088,0.867803234,0.007447616,-5.08666563,0.901063784,0.558671653,-1.927587867
The tree to the left stands for the many forests and the timber industry the hammers in the bottom are a mining symbol as the district was a center of ore mining.,the town of location is the centre of the mining industry. it is the center of mining and mining industry in the location.,The tree to the left stands for the many forests and the timber industry the hammers in the bottom are a mining symbol as the district was a centre of ore mining.,4089,0.73449754,0.356903195,-3.297910929,0.977711209,0.929221332,-0.667404413
PERSON then entered the match pinning and eliminating PERSON following a top rope BK Bomb.,person and person then attacked person and eliminated person. person then saved person.,PERSON then entered the match pinning and eliminating Noble.,4090,0.939273483,0.733912885,-3.801568031,0.861797231,0.801905453,-2.854768991
Worthington Hills is a city in Jefferson County Kentucky United States.,cockwood is a city of kentucky in the united states.,Worthington Hills is a city of Kentucky in the United States.,4091,0.657205232,0.406651706,-3.942872286,0.753733493,0.63143003,-2.596525192
The term may describe eczema which is also called dermatitis eczema and eczematous dermatitis. An eczema diagnosis often implies atopic dermatitis LRB childhood eczema RRB but without proper context means nothing more than a rash.,the term disuse is a term used to describe the behavior of a nervous system which is called an allergic reaction. it can also refer to a shock shock or shock.,It most often refers to eczema.,4092,0.579967277,0.743708909,-3.731197834,0.496462552,0.930278182,-3.044605494
He is the youngest player ever to hit home runs breaking the record Jimmie Foxx set in and the youngest to hit besting Babe Ruth s record by over a year.,he was the first to play for the yankees baseball club and was the th greatest baseball player in history for the first time.,stat label Hits,4093,0.744896436,0.091108732,-3.81112051,0.756980717,0.011825384,-8.585227966
The sisters despite being perceived as normal women by the non supernatural community are known as The Charmed Ones in the magical community whose prophesied destiny is to protect innocent lives against evil beings such as demons and warlocks.,they are thought to be one of the most important people who are believed to be the most powerful and powerful people in the world. they believe that the dark side of the universe is the same as the evil that they are concerned with with the underworld.,Demons,4094,0.882846355,0.133581683,-2.848539829,0.723107906,0,-6.564377308
Rhee was elected the president a post he held for six years until when he was impeached by the Provisional Assembly for misuse of his authority.,he was elected to the house of representatives until he was removed from office by the president of the united states.,Rhee was elected the president a post he held until when he was removed by the Provisional Assembly for the misuse of his authority.,4095,0.790473351,0.372714967,-3.219643831,0.77173999,0.635134101,-2.021006823
The following is a list of the NUMBER cantons of the Ard che department in LOCATION sorted by arrondissement ,the arrondissement of location is a district in the location department in the south of location in location.,Arrondissement of Privas LRB NUMBER cantons RRB ,4096,0.980482697,0.002481794,-4.646558285,0.630867434,0.805402577,-4.843445301
Only later were they translated into medieval Hebrew so that they could be read by the Ashkenazi Jews of LOCATION.,in location they were allowed to read the hebrew text of the jewish book of location lrb rrb.,Only later were they translated into medieval scientific Hebrew so that they could be read by the Ashkenazic Jews of LOCATION.,4097,0.777766501,0.998918712,-5.123118877,0.986080527,0.798647702,-1.466409564
Due to Geneva s location in the French speaking part of Switzerland the ICRC is also known under its initial French name Comit international de la Croix Rouge LRB CICR RRB.,in the french national assembly lrb french language rrb the french language is officially known as the french french language lrb francophone french french rrb. it is also referred to as the geneva french language.,Because Geneva is in the French speaking part of Switzerland the ICRC is also known under its French name Comit international de la Croix Rouge LRB CICR RRB.,4098,0.887694478,0.731933951,-5.36139679,0.893855797,0.999689341,-0.561817348
Johann Georg Albrechtsberger LRB February March RRB was an Austrian musician who was born at Klosterneuburg near Vienna.,he was born in vienna lrb born march rrb in vienna rrb and was awarded the silver cross of the vienna academy of arts.,Johann Georg Albrechtsberger LRB born February in Klosterneuburg near Vienna died March in Vienna RRB was an Austrian composer organist music theorist and music teacher.,4099,0.903653881,0.616367698,-5.146879196,0.953649682,0.999904156,-2.001050949
J r me PERSON LRB born NUMBER September NUMBER in LOCATION LOCATION RRB is a German international footballer who currently plays for LOCATION.,person lrb born number july number rrb is a german football player. he plays for location national team.,J r me PERSON LRB born NUMBER September NUMBER in LOCATION RRB is a German footballer.,4100,0.633174869,0.999088287,-4.424965382,0.512629958,0.942142487,-2.192593336
and was developed in its modern form by PERSON in NUMBER.,in number person was given the title person in english translation.,It was created by PERSON in NUMBER.,4101,0.917489231,0.120759442,-4.815041542,0.591031309,0.223535642,-1.856004477
The highest mountains in Wales are in Snowdonia LRB Eryri RRB and include Snowdon LRB Yr Wyddfa RRB which at m LRB ft RRB is the highest peak in Wales.,it is found in the region valencia lrb lrb rrb in the valencian hills rrb and in the southern part of valencian lrb valencian rrb.,The highest mountains in Wales are in Gwynedd in the north west and include Snowdon LRB or Yr Wyddfa RRB which is the highest peak in Wales at m LRB ft RRB.,4102,0.770677829,0.953799665,-4.378993034,0.900537563,0,-1.448574066
PERSON was born on March NUMBER NUMBER near LOCATION Betazed.,person lrb born march number number in location location location rrb is an american rapper and singer.,PERSON was born on March NUMBER NUMBER on Betazed her home planet.,4103,0.945656776,0.968363881,-6.334609509,0.729577322,0.999721289,-3.090592861
Andorra officially the Principality of Andorra LRB RRB also called the Principality of the Valleys of Andorra Funk and Wagnalls Encyclopedia LRB RRB is a small country in southwestern Europe located in the eastern Pyrenees mountains and bordered by Spain and France.,it has a wide range of languages lrb especially the spanish language rrb and the catalan language lrb spanish rrb lrb lrb rrb. it belongs to the spanish autonomous communities of valencia and valencia lrb spain rrb in the southwestern part of spain.,Andorra is a European country between Spain and France.,4104,0.823747956,0.146844745,-4.34383297,0.487039489,0.999667823,-2.342317581
The teachings of the Mennonites were founded on their belief in both the mission and ministry of Jesus Christ which they held to with great conviction despite persecution by the various Roman Catholic and Protestant states.,in the early s the church of jesus christ of the cross and the catholic church of location and the united states of the church and the holy roman church of the holy cross was founded in the th century by the christian church in the location.,Mennonite Disaster Service based in North America provides both immediate and long term responses to hurricanes floods and other disasters.,4105,0.902630031,0.981992066,-4.538734436,0.807968705,0.006942193,-3.953199625
PERSON LRB born October NUMBER NUMBER RRB is a Turkish historian and sociologist recognized as a leading international authority on the Armenian genocide.,person lrb born number january number rrb is a turkish armenian genocide survivor and a member of the armenian genocide.,PERSON LRB born on October NUMBER NUMBER RRB is a Turkish historian sociologist and author.,4106,0.697380382,0.991664767,-4.760481358,0.476698773,0.999723613,-2.466470718
PERSON LRB born July NUMBER NUMBER RRB is an American actor known for his role as PERSON in the ORGANIZATION sitcoms Friends and PERSON.,person lrb born july number number in location location rrb is an american actor. he is best known for his role as person in the television series person.,PERSON LRB born April NUMBER NUMBER RRB is an Emmy and ORGANIZATION nominated American actor famous for his role as PERSON on the TV sitcoms Friends LRB NUMBER RRB and PERSON.,4107,0.870592415,0.999616146,-3.486508846,0.96350801,0.999786258,-2.334952831
On the following Monday the ORGANIZATION announced PERSON as Christian democrat candidate for chancellorship aspiring to be the first female chancellor in German history.,in april number person was elected as the candidate for the german democratic democratic democratic alliance for the democratic democratic party.,On the following Monday the ORGANIZATION announced PERSON as conservative candidate for chancellorship.,4108,0.81777851,0.22638908,-4.924836159,0.900517412,0.918380618,-1.533311725
It is situated just north of the NUMBER motorway in LOCATION and is in the civil parish of LOCATION which is also the closest village.,it is located at number number number north west of the town of location. it is about number miles lrb number miles rrb long and is number miles north east of the main road.,It can be found in the civil parish of LOCATION.,4109,0.881127059,0.997445464,-5.031098366,0.826682736,0.455469489,-1.772243977
ORGANIZATION is a Belgian association football club based in LOCATION East Flanders.,organization lrb organization rrb is a football club which plays in location.,ORGANIZATION is a Belgian team from LOCATION.,4110,0.810139974,0.999584079,-5.466187477,0.54783701,0.912394345,-2.786374569
If you are currently blocked from creating an account we suggest you do one of the following ,at the end of the game the player can only apply for a free download of a user to a user who wants to keep you on your account.,If you are blocked right now from creating an account we suggest you do one of the following ,4111,0.986969113,0.001173477,-4.37007618,0.898345411,0.860079706,-1.365519047
The church was consecrated in by the first bishop of Valencia Pere d Albalat and was dedicated by order of James I the Conqueror to Saint Mary.,the first book of the story of joan i of castile was the book of joan of arc by joan ii of aragon.,The church was started in by the first bishop of Valencia Pere d Albalat.,4112,0.672073254,0.001474264,-5.235571861,0.88977258,0.602029979,-1.323777199
Fenrir sensed the gods deceit and refused to be bound with it unless one of them put his hand in the wolf s mouth.,after the wolf was killed the wolf s fur was torn from his body and he gave him his own fur to the wolf.,So Fenrir asked that one of them put his hand into his mouth.,4113,0.860472938,0.003908555,-3.705128908,0.807245381,0.999551654,-2.824008465
Examinations of the stomach contents of the few analyzed specimens indicate they eat various LRB unrecorded RRB types of squid and small fish.,the platypus is a species of shrimp that has been found living in freshwater habitats such as shallow water where they are eaten.,It is thought they eat small fish crustaceans and squid.,4114,0.896173755,0.078512169,-3.305970907,0.697519932,0.999706328,-3.177522182
Pantalera or pallapugno alla pantalera is generally played on urban streets.,it is one of the main main attractions of the pobladoro and is also popular in spain.,Pantalera or pallapugno alla pantalera is generally played on the urban streets.,4115,0.986365259,0.143372148,-4.377396107,0.985462802,0.993482292,-1.25353539
Feudal royal regent The title of Lord Protector was originally used by royal princes or other nobles exercising an individual regency LRB i.e. not merely member of a collegial regency council RRB while the English monarch was still a minor or otherwise unable to rule.,the title of the prince of wales was a title that was used to refer to a member of the royal household to the king of england or queen consort of a royal family lrb known as a sovereign rrb.,The title of Lord Protector was first used by royal princes or other nobles who ruled while the English monarch was still too young to rule or was not able to rule for some other reason.,4116,0.68850705,0.999815583,-3.793312788,0.777134304,0.999920964,-1.930692196
The new ORGANIZATION would be headed by a directly elected mayor who would be watched over by a member Assembly.,the governor was elected by the council. it was appointed by the governor general.,The new ORGANIZATION would be headed by a directly elected mayor who would be watched over by a member Assembly.,4117,0.710858446,0.000111766,-3.819561958,0.976603943,0.887334406,-0.971896529
Ioan Petru Culianu or Couliano LRB January May RRB was a Romanian historian of religion culture and ideas a philosopher and political essayist and a short story writer.,person lrb january january rrb was a romanian writer and poet. he was a member of the social democratic party lrb rrb.,Ioan Petru Culianu LRB January May RRB was a Romanian historian of religion culture ideas philosopher political essayist poet mystic and short story writer.,4118,0.631034921,0.474227101,-4.205098152,0.565453971,0.999943614,-2.200402737
PERSON LRB born December NUMBER NUMBER RRB is an American comedian writer actress singer and musician.,person lrb born january number number rrb is an american actress and singer.,PERSON LRB born December NUMBER NUMBER RRB is an American comedienne writer actress singer and musician.,4119,0.661439267,0.92568934,-3.826939344,0.952801125,0.99829632,-1.684973955
PERSON is an character from the Star Wars universe.,person is a fictional character from the universe of star wars universe.,PERSON is a character from the Star Wars universe.,4120,0.952256739,0.811565101,-2.867404938,0.951944965,0.987547874,-2.93830061
PERSON LRB born December NUMBER NUMBER RRB better known by his ring name PERSON is an Mexican American professional wrestler currently signed to World Wrestling Entertainment LRB WWE RRB wrestling on its SmackDown brand where he is the reigning Intercontinental Champion.,person lrb born january number number in location location rrb is an american professional wrestler currently signed to the world wrestling entertainment lrb wwe rrb. he is known by his ring name person and he currently works for the wwe raw brand.,PERSON LRB born December NUMBER NUMBER RRB better known by his ring name PERSON is an American professional wrestler currently signed to World Wrestling Entertainment LRB WWE RRB wrestling on its SmackDown brand.,4121,0.862764441,0.997972012,-4.083220959,0.938205027,0.999535561,-0.820354521
Retrieved on February.,on february february february he was sworn in on the united kingdom parliament on february.,Destinations,4122,0.935580075,0.001018668,-4.366759777,0.787625432,0,-5.889285564
The most common situation is an algorithm involving a lookup table an implementation can include the entire table which reduces computing time but increases the amount of memory needed or it can compute table entries as needed increasing computing time but reducing memory requirements.,this means that the computational complexity required for this computation can be low. this requires a large number of cpus and a large amount of computational time to do this.,The most common condition is an algorithm using a lookup table.,4123,0.59402011,0.927206993,-3.476157427,0.824063538,0.999829948,-2.531249523
Technical description The Class NUMBER design was based on the ORGANIZATION NUMBER series LRB later TOPS Class NUMBER RRB design.,the class number lrb class number number rrb was built from number to number. the class consisted of number units.,It was based on the ORGANIZATION NUMBER series LRB later TOPS Class NUMBER RRB.,4124,0.822055207,0.899568737,-4.601980686,0.764653571,0.854233205,-0.713127732
Malta covers just over km in land area making it one of Europe s smallest and most densely populated countries.,it is one of the biggest cities in the world and is the largest city in location. it has about number people living in it.,Malta is an island country in Europe.,4125,0.862299681,0.04090286,-3.256525993,0.485073962,0.999072731,-3.366235018
Clarence Malcolm Lowry LRB July ndash June RRB was a British poet and novelist who was best known for his novel Under the Volcano.,he was awarded the nobel prize in literature for his work on the irish war lrb august rrb.,Under the Volcano by Malcolm Lowry.,4126,0.632508296,0.077904254,-5.66573143,0.733585389,0.981989384,-2.770133495
Philolaus LRB c. NUMBER c. NUMBER BCE RRB was a Greek Pythagorean and Presocratic philosopher.,person lrb c. number bc rrb was a greek philosopher and philosopher. he was a member of the chalcistists.,Philolaus LRB ca. NUMBER BC RRB was a Greek Pythagorean and Presocratic.,4127,0.906451225,0.998661697,-4.203201771,0.85839349,0.901572227,-3.190758944
 If a part of the measure that is usually unstressed is accented the rhythm is considered to be syncopated. ,however it is not always a part of a piece of music that is not the same as the rest of the piece., If a part of the measure LRB bar RRB that is usually unstressed is accented the rhythm is considered to be syncopated.,4128,0.872958713,0.912816584,-2.52662611,0.975766235,0.898279548,-2.962471485
Strontium LRB or RRB is a chemical element with the symbol Sr and the atomic number NUMBER.,the atomic number lrb symbol number rrb is the number symbol for the atomic unit. it is the symbol.,Strontium is a chemical element.,4129,0.821575105,0.429619968,-4.376349926,0.676255417,0.920201898,-2.796001911
Civil and political rights are a class of rights that protect individuals freedom from unwarranted infringement by governments and private organizations and ensure one s ability to participate in the civil and political life of the state without discrimination or repression.,in the united states the freedom of speech is the right of the individual rights to make legal and civil rights and the right to make public and political and political decisions.,Civil rights include freedom of speech freedom of the press freedom of religion freedom of assembly the right to own property and to get and equal treatment from the government other people and private groups.,4130,0.629672587,0.885748982,-3.740123749,0.826190339,0.939936459,-3.218183279
is a Japanese footballer who plays for Vissel Kobe in the J. League.,konomura lrb born august rrb is a japanese football player. he plays for san jose earthquakes lrb jnl rrb.,He plays for Vissel Kobe.,4131,0.858355403,0.99813664,-5.954125404,0.316633219,0.917280138,-2.395386696
Cauvicourt is a commune in the Calvados department in the LOCATION region in northwestern LOCATION.,it is found in the region basse normandie in the calvados department in the northwest of location.,Cauvicourt is a commune. It is found in the region Basse Normandie in the Calvados department in the northwest of LOCATION.,4132,0.930857058,0.999780893,-3.801181555,0.916438951,0.999354959,-2.960587025
Luther divided the world into the religious and secular realms and argued that the Sermon only applied to the spiritual.,in the bible the word the sermon was often said to be the same thing as the sermon and the sermon in which the sermon preached was said.,He believed that the Sermon only applied to the religious part.,4133,0.969522655,0.007518773,-4.045568943,0.898794143,0.385139942,-2.498686075
Representation usually refers to representative democracies where elected officials nominally speak for their constituents in the legislature.,in the united states the term citizen citizen is used to describe citizens who are elected to the legislature in the state.,Representation usually refers to representative democracies where elected officials LRB so called representatives RRB nominally speak for their electors in the legislature.,4134,0.82341605,0.996554077,-3.360221863,0.959261816,0.512778938,-3.542053223
Also the double hairpin at the Hulman Straight was replaced with traditional esses.,in the last few minutes of the final half of the grand final the lead was cut from the middle of the middle.,Also the double hairpin at the Hulman Straight was replaced with traditional S turns.,4135,0.96425128,0.000656016,-3.715984821,0.94153964,0.734715998,-2.062237263
PERSON LRB born July NUMBER NUMBER RRB is an American actor and comedian.,person lrb born july number number in location location rrb is an american actor.,PERSON LRB born July NUMBER NUMBER in LOCATION LOCATION RRB is an American actor.,4136,0.966373861,0.609703541,-4.667050838,0.941467449,0.721481025,-2.140940189
LOCATION is the largest city in LOCATION and the capital of LOCATION s LOCATION.,location is the capital city of location in the location. it is the biggest city in location.,It is the capital city of LOCATION.,4137,0.930791736,0.55021143,-2.835726023,0.651624302,0.743055999,-1.795193911
There are two golf courses in the town LOCATION and ORGANIZATION which has both an NUMBER hole course and a NUMBER hole course.,location is a golf course in location location location. it has a number hole golf course and a public golf course on the location.,There are two golf courses in the town LOCATION and ORGANIZATION which has both an NUMBER hole course and a nine hole course.,4138,0.903042376,0.999829233,-3.66113019,0.96288509,0.993334889,-0.996351004
PERSON was released in NUMBER and the album received numerous awards including a ORGANIZATION and a Latin Billboard as well as receiving nominations for the Latin Grammy and ORGANIZATION Video Music Awards.,organization won a grammy award for best music video and a number number number grammy awards. it was nominated for a number grammy for its music video for organization.,PERSON LRB O O RRB ,4139,0.642024615,0.990172088,-3.626255035,0.439459459,0.11415118,-5.841228962
Following several years of debate over relocating the college to LOCATION the university was founded independent of the college in NUMBER.,in number the college was moved to location location. the college moved from location to location in number.,It was founded as a university in NUMBER but started off as a seminary founded by the ORGANIZATION in NUMBER which eventually became ORGANIZATION.,4140,0.746536576,0.427704185,-3.014965057,0.679883289,0.841700375,-3.060622215
Sealed government documents surrounding John F. Kennedy s assassination to be released.CommonDreams.Org Article Regarding the release of the JFK documents,on july the president s request for the release of the files of the u. s. president john j. kennedy jr. s attorney general lrb dec rrb.,O. J. Simpson may be eligible for parole from the Nevada correctional system.,4141,0.794738653,0.999744713,-5.138085365,0.801897658,0.212437421,-4.384577274
Some elements of Sharia law were re introduced and the ritual phrase Allahu Akbar LRB God is great RRB in Saddam s handwriting was added to the national flag.,in the quriber text of the qur an it was used to write the words of allah s speech in arabic words.,The phrase Allahu Akbar LRB God is great RRB in Saddam s handwriting was added to the Iraq national flag.,4142,0.59674544,0.118306868,-5.267269135,0.758703791,0.999466419,-0.920274615
Occidental features NUMBER varsity sports teams and a program of club sports and intramural competition.,organization s sports program includes sports programs and sports activities such as sports.,ORGANIZATION has Division III sports teams in NUMBER sports including football basketball baseball and soccer.,4143,0.865666552,0.998784959,-5.263899326,0.796219406,0.958670914,-3.831461906
Mainstream films can best be defined as commercial films that have a wide release and play in first run theaters LRB A movie theater that runs primarily mainstream film fare from the major film companies and distributors during the initial release period of each film RRB.,the movie is about the first movie in which a movie is released through the medium of theatrical release in the united states. the movie can be found in the theaters and dvd theaters of theaters in the location.,In movies,4144,0.693305244,0.998812079,-3.89137888,0.774522901,0,-5.69452858
Dante mentioned in his Divina Commedia the free town of Pistoia as the home town of Vanni Fucci who is encountered in Inferno tangled up in a knot of snakes while cursing God and Michelangelo called the Pistoiesi the enemies of heaven.,in the book of dante dante wrote that the city is one of the most important cities in the roman empire and it is the place where dante fights against the romans in order to escape the city of the assassins.,Dante mentioned the town in his Divina Commedia. Michelangelo called the people of Pistoia the enemies of heaven.,4145,0.836963385,0.358281314,-4.099373817,0.721480255,0.995046258,-1.598450541
Mr. T LRB born PERSON May NUMBER NUMBER RRB is an American actor known for his roles as PERSON in the NUMBER television series The A Team as boxer PERSON in the NUMBER film Rocky III and for his appearances as a professional wrestler.,person lrb born january number number in location location rrb is an american actor. he is best known for his role as person in person in the number film person s wife lrb number rrb.,He is famous for playing Sgt. PERSON B.A. Baracus in The A Team and PERSON Clubber Lang in Rocky III.,4146,0.649181189,0.995713234,-4.735342979,0.84118396,0.983319759,-3.999041796
European arrival The first reported sighting of Tasmania by a European was on November by the Dutch explorer Abel Tasman.,the first recorded sighting of the penguin was by william ross on august.,Abel Janszoon Tasman was the first European to discover the island in.,4147,0.56135275,0.993422925,-4.024578571,0.646223726,0.999827862,-2.242975712
PERSON May NUMBER NUMBER July NUMBER NUMBER PERSON PERSON ,number july number number person person lrb number april number number rrb,PERSON May NUMBER NUMBER July NUMBER NUMBER PERSON PERSON ,4148,0.813967586,0.638476014,-6.5531106,0.909260082,0.910497963,-1.285791159
PERSON s LOCATION opened in NUMBER and was partly inspired by the fictional LOCATION suburb of LOCATION in The ORGANIZATION NUMBER release Who Framed Roger Rabbit.,person is a fictional character from location location. it was first shown in number. it is set in location.,PERSON s LOCATION is where PERSON and his friends are supposed to live. It is named LOCATION after a place in the movie Who Framed PERSON ?,4149,0.623660513,0.992787123,-3.898130417,0.833266044,0.999733567,-3.602396011
Power LRB and energy RRB may be transmitted by physically transporting chemical or nuclear fuels.,location lrb also called wind energy rrb is energy generated by wind power and hydrocarbons such as wind turbines.,Chemicals and fuels,4150,0.98071748,0.999888539,-4.404324055,0.807758592,0.629095078,-4.85754776
PERSON has also worked in film in recent years directing the films Titus in NUMBER LRB an adaptation of the play Titus Andronicus by PERSON RRB and PERSON in NUMBER LRB a movie based on the life of artist PERSON RRB.,person lrb born number november number rrb is an english playwright and director. he is best known for his role as person in the film person in which he plays person and person in person s play person.,Frida LRB O O RRB ,4151,0.905715361,0.990226269,-4.533302307,0.765748998,0.025242597,-5.536836147
Geography The coast is characterised by an elongated peninsula the Dar.,the bay is a bay located between the location and the south coast.,Geography On the coast is a long peninsula called the Dar.,4152,0.904539147,0.044929408,-3.972886562,0.91060476,0.999404609,-3.082950354
Aix en Issart is a commune in the LOCATION department in northern LOCATION.,it is found in the region person in the location department in the north of location.,It is found in the region Nord Pas de Calais in the LOCATION department in the north of LOCATION.,4153,0.896526694,0.373756051,-4.391170502,0.833322287,0.996071279,-2.355111122
For example in the clause I did n t hear what you said the subordinate clause what you said is embedded into the main clause and is syntactically its object this can be demonstrated by substituting the pronoun it for the subordinate clause what you said the result of this substitution is the clause I did n t hear it. ,in the sentence the sentence comes from the sentence that the sentence is not the same as the sentence but the sentence has to be added to the sentence. it is the opposite of the sentence if the sentence could be changed to the original sentence it s the same sentence.,For example in the phrase I did n t hear what you said the subordinate clause what you said is embedded into the main clause and is syntactically its object this can be demonstrated by substituting the pronoun it for the subordinate clause I did n t hear it. ,4154,0.802725011,0.507416546,-3.154320478,0.958713445,0,-0.732408345
The term soggy biscuit is thought to have originated in Australia sometime in the s.,the word musk is used to describe a rib in australia. it is also used in australian cuisines.,Jonathon Green The Cassell Dictionary of Slang page The term is thought to have originated in Australia sometime in the s.,4155,0.983114004,0.992714822,-3.446155071,0.899146227,0.406485498,-4.023975372
 Attendance Celtic v Leeds United LRB European Cup Semi Final RRB highest for a UEFA competition match,football league lrb first division rrb is a professional football competition played by teams in europe., Attendance Celtic v Leeds United LRB European Cup Semi Final RRB highest for a UEFA competition match,4156,0.996764779,0.494920999,-5.39671278,0.994493008,0.999930918,-1.310457587
The band members hung out regularly at two clothing shops on Kings Road in London s Chelsea neighborhood John Krivine and Steph Raynor s Acme Attractions LRB where Don Letts worked as manager RRB Strongman Phil Pretty Vacant p. Savage Jon England s Dreaming p..,he was also a member of the united kingdom philharmonic society lrb b. s. s rrb who played bass guitar at the king george v club in new york city. he played bass for many bands such as the kingsbury theatre and the mozilla theatre.,John,4157,0.853833919,0.631827056,-4.86044836,0.676933536,0,-6.300760746
Feuguerolles Bully is a commune in the Calvados department in the LOCATION region in northern LOCATION.,it is found in the region basse normandie in the calvados department in the northwest of location.,It is found in the region Basse Normandie in the Calvados department in the northwest of LOCATION.,4158,0.7746173,0.999741673,-3.90354681,0.817510068,0.999470472,-2.647122622
Assume good faith on the part of newcomers.,after the release of the new album the band met with the rest of the way.,Assume good faith on the part of the newcomer.,4159,0.969321787,0.000152603,-3.885985136,0.965481647,0.771393716,-2.888334751
de facto deposed by various occupations in the Great French War he was a grandson of PERSON s son Regent PERSON agreed to pass PERSON to his Danish cousin in a general territorial redeployment at the ORGANIZATION of LOCATION ,person was a member of the organization from number until his death in number. he was the son of person of location who was the heir to his father in the th century.,de facto deposed by various occupations in the Great French War he was a grandson of PERSON s son Regent PERSON agreed to pass PERSON to his Danish cousin in a general reorganisation of land at the ORGANIZATION of LOCATION ,4160,0.596458562,0.332624525,-3.931490183,0.716041661,0.991534531,-1.061423779
The Bending types are Waterbending Earthbending Firebending and Airbending.,other words such as windfall and windfall windfall are used for wind turbines and wind turbines.,The Bending types are Waterbending Earthbending LRB other Earthbendings are Metalbending and Sandbending RRB Firebending and Airbending.,4161,0.953144014,0.770909846,-4.000993729,0.930325723,0.454997569,-3.33334589
