source_sentence,pred,gold,sentence_id,bert_score_precision_pred_with_brevity_penalty,dae_score_pred,bart_score_pred,bert_precision_gold_with_brevity_penalty,dae_score_gold,bart_score_gold
McComb Mississippi,mccoma tennessee state university georgia georgia.,Norwood was signed to Elektra Records in and recorded his debut album Everything You Want the next year.,2962,0.828093827,0.242929503,-5.425161362,0.733602333,0.000403834,-4.958954334
Isaac Norris speaker of the Pennsylvania Provincial Assembly gave orders to the colony s London agent Robert Charles to obtain a good Bell of about two thousands pound weight.,the british governor general john adams decided that he would have to be trusted by the british crown to give the crown to the british government. the king of england ordered that the governor general of england carry a crown crown on board.,Isaac Norris speaker of the Pennsylvania Provincial Assembly ordered the colony s London agent Robert Charles to get a good Bell of about two thousands pound weight.,2963,0.823307276,0.721316278,-4.118553638,0.934469147,0.986151338,-1.273058057
Erwin Johannes Eugen Rommel LRB RRB LRB November October RRB LRB known as the Desert Fox W stenfuchs RRB was perhaps the most famous German Field Marshal of World War II.,he was a german general lrb lrb september november rrb lrb died august rrb.,Field Marshal Erwin Johannes Eugen Rommel LRB also known as The Desert Fox or W stenfuchs RRB LRB November October RRB was an officer of the German army in World War II.,2964,0.348643363,0.065839775,-5.470513821,0.788226328,0,-1.994470716
The municipality comprises the towns of Dranouter Kemmel De Klijte Loker Nieuwkerke Westouter Wijtschate and Wulvergem.,the wierkekekem is a municipality located in the belgian province of west flanders. it is located on the belgian border.,Heuvelland is a municipality located in the Belgian province of West Flanders.,2965,0.78771764,0.98978138,-4.755520344,0.729170261,0.984723806,-2.804415703
 Idouma a Latin Idum a or Idumea RRB was a st millennium BC Iron Age kingdom of southern LOCATION.,a period of ad ad ad was a city in southern location around number bc., LRB Idouma a RRB. In Latin it was Idum a or Idumea.,2966,0.560393419,0.961886287,-6.010717392,0.839046969,0.965320587,-2.515081882
Founded in as the Kyrgyz Khokand fortress of Bishkek then in named as the Russian fortress Pishpek LRB RRB in the city was renamed Frunze LRB RRB after the Bolshevik military leader Mikhail Frunze.,in the th century the fortress was built in by the russian army lrb rrb. it was named after him by the duke of krai lrb who was the commander of the fortress rrb and became the headquarters of the krai.,Originally founded in as the Russian fortress of Pishpek LRB RRB between and it was known as Frunze LRB RRB after the Bolshevik military leader Mikhail Frunze.,2967,0.810106397,0.999311328,-3.814137697,0.751662894,0,-1.318281412
Blood Peter ed.,in ed. ed.. ed ed.,The Baloch speak Balochi language an Iranian language.,2968,0.79579407,0.124048024,-5.661334515,0.461092544,0.004832793,-5.833323479
The interwar period LRB RRB is understood within recent Western culture to be the period between the end of the First World War and the beginning of the Second World War.,the world war ii era is the period between the first world war and the end of the second world war. this period is between the middle ages and the twentieth century.,World War ,2969,0.845983886,0.994332552,-2.613094568,0.558676855,0.120834365,-4.870598793
The population was NUMBER as of the NUMBER Census.,the population was number as of number.,There were NUMBER people living in LOCATION as of the NUMBER Census.,2970,0.673867203,0.531306267,-3.578469753,0.905980095,0.977570534,-2.234697104
Vincenzo Iaquinta Cavaliere Ufficiale OMRI LRB born November RRB is an Italian World Cup winning footballer who plays for Serie A club Juventus.,piatti lrb born november rrb is a former italian football player. he plays for inter roma roma.,Vincenzo Iaquinta LRB born November RRB is an Italian football player. He plays for Juventus and Italy national team.,2971,0.516078474,0.998984218,-5.844610214,0.620203223,0.999900699,-2.19066
The s decade ran from January to December.,the year was january and ended january with the year of december.,Octant invented LRB probably around RRB independently by John Hadley in Great Britain and Thomas Godfrey in the American colonies,2972,0.860338032,0.987611175,-4.61997509,0.788799405,0.000501121,-5.708579063
Technically the Latin term fibulae refers specifically to Roman brooches however the term is widely used to refer to brooches from the entire ancient and early medieval world.,the term brochs is used to describe any metal used in the ancient world. it is also used to refer the metal used by the romans.,Technically the latin term fibulae meant Roman brooches but the term is widely used for brooches from the entire ancient and early medieval world.,2973,0.609607983,0.908163965,-3.611882687,0.897906772,0.854910433,-1.585818052
LOCATION has NUMBER municipality NUMBER towns and NUMBER communes,number communes number communes lrb number communes rrb number communes and number communes.,Towns,2974,0.821986556,0.456180632,-4.186582565,0.741090059,0,-5.210893154
Fran oise Madeleine d Orl ans LRB b. d NUMBER RRB daughter of his maternal uncle PERSON PERSON of Orl ans and younger brother of his mother PERSON.,person lrb born number may number rrb is an english actor and writer.,Fran oise Madeleine d Orl ans LRB d NUMBER RRB daughter of PERSON PERSON of Orl ans on NUMBER March NUMBER.,2975,0.368084679,0.146398991,-6.580049515,0.826790988,0.974326968,-2.26551795
PERSON sits in his chair on the LOCATION beach watching PERSON and his friends play.,person plays a beach party on the beach he meets person playing the beach.,PERSON watches PERSON playing on the sandy beach.,2976,0.745628086,0.999185562,-4.864074707,0.772024637,0.999534547,-2.446841955
In the marine environment this has only been well documented in certain small crustaceans called ostracod.,in the early cretaceous there are only small marine mammals known to live in the sea slugs but there are some marine animals.,In the marine environment this has only been well documented in certain small ostracod crustaceans but may be quite common.,2977,0.860353589,0.999762237,-4.463316441,0.960903431,0.95867312,-2.232753277
Explanations of observable effects are considered to be practical and useful only when they hypothesize natural causes LRB i.e. specific mechanisms not indeterminate miracles RRB.,because of natural causes causes caused by natural causes may not be possible to be explained as natural causes lrb natural causes rrb can be caused by non natural causes such as disabling objects.,Explanations for observations are only useful in practice when they are based on hypotheses of natural causes.,2978,0.82523483,0.978902459,-4.486739159,0.759879092,0.99987942,-3.229096889
Founded in NUMBER the team plays in the ORGANIZATION LRB USL RRB the third tier of the American Soccer Pyramid.,the organization lrb soccer rrb is a soccer team that plays in the third division of the organization in the organization.,The teams first season was NUMBER.,2979,0.827603102,0.996271729,-3.610816002,0.645711005,0.557357192,-4.489093304
In NUMBER he founded the Scripture Knowledge Institution for Home and Abroad with the goal of aiding Christian schools and missionaries and distributing the Bible.,in number he started teaching bible and bible and taught bible to people and other people.,In NUMBER he founded the Scripture Knowledge Institution for Home and Abroad.,2980,0.461299668,0.999535561,-4.849836826,0.879619905,0.969545722,-2.298098087
All the stores closed within weeks of the announcement.,the closing days of the closing of the stores closed. they were soon pulled out.,All its stores closed in.,2981,0.894741774,0.14470531,-4.399317741,0.895006066,0.537150145,-4.128653049
Gerresheim is one of the NUMBER boroughs of the City of LOCATION LOCATION and is located in the east of the municipality.,it is located in the district of location in the location.,In NUMBER got the City Rights by the Counts of PERSON.,2982,0.372000324,0.155923665,-3.522804499,0.768658095,0.072506718,-4.950756073
F.C.,f. c. f. lrb c. rrb.,Former position,2983,0.820087075,0.036834769,-4.509482384,0.890913367,0.023526512,-7.877826691
It contained hits such as Munich and Blood and the following year received a Mercury Prize nomination.,they released a second album called revolver and a second anniversary.,It had hit songs such as Munich and Blood and the following year was nominated for the Mercury Prize.,2984,0.569405638,0.003070505,-4.724514961,0.913029052,0.999928832,-1.428497314
It first ran in the daytime on NBC from March until January concurrently ran in a weekly syndicated version from September to September and later ran in a revival from October to March. All of these versions were hosted by Art Fleming.,it was first shown on december in the united states from to december. it was then syndicated in syndication from to november.,It was hosted by Art Fleming from to and from to.,2985,0.447122721,0.962218046,-3.960874319,0.641454284,0.991621971,-1.821981192
The dragon fell asleep and PERSON was able to seize the Golden Fleece.,the person won the gold medal when he escaped from the dragon castle. when the wizard escaped the castle he then escaped.,PERSON fell in love with the daughter of the Golden Fleece s owner.,2986,0.856817067,0.998809159,-4.164478779,0.852080837,0.975934446,-2.804659843
February NUMBER LOCATION is established by a Frenchman at LOCATION thus forming the basis for LOCATION s claim to LOCATION.,location was founded by person at location in number by person of location.,February NUMBER LOCATION RSB is established by a Frenchman at LOCATION thus forming the basis for LOCATION s claim to LOCATION.,2987,0.507267946,0.094082475,-4.976669312,0.947702905,0.952287912,-2.094740868
Liu s human rights work has received international recognition. In Reporters Without Borders awarded him the Fondation de France Prize as a defender of press freedom.,he has written articles for the free press lrb freedom of press rrb and is also a member of the international press prize for peace.,In Reporters Without Borders honored Liu s human rights work awarding him the Fondation de France Prize as a defender of press freedom.,2988,0.658418604,0.706239164,-5.065512657,0.586034897,0.995751083,-1.788706899
An orchestra is a sizable instrumental ensemble that contains sections of string brass woodwind and percussion instruments.,a piece of woodwind is a piece with string instruments. it is often used in a band of large brass instruments.,The brass,2989,0.788803968,0.999888837,-3.261520386,0.583959268,0,-4.825148582
Between them they have educated a large number of Britain s most prominent scientists writers and politicians Famous alumni and students of Cambridge University as well as noted figures in many other fields.,they have a lot of people who have worked at the university of cambridge and the cambridge university and other universities such as cambridge and cambridge university.,Between them they have produced a large number of Britain s most well known scientists writers and politicians Famous alumni and students of Cambridge University as well as famous people in many other jobs.,2990,0.666547057,0.99945271,-4.242071152,0.48639822,0.999746621,-2.169551134
PERSON born NUMBER January NUMBER in LOCATION is a rugby union player for the ORGANIZATION in the Guinness Premiership.,person lrb born number january number in location location rrb is a rugby union player.,PERSON born NUMBER January NUMBER in LOCATION is a rugby union player for the ORGANIZATION in the Guinness Premiership.,2991,0.608628034,0.632477164,-4.779259682,0.997503281,0.999869943,-1.282545567
Since their inception the ORGANIZATION have played their home games at the ORGANIZATION.,the organization play their home games at the location.,They have won a LOCATION division title in NUMBER.,2992,0.518555157,0.714987755,-2.800916433,0.815205723,0.231555849,-4.872902393
Several people required rescue assistance and in LOCATION a car accident caused three fatalities.,in number a car accident in location location caused two car accidents and two car injuries.,Several people needed rescue assistance and in LOCATION a car accident killed three people.,2993,0.837946929,0.426766098,-4.491552353,0.90327207,0.832618713,-1.548269033
LOCATION often called LOCATION or just LOCATION is a rocky island off the coast of the LOCATION state of LOCATION.,location is a small island on the location coast of location.,LOCATION ,2994,0.44630924,0.688288569,-3.457701445,0.478765452,0.112352252,-3.286478043
On June a vigorous tropical wave moved off the African coast and quickly west across the Atlantic without developing.,on august the storm moved off the coast of africa and then moved south into the atlantic ocean and became tropical depression five.,On June a strong tropical wave formed off the African coast and moved quickly west across the Atlantic Ocean without any strengthening.,2995,0.894488275,0.999782562,-4.134827137,0.950840652,0.9998914,-2.196227074
Neighboring districts are G ttingen Eichsfeld Unstrut Hainich Wartburgkreis district free Eisenach Hersfeld Rotenburg Schwalm Eder Kassel.,the thuringia district is a district in thuringian hesse germany.,The main river in the district is the Werra.,2996,0.353659417,0.986041665,-4.575342655,0.679449022,0.487750381,-3.306259394
On December NUMBER NUMBER PERSON resigned as president of the LOCATION declaring the office extinct and ceding all the powers still vested in it to the president of LOCATION PERSON.,person was the last president of location but he was removed from office by the president of the location.,On December NUMBER NUMBER PERSON resigned as president of the LOCATION.,2997,0.483737096,0.990364373,-3.169117928,0.808056313,0.999199748,-1.100951433
Monterey is a city in Owen County Kentucky United States.,it is a city of the state of kentucky in the united states of america.,Monterey is a city of Kentucky in the United States.,2998,0.823532045,0.720736265,-3.092338562,0.771194093,0.56742686,-2.930571795
It was first published in NUMBER by Knopf Anchor and tells the story of two sisters LOCATION and PERSON during the Biafran War.,the organization is a book written by person and person. it was published in number by organization in number.,The book tells the story of two sisters LOCATION and PERSON during the Biafran War.,2999,0.683732939,0.140093818,-4.084523201,0.543043704,0.992103934,-0.663444161
A couple of years later he played some of his own compositions in Vienna where he heard Franz Liszt play and met Liszt Johannes Brahms and Anton Rubinstein.,he studied with franz liszt and played piano in the vienna philharmonic where he gave some recordings.,He also met Liszt Johannes Brahms and Anton Rubinstein.,3000,0.543397539,0.999852061,-4.031196117,0.868057149,0.997147918,-1.405946255
According to the United States Census Bureau the town has a total area of. square miles LRB. km RRB of which. square miles LRB. km RRB of it is land and. square miles LRB. km RRB of it LRB. RRB is water.,the town has an area of. square miles lrb km rrb.,The town has a total area of. square miles according to the United States Census Bureau.,3001,0.197887252,0.975846469,-3.44060564,0.743236874,0.999749362,-1.374587655
 ndash Jacob Barsimson arrives in New Amsterdam.,in new york he is living in new amsterdam., Jacob Barsimson arrives in New Amsterdam.,3002,0.713971145,0.406523794,-4.604619026,0.771692497,0.944022298,-2.64531374
ORGANIZATION signed a two year NUMBER million contract with the ORGANIZATION on July NUMBER NUMBER leaving LOCATION as the franchise s leading point and goal scorer.,person signed with organization as the organization and was the first player to sign with the organization in number with number points.,ORGANIZATION In the NUMBER offseason the ORGANIZATION signed PERSON to a two year NUMBER million contract.,3003,0.657200845,0.986269414,-4.423582077,0.551841869,0.999640644,-2.809058428
In Flames is a Swedish melodic death metal band from Gothenburg formed in.,in swedish metal band death metal is a thrash metal band from sweden.,In Flames is a heavy metal band from Gothenburg Sweden.,3004,0.790742709,0.282351136,-3.47078371,0.455193083,0.915769696,-2.621711731
They also introduced the cacao tree into the West Indies and the Philippines.,the indies grew up in the indies and the caribbean and the indies. they came to the philippines.,They also brought the cacao tree to the West Indies and the Philippines.,3005,0.846408486,0.960046411,-3.852092981,0.910296734,0.985852003,-1.691100001
Penguin Dictionary of International Relations.,he is also a member of the united states press.,Examples of such organizations are the United Nations or the Red Cross.,3006,0.792688191,0.000939304,-4.534584999,0.777594571,0.021101592,-4.319349289
PERSON was the first white settler in the region.,person was the first white man to live in the area.,Union County LOCATION southwest,3007,0.942270339,0.999606729,-1.691538215,0.792933618,0.004144578,-7.600730896
Territory regarded by the Jewish people as their historical homeland is regarded by the Pan Arab movement as historically and presently belonging to the Palestinian Arabs and in the Pan Islamic context in territory regarded as Muslim lands.,the arabs of the arab lands are called arab arabs and are called the arabs. this is the name of the palestinian people.,The conflict became stronger when the modern state of LOCATION was created on land that the Jewish people saw as their historical homeland but the Pan Arab movement saw as belonging to the Palestinians whether Muslim Christian Druze or other LRB and in the Pan Islamic context in territory regarded as Muslim lands RRB.,3008,0.400303111,0.829245627,-4.107813358,0.86795838,0.999542594,-3.866964817
Damage from Ike is estimated at billion LRB USD RRB of which billion was in the US the third most destructive U.S. hurricane on record behind Katrina in and Andrew in.,hurricane katrina was the fourth strongest hurricane in the united states. it caused about million in damage.,Damage from Ike is guessed at. billion LRB USD RRB the third most damaging hurricane in U.S. history behind Katrina in and Andrew in.,3009,0.535969364,0.99973321,-3.515588999,0.74018087,0.999921501,-1.583444595
PERSON LRB born NUMBER July NUMBER in LOCATION RRB is a German footballer who currently plays for ORGANIZATION NUMBER primarily as a striker.,person lrb born number july number rrb is a german football player. he plays for organization and location national team.,PERSON LRB born July NUMBER NUMBER RRB is a German footballer.,3010,0.72161241,0.999813497,-4.027609825,0.426151041,0.943733275,-2.325882673
The main event on the Raw brand was an Elimination Chamber match for the World Heavyweight Championship.,the main event was a main event on the raw world heavyweight championship.,Elimination Chamber entrances and eliminations LRB Raw RRB ,3011,0.61491671,0.812572598,-3.829585075,0.812655149,0.47076273,-5.684102058
LOCATION ORGANIZATION and LOCATION all house NUMBER NUMBER inhabitants while the smaller towns of LOCATION LOCATION PERSON ORGANIZATION LOCATION LOCATION PERSON Henley in Arden PERSON LOCATION.,number person location location location and location are located in location location.,PERSON ,3012,0.356362398,0.134246722,-4.981713772,0.656629185,0.687324882,-4.871109486
The history of the Malay language can be divided into five periods Old Malay the Transitional Period the LOCATION Late Modern Malay and modern Malay.,the middle school is one of the oldest and oldest languages of modern time. this is the oldest language in the location.,Historically Malay has been written in various types of script. Before the introduction of Arabic script in the Malay region Malay was written using Pallava PERSON and Rencong script and are still in use today by the Champa Malay in LOCATION and LOCATION.,3013,0.639939788,0.952834249,-4.17721796,0.817323041,0.900242984,-4.016462326
Temperatures are milder in winter averaging around NUMBER C LRB NUMBER F RRB in the daytime.,in winter the temperature varies from c lrb mm rrb lrb c c rrb and is lower than c c c in winter rrb.,Temperatures are milder in winter about NUMBER C LRB NUMBER F RRB in the daytime.,3014,0.835635006,0.997289956,-4.912108421,0.942284221,0.910806417,-0.900838614
Excursi n a los indios del Araguaia LRB Brasil RRB about the Indians Karaj and Java in Brazil in Spanish.,in the end of the year ecuador was separated from the rest of ecuador in the year.,Excursi n on the Karaj Indians and Java in Brazil in Spanish.,3015,0.598667632,0.000306683,-4.194048882,0.85077817,0.867815614,-2.578295469
Prominent sporting venues in LOCATION include the LOCATION Cricket Ground or ORGANIZATION LOCATION The LOCATION LOCATION ORGANIZATION and LOCATION. LOCATION has two main daily newspapers.,the location cricket club is a cricket club which plays in location location.,Another stadium in LOCATION is the LOCATION Cricket Ground LRB ORGANIZATION RRB.,3016,0.325410093,0.999220014,-4.498431683,0.695792394,0.882998109,-2.86168623
La Chapelle du Ch cents telard is a commune in the Ain department in eastern LOCATION.,it is found in the region rh ne alpes in the ain department in the east of location.,La Chapelle du Ch cents telard is a commune.,3017,0.784431164,0.999292672,-4.939651966,0.45621587,0.996745288,-1.67831707
In LOCATION the th of November is variously called Bonfire Night Fireworks Night or Guy Fawkes Night.,the night before christmas is a night night where people gather at night night.,In LOCATION the fifth of November is also called Bonfire Night Fireworks Night or Guy Fawkes Night.,3018,0.643210337,0.001089863,-4.382894993,0.862888741,0.965534568,-1.642951727
After the match PERSON agreed to honor ORGANIZATION wishes and attempted to kiss her.,person and person agreed to kiss person and agreed to try to make a match.,After the match PERSON tried to kiss ORGANIZATION.,3019,0.728778155,0.999738276,-3.623196125,0.898690272,0.906170964,-1.67030704
They are descended from the Swiss Reformation led initially by Huldrych Zwingli and soon spread to the rest of Northern Europe.,they were led by the frisians to the north of the german empire. they were followed by the lutherans.,The first Reformed Churches were established in Europe in the s in the wake of the Protestant Reformation.,3020,0.646744795,0.997129738,-4.095380306,0.810242218,0.107841909,-2.830665588
NUMBER LRB MMXVIII RRB will be a common year starting on a Monday in the Gregorian calendar.,number mm lrb mm rrb is a year starting on the calendar of the gregorian calendar.,Computer and video games,3021,0.760474061,0.582396626,-3.776239157,0.722756184,0.000958319,-5.855195999
Typ NUMBER was derived from the ORGANIZATION Golf Mk ,the organization was a car made by organization. it was called the organization.,NUMBER NUMBER kW LRB NUMBER hp RRB ,3022,0.796792984,0.031405114,-4.967144012,0.798350352,0.003576412,-4.840267181
NUMBER ndash President of LOCATION PERSON is assassinated by PERSON at the LOCATION in LOCATION.,person becomes president of location. he is assassinated at location in location.,NUMBER PERSON first President of LOCATION LRB b. NUMBER RRB ,3023,0.72702251,0.690823853,-3.043674707,0.792968691,0.61207211,-4.047534466
Development of cold front The cooler denser air wedges under the less dense warmer air lifting it which can cause the formation of a narrow line of showers and thunderstorms when enough moisture is present.,the warmness of the air lrb warm air rrb can be seen as the warm front of the warm weather and the warm air between the warm and cold fronts are usually warm.,The air with greater density moves under the less dense warmer air lifting it which can cause a line of showers and thunderstorms or a squall line to form when there is sufficient moisture.,3024,0.62733119,0.560487449,-4.602663994,0.897590058,0.999910355,-2.502204895
Dorfchemnitz is a municipality in the district of Mittelsachsen in Saxony Germany.,it is a municipality of the district of zofitzen in the canton of solothurn in germany.,Dorfchemnitz is a municipality of the Freiberg Rural District in Saxony Germany.,3025,0.81970793,0.90956378,-3.723610401,0.852948551,0.92063278,-3.314707041
Prior to becoming an astronaut he had attended the ORGANIZATION and from there he joined the ORGANIZATION and flew F s at LOCATION LOCATION.,he went to organization in location and went to location s organization.,Air force pilot PERSON went to the ORGANIZATION. After training he joined the ORGANIZATION. He flew F s at LOCATION LOCATION.,3026,0.41575987,0.319372922,-5.157088757,0.873722347,0.999684334,-1.73967886
Simple English is a controlled language LRB a language with words that can be used only in ways that the creator of the language agrees with ? RRB ,the english language is the language that is not a language that can be understood by any language but that it is not the same language.,AECMA Simplified English is a controlled language LRB a language with words that can be used only in ways that the creator of the language agrees with ? RRB ,3027,0.774957845,0.695815325,-3.628107071,0.970171682,0.955621183,-1.353440762
 etymologically compounding the name LRB Minos RRB and the noun bull translating as LRB the RRB Bull of Minos.,the name lrb greek rrb is derived from the greek lrb o o rrb the oxon rrb lrb the ox rrb., RRB is a creature in Greek mythology.,3028,0.658981232,0.771485567,-5.029029846,0.663265031,0.999144733,-2.989919662
The West Islet consists of a single peak and features many caves along the coastline.,the island is one of the biggest island in the world.,The western islet is made of a single peak. It has many caves along the coastline.,3029,0.519958671,0.001514549,-3.155894756,0.952212114,0.99866569,-2.295349836
They were fitted with the Sulzer LDA C twin bank twelve cylinder unit producing NUMBER b though this was later derated to NUMBER b to improve reliability and have been used on both passenger and freight trains on LOCATION s railways for over NUMBER years.,they were also used to be used by diesel locomotives lrb number rrb from number to number. they were later modified to produce diesel locomotives for use on the location s location.,They were fitted with the Sulzer LDA C twin bank twelve cylinder unit producing NUMBER b LRB later derated to bhp to improve reliability RRB and have been used on both passenger and freight trains on LOCATION s railways for over NUMBER years.,3030,0.577228455,0.796416163,-4.500340939,0.873084574,0,-1.684237003
In this section we compare ORGANIZATION and Wiktionary LRB as a concrete example of a dictionary RRB but the principle is that ORGANIZATION is not a dictionary not simply that it is not Wiktionary.,in organization organization organization is a list of the basic words of organization and organization.,Again while ORGANIZATION is not a dictionary our sister project Wiktionary is ! ORGANIZATION articles that are only dictionary definitions should be given the tag Template Move to Wiktionary.,3031,0.420654914,0.292878747,-4.781353474,0.662619774,0.117562115,-3.277466059
ORGANIZATION S.A.D. is a Spanish football club from LOCATION LOCATION.,organization is a football club which plays in location.,ORGANIZATION is a football club which plays in LOCATION.,3032,0.621108198,0.999292076,-3.353510857,0.659760987,0.997662067,-3.101523399
He became friendly with the animals of the mountain and later after catching Shutendouji the terror of the region around Mount Ooe he became a loyal follower of Minamoto no Yorimitsu under the new name Sakata Kintoki.,he became interested in the legend of the shogun. he became aware of the legend that he was a pupa.,He became friendly with the animals and imaginary things of the mountain. Later after catching the terror of the region around Mount Ooe Shutendouji he became a great follower of Minamoto no Yorimitsu under the new name Sakata no Kintoki LRB ,3033,0.362854232,0.002088964,-3.407472134,0.938909554,0.753153741,-2.87206316
His first loss came in the form of a Raw dark match at the TV taping on August NUMBER NUMBER when he lost to PERSON LRB PERSON RRB.,in number person went to a match for the number number organization lrb number rrb.,His first loss came in the form of a Raw dark match at the TV taping on August NUMBER NUMBER when he lost to PERSON.,3034,0.514204307,0.986228526,-5.598637581,0.916566792,0.997635067,-0.522777498
Optical depth or optical thickness is a measure of transparency and is defined as the negative logarithm of the fraction of radiation LRB or light RRB that is scattered or absorbed on a path.,it is usually measured as a percentage of light that is observed in the light spectrum of a band of light.,It is defined as the fraction of radiation LRB or light RRB that is scattered or absorbed on a path.,3035,0.446946153,0.415380478,-3.256977797,0.647505105,0.992589831,-0.702799082
References See also Delta Works for another major waterworks project in the Netherlands.,the city of bath also has a water tower in it.,Other pages Delta Works for another major waterworks project in the Netherlands.,3036,0.444020022,0.000346868,-4.069025517,0.913433005,0.803560436,-2.872507572
According to PERSON the inspiration for the first two verses was the death of PERSON the year old heir to the Guinness fortune and close friend of PERSON and PERSON who had crashed his ORGANIZATION on NUMBER December NUMBER in LOCATION ORGANIZATION.,person was the son of person person and person who died in number. he was the grandson of person s father person the first person to die in number november number number.,Many people thinl that the first verse was written about the death of PERSON the year old heir to the Guinness fortune and close friend of PERSON and PERSON who had crashed his ORGANIZATION on NUMBER December NUMBER when a ORGANIZATION pulled out of a side street into his path in LOCATION ORGANIZATION.,3037,0.550506972,0.999445856,-4.256219387,0.909429949,0,-1.906108618
PERSON LRB rural RRB is an administrative subdivision LRB taluka RRB of LOCATION in the LOCATION province of LOCATION.,person lrb rrb is a town in the district of location in the location region of location.,Administration,3038,0.628380852,0.558544517,-4.245098114,0.511646008,0,-5.940113068
They may use cups boxes or hats to collect the donations.,they can also give gifts to other guests. they help them to collect their money.,Asking customers inside a store or restaurant.,3039,0.858089387,0.987525284,-3.669676065,0.805251314,0.002606903,-4.904141426
Howard Benson Hammond B ,john howard howard lrb born howard howard rrb is a major league baseball player. he is known for his solo albums.,Howard Benson Hammond B ,3040,0.82305491,0.024135834,-5.073698521,0.993927717,0.965764999,-3.325677156
PERSON is a ORGANIZATION in the ORGANIZATION it is located NUMBER km west of LOCATION.,person is a small town in the location region of location.,PERSON is a ORGANIZATION in the ORGANIZATION it is located km west of the city of LOCATION.,3041,0.536304502,0.36936599,-3.771779776,0.951522263,0.76288861,-1.822973609
The Regionalverband Saarbr cken is a Kommunalverband besonderer Art an integration of a district LRB PERSON RRB and a district free town.,the sauerband is a freer and freerbandband lrb saarbande rrb.,The Regionalverband Saarbr cken is a Kommunalverband besonderer Art that is it is a special mix of a rural district and a district free city.,3042,0.357844858,0.214994267,-5.658709049,0.798034178,0.999861598,-2.021732807
Wahlenbergia is a genus of between NUMBER species of flowering plants in the family Campanulaceae with a cosmopolitan distribution except for LOCATION the highest species diversity is in LOCATION and LOCATION.,it is found in the region location in the location and location.,Wahlenbergia is a genus of between NUMBER and NUMBER species of flowering plants in the family Campanulaceae. It is found everywhere except for LOCATION.,3043,0.236130016,0.045208924,-4.201528072,0.925574083,0.994808853,-1.455329418
Le Sourd is a commune in the Aisne department in Picardy in northern France.,it is found in the region picardie in the aisne department in the north of france.,Le Sourd is a commune. It is found in the region Picardie in the Aisne department in the north of France.,3044,0.850776315,0.999774396,-3.412447214,0.973537445,0.999698043,-2.778695583
NFC East LRB present RRB ,east coast conference lrb present rrb,NFC East LRB present RRB ,3045,0.886282086,0.530199885,-5.988268375,0.971561193,0.994195223,-2.599304199
The Belcea Quartet is a string quartet formed in under the leadership of violinist Corina Belcea.,the quartet is a quartet that is made by quartet quartets in the family coriacea quartet.,The Belcea Quartet is a string quartet which was formed in. The leader LRB first violinist RRB of the quartet is Corina Belcea.,3046,0.757386145,0.999912679,-4.654503345,0.498676303,0.999917984,-2.638050079
Many aquatic LRB water RRB and some terrestrial LRB ground RRB plant species use hydrochory or seed dispersal through water.,other plants lrb herbivorous rrb or waterplant rrb are also found in the open air.,Water dispersal is also called hydrochory.,3047,0.551563698,0.998910487,-4.716244221,0.689989999,0.999399185,-2.151977777
The Cherokee Outlet often mistakenly referred to as the Cherokee Strip was located in what is now the state of Oklahoma in the United States.,the oklahoma city region is a state in the united states. it is located in the southeastern part of oklahoma.,The Cherokee Outlet more often referred to as the Cherokee Strip was located in what is now the state of Oklahoma in the United States.,3048,0.643132255,0.999500334,-3.422945499,0.735968471,0.929563224,-1.006901741
PERSON s famous NUMBER debate with PERSON was a key moment in the wider acceptance of evolution and in his own career.,person s important role in the history of evolution led him to propose the evolution of the number and person s theory.,PERSON s NUMBER debate with the English Bishop PERSON was a famous public event.,3049,0.861221254,0.999903023,-4.093668938,0.873042503,0.902695119,-3.785820484
Its original purpose was the malting of barley for the brewing of beer local barley once malted was sent from here to London and exported to mainland Europe.,it was used to make breads for the brewing process from malted barley barley flour and the yeast from the barley in the barley.,When the barley had been malted it used to be sent to London and exported to Europe.,3050,0.690378241,0.853181958,-3.701723099,0.876483363,0.999912798,-2.12994647
With the plant now missing EVE is considered defective and taken to the repair ward along with WALL E for cleanup. WALL E mistakes EVE s inspection for torture and tries to save her accidentally releasing a horde of malfunctioning robots getting himself and EVE designated as rogue robots.,because of this he was forced to leave the lab and accidentally accidentally accidentally damages the wall of the lab s lab. because of the damage he accidentally accidentally damaged the robot.,WALL E and EVE are happy.,3051,0.557712295,0.63478291,-4.191483021,0.240700213,0.270078033,-2.988562584
It has hosted the AAA Championships and Paralympic World Cup and was the reserve home ground of the LOCATION reserve team prior to moving to Ewen Fields in June NUMBER.,it is currently home to the national athletics events at the location national athletics centre lrb home of the organization rrb and the location athletics association rrb.,It was originally made as the warm up track for the NUMBER Commonwealth Games held at the City of LOCATION which is next to it.,3052,0.813508511,0.44816187,-5.12377882,0.788984356,0.993489981,-3.960388184
Emanuel Lasker LRB December January RRB was a German chess player mathematician and philosopher who was World Chess Champion for years.,he was a chess master and chess master lrb born january rrb.,Emanuel Lasker LRB December January RRB was a German chess player mathematician and philosopher who was World Chess Champion for years.,3053,0.366121451,0.929086924,-5.470819473,0.534445608,0.999912143,-1.266206264
