source_sentence,pred,gold,sentence_id,bert_score_precision_pred_with_brevity_penalty,dae_score_pred,bart_score_pred,bert_precision_gold_with_brevity_penalty,dae_score_gold,bart_score_gold
Im m Reza shrine in Mashhad Iran is a complex which contains the mausoleum of Im m Ridh the eighth Im m of Twelver Shi ite s.,it is located on the m m m lrb m m rrb in the center of the city of m m e. m m. m h h rrb.,Im m Rez shrine in Mashhad Iran is a complex which contains the mausoleum of Im m Ridh the eighth Im m of Twelver Shi ite s.,3838,0.650215917,0.098640211,-4.577528954,0.925886365,0.999923527,-0.878270507
He made the final but lost the final.. to Gata Kamsky.,he won the first round of the russian open.,He lost in the final.. to Gata Kamsky.,3839,0.750569913,0.32002154,-3.922192097,0.914138218,0.950916886,-0.929765165
PERSON LRB born NUMBER April NUMBER in LOCATION ORGANIZATION RRB is an Italian former footballer.,person lrb born number april number rrb is a former italian football player.,PERSON LRB born NUMBER April NUMBER RRB is a former Italian football player.,3840,0.702013355,0.981509209,-4.009841919,0.691284192,0.996667206,-2.17638588
Notes External links Th odore Chass riau exhibition at the ORGANIZATION LSB RSB Retrieved on NUMBER.,in the th edition of the organization show there were two exhibition exhibition exhibition galleries held at the museum of location lrb at.,Other websites Th odore Chass riau exhibition at the ORGANIZATION LSB RSB Retrieved on NUMBER.,3841,0.964167356,0.862193406,-5.59441185,0.935303886,0.750778496,-1.310999155
During a number of loops through LOCATION the hill LOCATION is climbed a number of times.,a loop of a loop passes through the location and passes through a number of a number passes through location.,During a number of laps through LOCATION the LOCATION hill is climbed a several times.,3842,0.972359717,0.458475947,-3.788423061,0.929755095,0.803173065,-2.38439846
The ORGANIZATION performed well helping in the defense of the town LRB NUMBER NUMBER RRB and were one of the many factors that inspired PERSON to form the Scouting movement.,the organization lrb organization rrb was founded in number by the organization in number and led to the organization.,How many scouts there are,3843,0.644675954,0.419139624,-4.4273839,0.350270565,0.000444467,-5.319904804
The Vampire Squid reaches a maximum total length of around NUMBER cm LRB NUMBER ft RRB.,the squid lrb number cm long rrb is about number cm lrb cm rrb long and has a total length of number cm.,The vampire squid can grow to about NUMBER cm LRB NUMBER foot RRB in total length.,3844,0.963394463,0.984311581,-5.085645199,0.899932372,0.999914527,-1.866258264
System requirements for Windows XP Home and Professional editions as follows ,in the u. s. version of windows windows windows xp microsoft office office office suite and office suite.,The System requirements for Windows XP Home and Professional editions are ,3845,0.99999994,0.573295176,-5.478144169,0.966658473,0.885718226,-2.257064581
It is located on the university s Central Campus which it shares with the Ross School of Business the School of Information the Law School and other colleges.,the university is located on the university of the university. it is the largest university in the city of location and the largest college in the united states.,It is located on the university s Central Campus which is shared with the Ross School of Business the School of Information the UM Law School and other units.,3846,0.938457191,0.474538922,-3.321011543,0.807952175,0.999473572,-1.666643858
Traffic lights which may also be known as stoplights traffic lamps traffic signals stop and go lights robots or semaphore are signalling devices positioned at road intersections pedestrian crossings and other locations to control competing flows of traffic. Traffic lights have been installed in most cities around the world.,in transit transit signs are commonly used to signal traffic traffic traffic signs and signals on highways such as highways and airports.,Traffic signals are instruments for controlling traffic by using changing lights.,3847,0.387407527,0.680348217,-4.174838066,0.538515629,0.997444272,-3.846278667
Ram Dass LRB born Richard Alpert on April RRB is an American contemporary spiritual teacher and author of the seminal book Be Here Now.,he was born in new york state on may number.,Dr. Richard Alpert LRB born April RRB also known as Baba Ram Dass is a spiritual teacher. He is the writer of Be Here Now the bestseller book of.,3848,0.294015008,0.018300373,-5.634520054,0.615766571,0.999954045,-2.228025913
They can be found in almost all branches and denominations of Christianity and find no conflict between the teachings of the Bible and living their lives and worshiping God without any clothing.,they are believed to be god and god who leads to their lives in the light of life of all mankind.,Naturist Christians can be found in almost all of the different groups of Christianity LRB called denominations RRB and they do not find any conflict with the teachings of the Bible and living their lives and worshiping God without any clothing.,3849,0.487246484,0.651491165,-4.162857533,0.937081553,0.999827862,-3.365683079
John Philip Jack McFarland was a fictional character on the American television sitcom Will Grace played by Sean Hayes.,john russell was born in new york city. he was the youngest son of john russell and mary cook.,Jack McFarland is a character from Will Grace was played by Sean Hayes.,3850,0.730080355,0.006192644,-4.026438236,0.729934788,0.991037488,-1.925491691
The historical population is given in the following table Municipality of Sachseln website Sachseln in numbers.,in the district of location in the canton of location the population of the district is number.,Other Websites,3851,0.840202879,0.259079427,-4.092121124,0.769738835,0.000233129,-6.510197639
The Nobel Prize in Chemistry LRB RRB is awarded annually by the Royal Swedish Academy of Sciences to scientists in the various fields of chemistry.,the nobel prize lrb rrb is a prize awarded to scientists from the sciences of the sciences. it is awarded by the swedish academy of sciences., No award,3852,0.925778075,0.985874772,-3.507329226,0.736680394,0.001417455,-5.805690289
The seat Teatro Farnese the first permanent proscenium theatre is built into the Great Hall of the Palazzo della Pilotta in Parma Italy.,the castle was built in by the duke of the renaissance in the mid century. it was built on the renaissance style of the city.,The seat Teatro Farnese the first permanent proscenium theatre was built into the Great Hall of the Palazzo della Pilotta in Parma Italy in.,3853,0.894963084,0.002813701,-3.54364562,0.68536511,0.832305312,-1.523173571
It is named after Pope Gregory I Bishop of Rome from to who is traditionally credited for having ordered the simplification and cataloging of music assigned to specific celebrations in the church calendar.,it was first used for music for the church. it is used for liturgical music for music.,Other writers from those early centuries such as Pope Clement I also said that Christians sang religious songs Apel Gregorian Chant p..,3854,0.364127346,0.001671445,-3.524722099,0.244402623,0.011708404,-5.46343708
In mathematics the differential coefficient of a function f LRB x RRB is what is now called its derivative df LRB x RRB O dx the LRB not necessarily constant RRB multiplicative factor or coefficient of the differential dx in the differential df LRB x RRB.,the lrb lrb e rrb is a constant lrb rrb rrb lrb the mean of lrb or rrb in the real number rrb. it is the opposite of the linear function lrb f rrb or lrb r rrb and is the inverse of the difference of the value lrb d rrb the mean rrb of l rrb where rrb it is lrb.,It is the LRB not necessarily constant RRB multiplicative factor or coefficient of the differential dx in the differential df LRB x RRB.,3855,0.897576571,0,-3.962890625,0.75305513,0.995814025,-0.509795487
ORGANIZATION s F.C. LRB also referred to as ORGANIZATION s and ORGANIZATION RRB were a Senior Scottish football club based in LOCATION from NUMBER to NUMBER.,organization lrb organization rrb is a scottish football club which plays in location.,References,3856,0.521764808,0.999876618,-4.304196358,0.686558951,0,-7.56419611
The territory is inhabited only by the staff of research stations.,the station is located on the grounds of the station. it is part of the research station.,Only the staff of research stations live in the territory.,3857,0.921358466,0.292853713,-3.137883425,0.751807903,0.743254304,-2.249740124
ORGANIZATION the worldwide association of writers was founded in LOCATION in NUMBER to promote friendship and intellectual co operation among writers everywhere.,in number the organization founded the organization in location location.,ORGANIZATION is a worldwide association of writers. It was founded in LOCATION in NUMBER to increase friendship and intellectual co operation among writers everywhere.,3858,0.439418508,0.629610181,-4.700369358,0.970524432,0.998580456,-1.484981775
Lamiales is an order in the asterid group of dicotyledonous flowering plants.,it is found in the family ermineaceae.,The order Lamiales is a taxon in the asterid group of dicotyledonous flowering plants.,3859,0.435446557,0.029183045,-4.373165607,0.768346814,0.81767571,-1.457443357
PERSON LRB February NUMBER NUMBER July NUMBER NUMBER RRB is the tallest person in history for whom there is irrefutable evidence.,person lrb born number february number number rrb is the oldest person in the world. he is the th most famous person to have been buried in location.,PERSON LRB February NUMBER NUMBER July NUMBER NUMBER RRB was one of the tallest people who ever lived.,3860,0.90373677,0.999018013,-4.903512955,0.639433046,0.99980247,-2.516213894
It was called LOCATION meaning LOCATION s Woods in honor of Admiral LOCATION..,it was named after location in the location.,The land became known as LOCATION s Woods as LOCATION has many forests.,3861,0.494449117,0.324751258,-3.523278236,0.821985194,0.999841809,-2.860655785
Although these were the result of outdated versions of ORGANIZATION and phpBB incidents like these have caused the security of phpBB to be disputed.,because of the problems of the current rules of the organization and the rules of organization have been criticized by some of the users of the system.,phpBB is a commonly used free computer software for forums. As the name suggests phpBB is written in ORGANIZATION with the use of one of SQL compatible databases.,3862,0.981263697,0.999476194,-3.509633541,0.803884375,0.54473424,-4.112287521
Dodger Stadium was constructed from NUMBER to NUMBER at a cost of NUMBER million financed by private sources.,the stadium was built by the city of location and cost number million to build.,Dodger Stadium was constructed from NUMBER to NUMBER at a cost of NUMBER million dollars.,3863,0.678674622,0.999717295,-3.759913445,0.658559029,0.819617927,-1.245599747
Michelle Keegan LRB born June RRB is an English actress who currently plays Tina McIntyre in the soap opera Coronation Street.,she is also a member of the united kingdom television team lrb born april rrb.,Michelle Elizabeth Keegan LRB born June RRB is a British actress who stars as Tina Mcintre in Coronation Street.,3864,0.596329524,0.971790433,-5.293198586,0.928569555,0.99992919,-2.554596424
Fischer Paul Revere s Ride.,he was first seen by steve sweller s s back.,Fischer David H. Paul Revere s Ride.,3865,0.807683945,0.745427191,-6.20007515,0.783844135,0.814697146,-3.985603333
The plants are cultivated in warmer climates worldwide.,it is grown in tropical climates in the location.,The plants are grown in warmer climates.,3866,0.856121443,0.920376301,-3.892644644,0.853602056,0.578393459,-2.497999907
co. uk the website was the UK s first national newspaper online.,the newspaper was first published in the uk. it was the first newspaper in the world.,co. uk,3867,0.931877017,0.997666538,-2.995350599,0.810625886,0.815753698,-4.890298367
Frontman PERSON once described their sound as Nintendocore.,person is a member of the nintendo nintendo ds.,I Am a Small Wooden Statue on a Patch of Crabgrass Next to a Dried Up Riverbed LRB O O RRB ,3868,0.78053791,0.009582812,-5.234045506,0.800072132,0.000177621,-6.141142845
In the fall of he entered the Friedrichskolleg Gymnasium LRB Collegium fridericianum the same school that Immanuel Kant had attended years before RRB but after an unhappy duration he transferred LRB fall RRB to and graduated from LRB spring RRB the more science oriented Wilhelm Gymnasium.,in august he moved to the halle university of halle lrb august rrb where he studied at the halle halle university.,The G ttingen school,3869,0.344013644,0.989763081,-4.746930599,0.749872793,0.997972667,-3.656192541
However a few months later in June NUMBER the LOCATION massacre occurred and all negotiations crumbled as the ORGANIZATION pulled out.,in number the organization was forced to leave location after the location massacre.,But in June NUMBER there was the LOCATION massacre. Negotiations stopped as the ORGANIZATION pulled out.,3870,0.616659741,0.998905957,-4.404760838,0.926660478,0.758719027,-1.814410448
In his catalogue to Life through the Ages LRB NUMBER RRB he reiterated views that he had written earlier LRB Knight NUMBER RRB describing the great beasts as slow moving dunces that were unadaptable and unprogressive while conceding that small dinosaurs had been more active.,in the late number he wrote a number of books about the human rights of animals such as the lion lrb number rrb and the animals lrb rrb. they had a large number of animals that were important to the world.,In his catalogue to Life through the Ages LRB NUMBER RRB he repeated views he had written earlier LRB Knight NUMBER RRB. He described the great beasts as slow moving dunces that were unadaptable and unprogressive while conceding that small dinosaurs may have been more active.,3871,0.726045606,0.606983185,-4.196092129,0.742278308,0,-0.749324679
The American Film Institute is an independent non profit organization created by the National Endowment for the Arts which was established in when President Lyndon B. Johnson signed the National Foundation on the Arts and the Humanities Act.,the organization was founded in by the american union for housing and the arts and the united states.,Official,3872,0.376000903,0.998117805,-4.343951225,0.702638947,0,-7.135726929
PERSON and PERSON father and uncle of PERSON reach PERSON s capital LOCATION LRB now LOCATION RRB in LOCATION setting the stage for PERSON s famous expedition NUMBER years later.,person lrb number number number rrb is the oldest and most famous person of the location s prime minister of location.,PERSON and PERSON brother and uncle of PERSON reach Kublai Khans capital LOCATION LRB now LOCATION RRB in LOCATION setting the stage for PERSON famous expedition starting five years later.,3873,0.590349129,0.999818802,-5.551285744,0.867564607,0.999314666,-1.724542379
She was accepted to the ORGANIZATION in LOCATION LOCATION and ORGANIZATION in LOCATION where her mother serves as professor of government and previously served as dean of the campus in LOCATION LOCATION.,she is the secretary of the organization in location location location and location location.,She was accepted to the ORGANIZATION in LOCATION and ORGANIZATION in LOCATION where her mother was professor of government and had been the dean of the campus in LOCATION LOCATION.,3874,0.391625188,0.5368222,-4.005153656,0.615721502,0.999632001,-1.230912805
People therefore called him a master of LOCATION ethnic studies.,he was born in location location location.,It s considered by many to be the Great Master of Zhuang Ethnic Research for his writings about the ancient history of ORGANIZATION and ORGANIZATION.,3875,0.61669448,0.000890497,-4.247057915,0.865263745,0.990054786,-4.238062859
At the ORGANIZATION the ORGANIZATION PERSON PERSON and LOCATION LOCATION are all named in his honor.,the organization is named after person person and person.,At the ORGANIZATION the ORGANIZATION PERSON and LOCATION are all named in his honor.,3876,0.537444745,0.476829737,-4.011524677,0.74554453,0.856960416,-1.570487618
Meanwhile in LOCATION an even larger prosauropod Riojasaurus served a similar role.,in location a small scale jaguar appeared to have a similar role in the location.,Coloradisaurus,3877,0.934860465,0.917243719,-3.463238239,0.637679828,0,-6.316014767
Historically the tree was exclusive to the Indian Sub continent and so widespread across the region that one of the old names of India LRB or the Indian region RRB is Jambu Dvipa LRB literally the island of jambul fruit RRB.,the name is also used to mean the most famous tree in the world lrb or the main tree of the world rrb. it is also called the crown of the palm lrb also spelled aram rrb which means the largest tree of all the world.,Because of this it is used in railway sleepers and to install motors in wells.,3878,0.809633192,0.997031689,-3.644736052,0.653117795,0.007387834,-4.814718723
Salisbury Cathedral is famous for the beauty and simplicity of its Lancet Gothic known in England as the Early English Style.,it is famous for its beautiful style of gothic architecture. it is particularly notable for its fine gothic style.,Salisbury Cathedral is famous for the beauty of its Lancet Gothic Architecture.,3879,0.889407838,0.296389043,-3.02932477,0.906368466,0.646092594,-2.045330286
NUMBER ndash PERSON scandal LOCATION President PERSON admits in taped testimony that he had an improper physical relationship with LOCATION intern PERSON.,person was interviewed by interviewer person and person person. person interview interview interview with person in location.,NUMBER Pakistani President PERSON is killed in a plane crash near LOCATION LOCATION.,3880,0.75480729,0.000382577,-5.512872219,0.79352836,0.095147416,-4.332004547
The suite is LOCATION s most famous piano composition and has become a showpiece for virtuoso pianists.,the piano concerto is a famous performance of classical music. it is best known for its great scale scale.,The composer s great friend PERSON published it but he made some changes to what LOCATION had written.,3881,0.96542114,0.998205602,-3.447025061,0.794945701,0.994890153,-4.544957638
Indiana University of Pennsylvania LRB or IUP RRB is a public university located in the borough of Indiana Indiana County Pennsylvania USA northeast of Pittsburgh.,it is located in the u. s. state of pennsylvania in the united states.,Indiana University of Pennsylvania LRB or IUP RRB is a public university located in the borough of Indiana Pennsylvania USA northeast of Pittsburgh.,3882,0.409888402,0.931998074,-3.538276196,0.846788336,0.999384701,-1.01563561
Putot en Bessin is a commune in the department of Calvados in the Basse Normandie region in northern France.,it is found in the region basse normandie in the calvados department in the northwest of france.,It is found in the region Basse Normandie in the Calvados department in the northwest of France.,3883,0.753084024,0.998433948,-3.118626118,0.850937486,0.999571979,-2.092820644
Bluth had animated Widow Tweed and her cow Abigail and his team worked on the rest of the sequence.,she also made a series of animated animated animations for the bbc.,Bluth animated Widow Tweed and her cow Abigail and his team worked on the rest of the sequence.,3884,0.648944239,0.005105025,-4.731475353,0.959764454,0.986362457,-1.314761519
Salvador Isabelino del Sagrado Coraz n de Jes s PERSON LRB NUMBER June NUMBER NUMBER September NUMBER RRB was a Chilean physician and is generally considered the first democratically elected Marxist to become president of a country in the LOCATION.,person lrb born january number number rrb is a former chilean politician. he was the first president of chile.,PERSON LRB June NUMBER NUMBER September NUMBER NUMBER RRB was a physician senator minister of health and the President of LOCATION from November NUMBER NUMBER until his death on September NUMBER NUMBER.,3885,0.399001072,0.98307544,-4.314929962,0.765612964,0,-3.052093506
Similarly he used the comic again when he volunteered to teach a free after school youth literacy library activity in LOCATION LOCATION.,he worked as a student at the organization in location where he worked at the library.,He used PERSON in the Create a Comic Project when he volunteered to teach a free after school youth literacy library event in LOCATION LOCATION.,3886,0.602765936,0.042137001,-4.054494381,0.931697282,0.999232411,-2.025557995
The screenplay was written by PERSON and PERSON adapted from the novel NUMBER Minutes by PERSON.,the screenplay was written by person and person wrote by person. person wrote the screenplay of the novel.,PERSON finds a janitor named PERSON.,3887,0.8751477,0.657421827,-3.308804512,0.812168479,0.0004314,-4.591924191
Hillsborough Stadium is the home of Sheffield Wednesday football club Sheffield England.,the sheffield wednesday stadium is an english football club which plays for sheffield wednesday.,Hillsborough Stadium is the home of Sheffield Wednesday Football Club in Sheffield England.,3888,0.904207945,0.999904275,-4.356631279,0.693930173,0.810270309,-2.010902405
He finally netted his first goal against Old Firm rivals and former employers ORGANIZATION at LOCATION in September NUMBER.,in number he joined organization in location location where he managed to defeat the organization in number.,He finally scored his first goal against Old Firm rivals and former employers ORGANIZATION at LOCATION in September NUMBER.,3889,0.853993526,0.928371906,-6.013489246,0.974118141,0.998039961,-0.844468594
A four time Pro Bowl selection from to Hicks was a key player on the ers dynasty in the s assisting his team to NFL Championship wins in Super Bowl XVI and Super Bowl XIX.,he was also a member of the u. s. super bowl team in the late s and early s in the s.,He is a four time Pro Bowl selection from to. He helped the ers to win NFL Championships in Super Bowl XVI and Super Bowl XIX.,3890,0.456477876,0.5508641,-3.365906239,0.89282691,0.999674499,-1.33787477
A series of Regional Red Lists are produced by countries or organizations which assess the risk of extinction to species within a political management unit.,a study of species that are endangered by the organization is a study by biologists who have been published by a group of scientists who have worked on endangered areas.,This is called its conservation status.,3891,0.975070179,0.063372985,-3.805950642,0.793914003,0.000265974,-6.299925327
Yoshika Matsubara LRB born August RRB is a retired Japanese football player.,kazumasa lrb born august rrb is a former japanese football player.,Yoshika Matsubara LRB born August RRB is a former Japanese football player.,3892,0.848870572,0.940799296,-4.230726719,0.980026175,0.996718168,-1.734279752
Early on August after entering Oklahoma the remnants of Erin suddenly re intensified to maximum sustained winds of mph LRB km h RRB a short distance west of Oklahoma City.,after crossing of the mississippi the storm made landfall in the state of oklahoma lrb km h rrb.,Early on August after entering Oklahoma Erin suddenly re intensified to maximum sustained winds of mph LRB km h RRB a short distance west of Oklahoma City.,3893,0.541185111,0.66694355,-4.913302422,0.850139925,0.979059875,-1.084155917
Some Muslims believe in evolutionary creation especially among Liberal movements within Islam.,some muslims think islam is based in islam and islam in islam.,Many Muslims believe in evolutionary creationism especially among Liberal movements within Islam.,3894,0.596919986,0.018986581,-3.876787901,0.971278898,0.730629623,-1.930414796
The Supreme Governor of the Church of England is a title held by the British monarchs which signifies their titular leadership over the Church of England.,the anglican church is the highest ecclesiastical authority in the uk. it is the head of the church of england.,The Supreme Governor of the Church of England is a title which British Kings have to show their leadership over the Church of England.,3895,0.662080356,0.205431759,-3.034174919,0.938792408,0.999892831,-2.227623701
Yet in NUMBER he was again in the service of the papal chapel but this time it was in LOCATION Pope PERSON having been driven from LOCATION in NUMBER by the establishment of an insurrectionary republic there sympathetic to the ORGANIZATION and the Conciliar movement.,in number the organization was forced to leave location in number. it was at the time of the organization in number but in number it was forced back to location and served as a catholic priest.,Yet in NUMBER he was again in the service of the papal chapel but this time it was in LOCATION.,3896,0.61185921,0.984184444,-3.56973815,0.835837429,0.999057472,-1.105840564
In NUMBER the ORGANIZATION opened LOCATION s premier sports venue the ORGANIZATION to replace the aging LOCATION. In the years since the LOCATION opened it along with the city of LOCATION have played host to several major sporting events.,the stadium is the home of the organization s home games in location and location.,The LOCATION flows through the downtown of the city where it creates a large waterfall called the LOCATION.,3897,0.285567016,0.996914029,-4.258817673,0.294917441,0.98476547,-3.742007732
In high school PERSON was a star baseball player at ORGANIZATION where he also played basketball earning an All State honorable mention.,he played baseball at organization where he played for the organization.,In high school PERSON was a star player at ORGANIZATION. PERSON earned an All State honorable mention while he was playing basketball also.,3898,0.453998839,0.587456822,-3.870344162,0.665914791,0.944624603,-1.765112281
The NUMBER was even more fruitful with the Concerto for ORGANIZATION PERSON Saxophones and Orchestra the Violin Concerto The Operas Zoula na and Le marin de Bolivar and her masterwork La cantate de Narcisse in collaboration with PERSON ry.,in the summer of number number the triolololo trio was created by the composer person and the pianist person.,In the NUMBER she composed the Concerto for Two Pianos Choeurs Saxophones and Orchestra the Violin Concerto the Operas Zoula na and Le Marin de Bolivar and her masterwork La Cantate de Narcisse which she wrote with PERSON ry.,3899,0.425877834,0.716249406,-5.490538597,0.771998859,0,-1.947079778
Advantages of sorted lists include ,statistics of table table table of table tables are not included.,Numbers can be sorted in two ways.,3900,0.999999821,0.029199909,-5.446658611,0.837036252,0.52757287,-3.50248909
There are over one hundred brick Gothic castles in northern Poland Baltic states and western Russia and many smaller buildings.,in germany germany is one of the most important cities in the german empire.,In Northern Germany Netherlands Denmark Baltic countries and northern Poland there was no good building stone but there was clay for making bricks and tiles. So many of these countries have Brick Gothic churches and even Brick Gothic castles.,3901,0.573014265,0.000537897,-3.473198891,0.857509321,0.999792099,-4.383510113
The NUMBER Winter Olympics officially known as the VI Olympic Winter Games was a winter multi sport event celebrated in NUMBER in LOCATION LOCATION.,the winter olympics were held in location location in number.,The NUMBER Winter Olympics officially known as the VI Olympic Winter Games were celebrated in NUMBER in LOCATION LOCATION.,3902,0.373959789,0.368010491,-3.677640438,0.765644305,0.946829736,-0.802520871
It is a hooved LRB ungulate RRB mammal.,it is a small mammal lrb rrb. it is large mammals lrb mm rrb and is a large mammal.,The biggest herds can be found in the Serengeti desert.,3903,0.918936491,0.304676473,-4.597845554,0.762305203,0.00039727,-3.370117903
The official representative body of the region is the ORGANIZATION which has limited administrative functions such as regional planning and economic development.,the organization is a state government responsible for the administrative administration of the state government and the government of the organization.,The official representative body of the region is the ORGANIZATION which has limited administrative functions such as regional planning and economic development.,3904,0.929113507,0.01654152,-3.986037016,0.99310914,0.831828713,-0.951677978
Seillonnaz is a commune in the Ain department in eastern LOCATION.,it is found in the region location in the location department in the southwest of location.,Seillonnaz is a commune.,3905,0.794908404,0.036175072,-5.282641888,0.888503313,0.826393187,-4.793613434
 By genre Some blogs focus on a particular subject such as political blogs travel blogs LRB also known as travelogs RRB house blogs fashion blogs project blogs education blogs niche blogs classical music blogs quizzing blogs and legal blogs LRB often referred to as a blawgs RRB or dreamlogs.,a website lrb lrb rrb lrb e. rrb is a blog blog blog and blog blog in the media.,If they have more than one writer they are often called community blogs team blogs or group blogs.,3906,0.255910403,0.033325102,-4.837909698,0.456395288,0.989438057,-3.648268938
The lake Bichelsee is located in the municipality.,it is located in the canton of baden in switzerland.,The lake Bichelsee is in the municipality.,3907,0.97059828,0.002723662,-3.317807198,0.966882998,0.861421227,-1.556139588
Ultimate strength The maximum stress a material can withstand when subjected to tension compression or shearing.,the strength of the steel is very strong and is very hard to hold down down.,Ultimate strength The maximum stress a material can withstand.,3908,0.658969109,0.324575961,-4.945696831,0.889079573,0.964863837,-2.5685637
Locke was awarded a bachelor s degree in and a master s degree in.,he was awarded a master degree in law in in and was a master.,He was awarded a bachelor s degree in and a master s degree in.,3909,0.870960537,0.685327291,-4.109484196,0.961649502,0.939425111,-0.601290762
PERSON or walk mills were used for a finishing process on cloth.,person was made a cloth cloth mill and used to make cloth for cloth.,Fulling mills or Walkmills were used for a finishing process on cloth LRB see also fulling RRB.,3910,0.975349426,0.999804556,-3.986496449,0.928398542,0.49774757,-4.122395039
By contrast ORGANIZATION captures some or all of the by product heat for heating purposes either very close to the plant or especially in LOCATION and eastern LOCATION as hot water for district heating with temperatures ranging from approximately NUMBER to NUMBER C O. This is also called Combined Heat and Power District Heating or CHPDH.,it is made of the hot coals as well as hot water such as heat and heat lrb coal rrb in the location and hot water at the same time.,Combined heat and power captures the byproduct heat for domestic or industrial heating purposes either very close to the plant or especially in LOCATION and eastern LOCATION for distribution through pipes to heat local housing.,3911,0.373746463,0.999054909,-4.727915764,0.856438026,0,-3.047561884
DVD commentary suggests that the Alliance is composed of two primary core planets one predominantly Western in culture the other pan Asian justifying the series mixed linguistic and visual themes.,the theme theme was a theme theme theme which was based on the japanese theme theme and the main theme theme of the anime.,DVD commentary suggests that two main core planets make up the Alliance.,3912,0.592265249,0.000932308,-4.738992214,0.830093294,0.99945575,-2.591382742
Early media reports suggested that the bodies were of missing British backpackers Caroline Clarke and Joanne Walters who had disappeared from the inner Sydney suburb of Kings Cross in April.,in the late late s the australian police reported that the missing people were found in the area of the town of new south wales in the morning of september.,Some of these people were from Sydney.,3913,0.798360119,0.711617708,-4.81829071,0.810162034,0.000416148,-4.392931461
Kom rno was formed from part of a historical town in Hungary situated on both banks of the Danube.,kovovo is a municipality located in the region of location.,The river Vah flows into the Danube at Kom rno. The Danube at this point forms the border between the countries Slovakia and Hungary.,3914,0.53059176,0.037445955,-4.22620821,0.842537385,0.864462078,-3.793096304
Harihara is the name of a combined deity form of both Vishnu LRB Hari RRB and Shiva LRB Hara RRB from the Hindu tradition.,the hindu avatar lrb shiva rrb is one of the four main forms of shiva lrb sanskrit rrb lrb lrb rrb.,Harihara is the name deity that combined Vishnu and Shiva.,3915,0.796641809,0.998508751,-4.530801296,0.594769734,0.999908328,-3.081823349
The dam has bad cracks and the buildings collapsed.,the dam has been destroyed and has collapsed and the dam is damaged.,The dam wall cracked and the buildings collapsed.,3916,0.952107191,0.767381728,-3.348136187,0.909105288,0.901256859,-3.022062063
The female is known to produce oblong eggs mm LRB long and mm LRB ,it is also found in the females and females lrb cm long rrb and lrb mm rrb.,The female makes eggs mm long and mm wide with a leathery shell.,3917,0.97051692,0.99958992,-4.869021893,0.890985131,0.999794602,-2.281215191
Another environmentally friendly or ecologically friendly alternative is to lay tracks into grass turf surfaces this is known as grassed track LRB or track in a lawn RRB first used in LOCATION in NUMBER.,it is a common practice of lawn lawn lawns in location. it is common in the location.,Another environmentally friendly or ecologically friendly alternative is to lay tracks into grass turf surfaces. This is known as grassed track LRB or track in a lawn RRB.,3918,0.403323287,0.088166453,-4.606089115,0.847677633,0.97416842,-0.703405738
PERSON LRB LRB NUMBER August NUMBER NUMBER September NUMBER RRB was a Swiss developmental psychologist and philosopher known for his epistemological studies with children.,person lrb born number september number number rrb is a swiss psychologist and psychiatrist. he was a member of the organization.,PERSON LRB NUMBER August NUMBER NUMBER September NUMBER RRB was a Swiss developmental psychologist.,3919,0.68598818,0.998517692,-4.548910618,0.588693981,0.938722193,-1.867317796
The present system of disambiguation was adopted instead and the LRB Wikipedia Do not use subpages RRB policy had to be rigorously enforced as well as retroactively applied.,the unclipped rules are not standardised in practice and are not allowed to be used in public law because there are no rules to enforce this rule.,The present system of disambiguation was adopted instead and the Wikipedia Do not use subpages policy had to be rigorously enforced as well as retroactively applied.,3920,0.819502234,0.002130284,-3.662167072,0.957820398,0.968961418,-0.907085538
There are four similar species in the Least Skipper s range.,it has two species in the genus lrb two species rrb in the family eriquids.,There are some species of butterflies that are similar to the Least Skipper.,3921,0.959588051,0.0023143,-5.26401186,0.898454189,0.999549508,-2.24591732
Vaihingen is situated on the river Enz and has a population of around.,it is located on the river vendz and has a population of about km.,Vaihingen is an old city going back as far as the year a.d..,3922,0.910994579,0.818138897,-2.668879509,0.857066734,0.00415103,-4.080462456
PERSON hoped to pressure the Sinclairs to insinuate themselves between him and PERSON so PERSON could finish the film in his own way.,person was able to convince person to leave the organization to stay and to make the film a film.,PERSON hoped to pressure the Sinclairs to stop PERSON so PERSON could finish the film in his own way.,3923,0.713065872,0.973854482,-3.678798676,0.944485614,0.790010154,-1.234649539
Munich LRB RRB is a district in Bavaria Germany.,bavaria lrb bavaria rrb is a city in bavaria germany.,Munich is a rural district in Upper Bavaria in south Bavaria Germany.,3924,0.894340396,0.524948716,-3.610479593,0.676232315,0.973614573,-2.976824522
The Pillows LRB styled as the pillows RRB are a Japanese alternative rock band.,the band is a heavy metal band from the th century.,Moon Gold LRB O O RRB ,3925,0.632919974,0.597940147,-4.508758545,0.659810953,0.065464742,-5.442857265
The name Nicole was not retired due to its lack of effects and it is on the list for the Atlantic hurricane season.,it was named the storm that was named for the storm by the organization in december.,List of Atlantic hurricane seasons,3926,0.68159607,0.005605394,-4.498528481,0.806719666,0.204109892,-4.028037548
