source_sentence,pred,gold,sentence_id,bert_score_precision_pred_with_brevity_penalty,dae_score_pred,bart_score_pred,bert_precision_gold_with_brevity_penalty,dae_score_gold,bart_score_gold
PERSON is largely credited along with his brother PERSON as founding the Methodist movement which began when he took to open air preaching in a similar manner to PERSON.,person was born on august number number at the age of.,At the age of five PERSON was rescued from the burning rectory.,3270,0.306046975,9.25E-05,-5.565028667,0.696906035,0.000187468,-4.397886753
If a mal lands on a station occupied by the opponent s team the opponent s mal is removed from the course and returned to the starting position and the current player is allowed to cast again.,the player begins with a piece of pieces from the other side of the game with each player starting with the other player. the player moves on the other and the player starts with a new piece on the board.,When a mal arrives the circle that is already occupied by a mal of opposite team the mal of opposite team is captured by new mal and should restart from the start point. If a mal lands on circle that another mal of the own team exist two mals can make a group and move together.,3271,0.955683649,0.75202471,-3.342461586,0.829604439,0.999454319,-4.349332333
The name derives from the Greek currency drachma.,it was dedicated to the king with a cross of the cross and a cross which was given by the king.,It had the name of the sovereign and a religious verse on it.,3272,0.971081674,0.002176348,-3.841647148,0.753226696,0.000262684,-5.073901653
His poems have appeared in literary journals in the U.S. and abroad and in the anthologies Twentieth Century American Poetry Contemporary American Poetry and Writing Poems.,he is best known for writing the book the fall of life in which he wrote the first novel.,His poems have appeared in literary journals in the U.S. and in the Twentieth Century American Poetry Contemporary American Poetry and Writing Poems.,3273,0.504022101,0.001758665,-3.782669306,0.860887046,0.936197877,-1.03307271
Henriette Bordvik Live Female Vocals LRB RRB Female Vocals on An Elixir for Existence LRB O O RRB Sirenian Shores LRB O O RRB ,person lrb born april rrb is a norwegian singer songwriter.,Henriette Bordvik Female Vocals LRB RRB ,3274,0.379437379,0.693632066,-5.71339035,0.846430907,0.999650478,-2.228777885
Camiran is a commune in the Gironde department in Aquitaine in south western France.,it is found in the region aquitaine in the gironde department in the southwest of france.,Camiran is a commune. It is found in the region Aquitaine in the Gironde department in the southwest of France.,3275,0.875631392,0.999783754,-3.499115705,0.967742145,0.999790907,-3.2502985
Steve Fisk production on Fopp,the organization lrb o o rrb,Steve Fisk producer LRB Fopp RRB ,3276,0.965517241,0.008314325,-8.121454239,0.922930121,0.725609601,-5.78447628
Bujold appeared in a variety of roles for Canadian and U.S. television notably for NBC s Hallmark Hall of Fame in George Bernard Shaw s classics Saint Joan in which earned her an Emmy Award nomination and Caesar and Cleopatra in opposite Sir Alec Guinness. She also appeared in Jean Anouilh s Antigone for PBS s Great Performances in.,she is best known for her role in the television series joan hallows and the great escape lrb o o rrb and in the tv series joan and other women in the s.,She made notable appearances on American television LRB Hallmark Hall of Fame NBC RRB in George Bernard Shaw s classic plays Saint Joan in and Caesar and Cleopatra in the later opposite Sir Alec Guinness as well as in Jean Anouilh s Antigone in LRB Great Performances PBS RRB.,3277,0.378780622,0.990068555,-5.242239475,0.675107755,0,-2.88432312
 ,organization english football team is the national football team of location.,ORGANIZATION English football club,3278,0.698535025,0,-4.824762821,0.110690992,0.042948149,-6.640034199
In NUMBER ORGANIZATION ranked PERSON as the th best place to live in the LOCATION the highest of any city in LOCATION.,person lived in a small town called person in location.,In NUMBER ORGANIZATION said PERSON was a very good place to live.,3279,0.450160594,0.338965833,-4.071475506,0.858024799,0.893820047,-2.195948124
Kim Yoon ok LRB born March RRB is the current First Lady of the Republic of Korea.,she is the wife of president kim hae kim. she is also the th president of the south korean republic.,Kim Yoon ok also called Kim Yun ok LRB March RRB is the wife of Lee Myung bak The th Korean President so she is the first lady of the Republic of Korea.,3280,0.956775784,0.997461021,-3.740171909,0.919375386,0.999499023,-3.060979128
CH PERSON ,chwilwilwil is a municipality in the canton of location in switzerland.,CH Leimiswil,3281,0.816117287,0.009032265,-4.330132961,0.900409162,0.440186501,-7.445225239
The nd century is the time from NUMBER to NUMBER.,it is the year ending number of the year number articles that are about the year.,This category is for articles and events specifically related to the nd century which began in the year NUMBER and ended in the year NUMBER.,3282,0.963997424,0.00023891,-5.050540924,0.901928167,0.942594826,-2.64269042
Leo LRB RRB is the fifth astrological sign of the Zodiac originating from the constellation of Leo.,the zodiac sign is the symbol of the zodiac in the zodiac constellation lrb zodiac rrb.,Leo LRB RRB is the fifth astrological sign of the Zodiac starting from the constellation of Leo.,3283,0.774262233,0.958385348,-3.661645174,0.522607214,0.91464746,-0.953833342
In NUMBER the ORGANIZATION an organization subordinate to the ORGANIZATION which was at that time the rule making body for Formula One was dissolved and replaced by the F d ration ORGANIZATION or FISA which would serve the same function.,the organization lrb organization rrb was a type of football club which was founded in number by the italian organization.,They were the rule making group for Formula One. In NUMBER they were replaced by the F d ration ORGANIZATION or FISA.,3284,0.432844639,0.004749883,-5.601687908,0.42682647,0.899625659,-1.740674853
This proved to be explosively popular beginning LRB or fueling RRB a vogue for madrigal composing and singing in England which lasted into the first two decades of the th century.,in the th century the italian renaissance renaissance was a renaissance renaissance opera. it was called the ars gargamaria.,Musica transalpina was a collection of Italian madrigals.,3285,0.649815927,0.003858334,-5.375634193,0.681771508,0.004178587,-3.587351561
Unlike a solar eclipse which can only be viewed from a certain relatively small area of the world a lunar eclipse may be viewed from anywhere on the night side of the Earth. A lunar eclipse lasts for a few hours whereas a total solar eclipse lasts for only a few minutes at any given place.,a solar eclipse is a period in which a year is seen as a day.,A Lunar eclipse is an astronomical phenomenon.,3286,0.201202763,0.724554777,-3.514139414,0.525484013,0.992751896,-3.425502062
Tamil Nadu government placed a statue of Theeran Chinnamalai in Chennai.,in the tamil nadu state of tamil nadu a. m.. a.. d...,Tamil Nadu government placed a statue of Chinnamalai in Chennai.,3287,0.690049147,0.149391741,-5.073251247,0.963023782,0.997188091,-1.458729148
There is some evidence that Haydn himself was not happy with van Swieten s libretto at least one particular aspect of tone painting it required namely the portrayal of the croaking of frogs which is found during the serene movement that concludes Part II Summer.,he said that he had not to like the idea that the opera was not very good.,One problem was that Haydn was not very happy about the libretto.,3288,0.272069554,0.489677221,-4.132809162,0.78043713,0.973253787,-2.63054657
The undergraduate program was ranked th among national universities by ORGANIZATION Report for NUMBER.,the organization is a public university in location.,The undergraduate program was ranked th among national universities by ORGANIZATION Report for NUMBER.,3289,0.498738277,0.002236416,-4.68028307,0.986488305,0.73034817,-1.328854799
PERSON LRB O O RRB.,person and person were married in number and they had a son.,PERSON.,3290,0.964381456,0.000301534,-4.883458138,0.765023632,0.675601959,-6.923763752
The church LRB First Christian Church of North Hollywood RRB has noted that when the cast was on set they often went into the church office to observe how church staff really act.,the movie was released on september number number.,Cast,3291,0.268654334,0.000102673,-5.482050419,0.741407239,0,-5.464121342
In the presidential election of Hoover easily won the Republican nomination despite having no previous elected office experience.,in the presidential election election the republican candidate for president ran for president.,In the presidential election of Hoover easily won the Republican nomination.,3292,0.706445468,0.654657841,-3.526439905,0.704232184,0.99765867,-1.370235562
Many preserved historical buildings are the evidence of the years of its existence.,there are many natural parks and natural parks in the city.,A system of old roads with trees and small forests create a nice landscape.,3293,0.660167677,0.01058577,-3.408461332,0.83073083,0.000129655,-5.599407196
Cape May is at a crossroads for bird migration.,birds migration and migrations include birds migrating and migrating birds.,Bird migration,3294,0.971009254,0.758766174,-4.72195673,0.817169576,0.984422863,-5.965623856
In the Murree hills it was the Dhund Abbasi and Tanoli tribes who rose up against the British.,during the night the men were fed to the men and the men who came to them were angry with the men.,Several of the table servants supported the hill men and for some hours the danger to Murree became imminent.,3295,0.986923873,0.000506155,-3.959534883,0.823455856,0.007323648,-5.510042667
Non aggression treaty reaffirmed the German Soviet Treaty of Rapallo signed in Crozier.,the allies gave up the support of the allies to the united states but they did not surrender.,Each promised to stay neutral if another country attacked them for the next five years.,3296,0.940493703,0.000247868,-3.988753557,0.773433077,0.000773954,-4.33171463
A few confessions are shared by many denominations.,some churches have different ways to make changes to the gospels. many churches have a lot of different ways.,Some of them are used by many denominations. Different denominations use different confessions usually based on historical reasons.,3297,0.967890084,0.0177783,-4.005293369,0.90137103,0.992672026,-4.278670788
Pascal Duquenne LRB b. August in Vilvoorde Belgium RRB is a Belgian actor.,he is known for his role in the belgian comedy series bennecour.,Pascal Duquenne is a Belgian actor.,3298,0.790819323,0.936027169,-4.220503807,0.639256239,0.996826887,-1.725036144
Peter Grimes is an opera by Benjamin Britten with a libretto adapted by Montagu Slater from the Peter Grimes section of George Crabbe s poem The Borough.,the story is based on the story of the book the man who was the one who wrote the book.,The poem called The Borough was about the story of Peter Grimes.,3299,0.508191167,0.000518699,-3.324335814,0.761482262,0.990623653,-4.45700264
The most important festivals of LOCATION are held on the eleventh LRB ekadashi RRB day of Hindu lunar months PERSON in the month of LOCATION and PERSON in the month of PERSON.,person is the main deity of the location in the location.,The two most important festivals associated with LOCATION are PERSON in the Hindu month of LOCATION and PERSON in the Hindu month of PERSON.,3300,0.302873965,0.003928178,-4.231659889,0.858038715,0.999769092,-1.527763844
The PERSON Award for Excellence in Theatre more commonly known as a Tony Award recognizes achievement in live LOCATION theater.,the organization is an annual annual organization presented by organization and the organization.,The Tony Award LRB formally the PERSON Award for Excellence in Theatre RRB is an annual award celebrating achievements in live American theater including musical theater primarily honoring productions on LOCATION in LOCATION.,3301,0.735431958,0.009411803,-5.638932228,0.855381966,0.999815285,-3.683427811
Watershed was Opeth s highest charting album to date debuting at number on the US Billboard.,the album has reached the top of the us billboard and is the highest charting album of all time.,The album has since debuted at number on the US Billboard making it their highest charting album yet.,3302,0.958279192,0.999804258,-2.857508421,0.883799618,0.999853432,-2.014707804
He currently plays for Avispa Fukuoka.,he is also known for playing for japan national team.,He plays for Avispa Fukuoka.,3303,0.956656694,0.022461807,-3.744174719,0.706156871,0.997748196,-1.490205288
The center of the principality of Saxony was located in the area now covered by the district.,the district was the capital of the duchy of saxony until the middle ages.,The centre of the principality of Saxony was in the district.,3304,0.777405152,0.999817073,-2.824314594,0.844296154,0.599291503,-1.500692844
The Fundamentalist Church of PERSON of Latter Day Saints LRB ORGANIZATION RRB is one of the largest Mormon fundamentalist denominationsKrakauer PERSON.,person lrb o o rrb is a christian church of location.,The Fundamentalist Church of PERSON of Latter Day Saints LRB ORGANIZATION RRB is a religious group.,3305,0.34192635,0.998124003,-5.47730875,0.874652041,0.72477448,-1.459594607
Sport England is the brand name for the English Sports Council and is a non departmental public body under the Department for Culture Media and Sport.,it is the highest ranking department in the arts department of the arts and culture department.,It is a non departmental public body under the Department for Culture Media and Sport.,3306,0.540559254,0.00080325,-3.813683748,0.905131307,0.927389503,-0.790972531
The edge of the outflow boundary can often be detected by Doppler radar LRB especially in clear air mode RRB.,the boundary between the boundary is sometimes referred to as the boundary of the weather front.,The edge of the outflow boundary can often be detected by weather radar.,3307,0.868751771,0.060860742,-3.699835062,0.889432393,0.941612303,-1.805217505
He slowly made the quality of his life become better.,in his life he lived in the forests of the mountains and lived in his forests.,The quality of his live slowly improved.,3308,0.954795301,0.076680876,-4.018110752,0.892406383,0.865252733,-3.72009325
Alexander s father died on July and he became king at the age of eight inaugurated at Scone on July.,he was the son of the king of england at the age of.,Alexander s father died on July and he officially became king at the age of eight. This happened at Scone on July.,3309,0.50225235,0.151564211,-3.179366112,0.933420532,0.994457662,-2.30360508
LOCATION won all but six games finishing with a NUMBER NUMBER NUMBER record the best winning percentage for any team in a season.,the organization won the organization championship with a record of number wins in organization.,That season LOCATION won all but six games finishing with a NUMBER NUMBER NUMBER record which is the highest ever winning percentage of any team in the ORGANIZATION.,3310,0.685202843,0.620317996,-4.953406811,0.605979897,0.999940097,-2.299558163
American soldiers brought Lindy Hop Jitterbug to Europe around where this dance swiftly found a following among the young.,the most popular form of dance was the dance of the hitchhiking and roll.,American soldiers brought Lindy Hop Jitterbug to Europe around where this dance quickly became popular among the young.,3311,0.579092956,0.942219675,-4.357691765,0.966179593,0.999715209,-1.522298694
Faroese kr nur LRB singular kr na RRB use the Danish ISO code DKK.,it is a cultural cultural heritage site in location.,Culture,3312,0.779479865,0.000473696,-5.530540466,0.669673558,0,-5.660452366
 date Month name followed by year for use by the categorization system.,the number lrb e. g. rrb is used in the history of the location., date LRB optional RRB Given in month name followed by year for use by the categorization system.,3313,0.85410008,0.000816562,-4.876813412,0.942913917,0.444094986,-4.041101456
When Pauli heard about the idea he criticized it severely noting that the electron s hypothetical surface would have to be moving faster than the speed of light in order for it to rotate quickly enough to produce the necessary angular momentum.,the mass of the sun is thought to have been higher than the speed of light to get.,Later it was shown that the electron would have to be spinning faster than the speed of light to do this.,3314,0.325207092,0.077736072,-3.198996305,0.759253774,0.999072611,-2.627759933
It dates from the th century but the inhabited portion is chiefly Elizabethan.,the chapel was destroyed in when the town was burned and the remains of the castle were burned and burned.,Her grave was discovered in after the castle and the chapel had been left in ruins by the English Civil War.,3315,0.949670613,0.000298189,-3.563745499,0.7700842,9.08E-05,-3.998640299
Young Komodo dragons spend much of their first few years in trees where they are relatively safe from predators including cannibalistic adults who make juvenile dragons NUMBER of their diet.,they can hide in the open because they can not hide outside of the open environment.,Young Komodo dragons live in trees where they are safe from predators and adult Komodo dragons.,3316,0.383394693,0.022122946,-4.552002907,0.866439042,0.817426622,-2.374889851
As an understudy to PERSON he traveled to LOCATION in NUMBER to work for the Canadian ORGANIZATION on an early version of Mister PERSON Neighborhood.,he is best known for his role as person in the television show person. he started acting as person on the organization.,He first started learning how to do this when he moved to LOCATION in NUMBER and started working for PERSON on an early version of Mister PERSON Neighborhood. This show was on the ORGANIZATION channel.,3317,0.678874408,0.918206036,-3.213823795,0.881114355,0.999866962,-2.455508471
The municipality only comprises the town of Schoten proper.,it is a municipality located in the belgian province of west flanders.,Schoten is a municipality located in the Belgian province of Antwerp.,3318,0.937247753,0.092401385,-4.916160583,0.719224951,0.99809581,-2.343812227
Sulfuric acid is a very important commodity chemical and indeed a nation s sulfuric acid production is a good indicator of its industrial strength.,it has the chemical formula o. it has many chemical properties.,Sulfuric acid has many uses and is made more than any other chemical besides water.,3319,0.405890082,0.057405856,-5.312788963,0.841873023,0.999172866,-3.371669531
In the NUMBER PERSON became well known to many for his television programs PERSON s Mysterious World PERSON s World of Strange Powers and PERSON s Mysterious Universe.,person award person person person award for organization for his performance in person.,PERSON Award,3320,0.498276438,0.370604336,-5.314389229,0.764117785,0.051843595,-4.131966114
However in the film his last name was changed to Dillon.,in the book he is shown as the third book in the series., LRB In the Book Kevins last name is Avery.,3321,0.906984508,7.27E-05,-3.251760721,0.72823118,0.001845482,-5.763877869
The Pocket has a smaller link port which requires an adapter to link with the older Game Boy.,the game boy advance game boy version of the nintendo ds game system was first released by nintendo.,The link port was smaller than the Game Boys so the Game Boy and Game Boy Pocket could not connect.,3322,0.959108829,0.000724722,-5.289336205,0.890257996,0.999889672,-3.326116562
The ORGANIZATION is the current LOCATION and each of the other ORGANIZATION realms.,the royal family rose to fame with a royal wedding.,Royal from royal.,3323,0.590057976,0.000149033,-4.052193165,0.76502429,0.000150036,-7.784341335
A number of actions on the English Wikipedia are restricted to user accounts that pass certain thresholds of age LRB time passed since the first edit RRB and edit count users who meet these requirements are considered part of the pseudo group autoconfirmed.,the legality of the application is unclear. this is due to the restrictions on the use of the internet to access data and other data.,A number of actions on the English wikipedia are restricted to user accounts which pass certain thresholds for age and editcount users which meet these requirements are considered part of the pseudo group autoconfirmed.,3324,0.506840225,0.000253549,-3.616871834,0.931297008,0.982851326,-1.78785789
PERSON was a prolific writer notable for his satires.,person lrb number rrb was a famous writer who was famous for writing novels.,PERSON was a good writer famous for his satires.,3325,0.88979876,0.999770463,-5.356823921,0.903519347,0.804568529,-3.941087723
Paul Mebus LRB June December RRB was a German footballer.,he is known for his role in the television series lrb o o rrb.,Paul Mebus LRB born June RRB is a former German football player.,3326,0.946819007,0.000503916,-4.575783253,0.920452535,0.999897957,-2.971657991
Gerty Theresa Cori LRB n e Radnitz August October RRB was an American biochemist who became the third woman and first American woman to win a Nobel Prize in science and the first woman to be awarded the Nobel Prize in Physiology or Medicine.,she was awarded the nobel prize in physics by the united states government in.,Gerty Theresa Cori LRB August October RRB was an American biochemist who became the third woman and first American woman to win a Nobel Prize in science.,3327,0.300658027,0.919552267,-4.383571148,0.344998786,0.999879479,-1.607774734
NUMBER ndash Lend Lease is introduced in the LOCATION ORGANIZATION.,the organization is now being developed by organization in location.,NUMBER Lend Lease is introduced into the LOCATION ORGANIZATION.,3328,0.900629938,0.100198939,-5.285973072,0.828589797,0.769591868,-1.7158494
Singapore Press Holdings Ltd. Singapore ISBN LRB born July RRB is the sixth and current President of the Republic of Singapore.,in august the president of singapore was elected on july.,Nathan became the president of Singapore on August.,3329,0.429903954,0.012179315,-4.778696537,0.678669462,0.006486843,-4.189631939
They reassembled again from NUMBER and have since released two more studio albums.,the organization is a member of the organization.,Members,3330,0.563693663,0.000216544,-4.792599678,0.711876082,0,-7.130850315
The absorption spectra of the cones differ one is maximally sensitive to short wavelengths one to medium wavelengths and the third to long wavelengths LRB their peak sensitivities are in the blue yellowish green and yellow regions of the spectrum respectively RRB.,it is similar to the other two types of radiometers lrb which are sensitive to light rrb and the medium and the shorter wavelength of the radio frequency.,One is specially sensitive to short wavelengths the other to medium wavelengths and the third to long wavelengths.,3331,0.491201892,0.99980247,-4.822935104,0.805213299,0.997558057,-1.734385133
Further analysis of oxygen and carbon isotopes from teeth of megafauna indicate the arid regional climates at the time of extinction were similar to arid regional climates of today and that the megafauna were well adapted to arid climates.,the arid climate of the location is not the same as the arid arid climate that is found in the arid regions of the earth.,Further study of the teeth of megafauna shows the climate was dry at the time of extinction similar to the dry climate of today and that the megafauna were able to live in dry climates.,3332,0.498285618,0.933910847,-2.828144789,0.911162865,0.99988544,-2.112671137
The Global NUMBER is the list of ecoregions identified by the World Wildlife Fund LRB WWF RRB as priorities for conservation.,the wwf is a member of the world wildlife fund for nature.,The Global NUMBER is the list of ecoregions identified by the World Wide Fund for Nature LRB WWF RRB as priorities for conservation.,3333,0.455835536,0.106290899,-3.763737202,0.97658683,0.99918431,-0.919704854
In NUMBER PERSON published a book of NUMBER exercises in classical cryptography which was published in the LOCATION as The Mammoth Book of Secret Codes and Cryptograms and in the LOCATION as The Mammoth Book of Secret Code Puzzles.,in number the secret of the secret crypt of the cryptography was published in number and in number it was called the secret library of secret cryptography.,In NUMBER she wrote a book with hundreds of puzzles in it called The Mammoth Book of Secret Codes and Cryptograms.,3334,0.648706519,0.911910534,-4.300345898,0.879425428,0.999872565,-2.505014658
PERSON s needlework was reported to be beautiful and elaborate some of her work survived up to NUMBER when it is recorded to have been given to the PERSON family.,she also learned about the history of the family and it was also found in the collection of person at the time.,Some of her work was kept till NUMBER where it is recorded to have been given to the PERSON family.,3335,0.668283624,0.432783931,-3.758602619,0.534958691,0.831941128,-1.238531232
In the song PERSON mentions LOCATION performers The Byrds ORGANIZATION PERSON PERSON The Who PERSON The Grateful Dead and The ORGANIZATION PERSON LRB His Majesty Prince PERSON smiled as he moved among the crowd RRB.,the deadliest of all the saints,The Grateful Dead,3336,0.127851474,0.000287431,-5.717144012,0.46692847,0.986531079,-3.857783556
She works undercover for Goldmember and awaits Austin s call for her help back in the s.,she wants to keep her money working and she wants her to find a gold mining company.,She works undercover for the gold lusting Goldmember and awaits Austin s call for her help back in the s.,3337,0.922689183,0.823212564,-4.07054615,0.989331603,0.925396621,-1.563012481
The city was named in honor of King PERSON of LOCATION whose soldiers at the time were aiding Americans in the Revolutionary War.,person is a city of location in location.,It is named after PERSON of LOCATION.,3338,0.30649457,0.004744513,-4.140005589,0.818918843,0.022562796,-2.90213275
Founding father of Bangladesh Sheikh Mujibur Rahman was assassinated in by pro pakistani army group and thus enabled army chief Major general Ziaur Rahman LRB a former BAKSAL member of Sheikh Mujibur Rahman Book Source Tinti sena Obhuthan by Colonel Hamid RRB to seize power.,he was assassinated at the same time and was removed from power in pakistan.,However Sheikh Mujibur Rahman was assassinated in and army chief Ziaur Rahman seized power.,3339,0.235490101,0.99956882,-3.590604305,0.824128866,0.999796629,-1.680241466
LOCATION is also an important member of the ORGANIZATION LRB ORGANIZATION RRB.,the organization is a member of the united nations organization lrb organization rrb. it is the third largest country in location.,LOCATION is the second largest Muslim country in terms of population LRB behind LOCATION RRB and its status as a declared nuclear power being the only Islamic nation to have that status plays a part in its international role.,3340,0.972633302,0.998589456,-4.004070759,0.850160524,0.966781497,-4.369809628
PERSON LRB born NUMBER October NUMBER in LOCATION LOCATION RRB is a French footballer who currently plays for H rcules.,he has played for organization and location national team.,Club career statistics,3341,0.420683222,0.006196299,-4.62357378,0.547227562,0.000718345,-7.324679375
There are NUMBER lakes LRB Inselsee LOCATION Parumer See Grundloser See and Gliner See LRB See lake RRB RRB and several forests around LOCATION.,in location there are many mountain peaks like the hornberg lrb seel lrb location rrb lrb schloss lrb rrb and location lrb lrb g rrb.,There are NUMBER lakes LRB Inselsee LOCATION Parumer See Grundloser See and Gliner See LRB See lake RRB RRB and some forests around LOCATION.,3342,0.901010594,0.847532749,-5.29668951,0.746719405,0.999803185,-0.477860123
Squamata or the scaled reptiles is the largest recent order of reptiles including lizards and snakes.,the tatutunus is a genus of lizards. they do not have a tail.,The Squamata do not include the tuataras from New Zealand reptiles resembling lizards.,3343,0.573987866,0.875369251,-4.299602985,0.831445623,0.999877632,-4.70582056
It then proceeds along LOCATION LOCATION and Saint PERSON s Road around the LOCATION past the LOCATION.,person and person walk around the town to location where person crosses the location.,It then proceeds along LOCATION LOCATION and Saint PERSON s Road around the LOCATION and past the LOCATION.,3344,0.784835957,0.999884784,-4.703434467,0.953078339,0.999368072,-0.693243921
Many very tall towers have their support,a castle is a tower or tower.,A tower is a tall building. Many castles have towers.,3345,0.712221116,0.856075287,-4.745457649,0.867928565,0.965143263,-4.489471436
It is positioned between the LOCATION and the LOCATION.,person is a french language language spoken in location.,LOCATION LRB French PERSON Haitian Creole Ayiti RRB is a country in the LOCATION.,3346,0.952627063,0.00075094,-4.679263115,0.834699522,0.031232491,-5.908426285
State for example what a person is famous for where a place is located and what it is known for or the basic details of an event and when it happened.,it tells it that it is the place where it lives. it tells how it knows about location.,For a place tell where it is and what it is known for.,3347,0.537002334,0.998775065,-4.03693819,0.829250628,0.999379277,-2.740727186
The ORGANIZATION of the ORGANIZATION LRB ORGANIZATION RRB is a science research institute located at the heart of the academic district of LOCATION in LOCATION LOCATION.,it is also known as the chemical structure of the chemical compounds and the structure of proteins and proteins and the chemistry of metal ions.,The ORGANIZATION has researched many kinds of physics including chemical kinetics and reaction dynamics colloid chemistry atomic physics spectroscopy surface chemistry and surface physics chemical physics and molecular physics theoretical chemistry and materials science.,3348,0.786481327,0.017400552,-3.462458372,0.797033783,0.44745177,-4.610562801
Heathers LRB O O RRB Awards The film was a LOCATION box office failure Heathers LRB O O RRB Box office O business but went on to become a cult classic with high rentals and sales business.,the movie has been seen in many countries and has been shown on the internet.,Heathers The film was a LOCATION box office failure Heathers but has since become a cult classic as is shown by its high sales and rentals on DVD and VHS.,3349,0.376922353,0.86030972,-3.248624086,0.684442847,0.999940038,-2.216739178
WWE Raw LRB sometimes stylized as Monday Night RAW RRB is a professional wrestling television program for World Wrestling Entertainment LRB WWE RRB that currently airs on the USA Network in the United States.,the wwe is a professional wrestling pay per view produced by world wrestling entertainment lrb wwe rrb that is produced by wwe.,WWE RAW is the Monday night professional wrestling television program for World Wrestling Entertainment LRB WWE RRB and is the main broadcast of the Raw brand.,3350,0.54332327,0.990478873,-4.108620644,0.606360163,0.999946177,-2.265319347
During and FSF put substantial advocacy effort into responding to the lawsuit and quelling its negative impact on the adoption and promotion of free software.,the release of the game has been criticized by many people who wanted to end the use of antivirus software.,responding to the lawsuit and removing its negative impact on the adoption and promotion of free software.,3351,0.652814848,0.000541977,-3.130635262,0.811924367,0.759648979,-1.644980431
The LOCATION is home to NUMBER people.,it has about number people living in the city and about number million people.,The city has a population of about NUMBER million people.,3352,0.942019463,0.994553506,-4.351797581,0.834872129,0.923383176,-3.689967632
In NUMBER PERSON was widely criticised by animal rights groups for slaughtering a fully conscious lamb on his TV show while others praised PERSON for showing the killing uncensored.,in number he gave a performance of a piano show on his house. he made a very successful show of his cattle.,In NUMBER he killed a lamb live on his TV show.,3353,0.541273981,0.630566955,-5.004240036,0.550764191,0.999866128,-3.062839746
As a provisional constitution it made no reference to the length of the term of each D il.,references references references pp. page number.,References,3354,0.52772171,0.000330997,-7.227492809,0.768701591,0,-7.830984592
PERSON LRB RRB is a commune in the Ard che department in the LOCATION region in southern LOCATION.,it is a city of location in the middle of the world.,Geography,3355,0.492845803,0.017607212,-4.513371944,0.558312545,0,-6.562036514
Tomsk LRB RRB is a city on the Tom River in the southwest of Siberian Federal District Russia the administrative center of Tomsk Oblast.,the city of moscow lrb russian rrb is a city in the russian part of russia.,Tomsk LRB Russian RRB is a Russian city the administrative center of Tomsk Oblast.,3356,0.463111753,0.856644213,-4.627820969,0.37212038,0.999841452,-1.894076705
This period spanned the years from NUMBER to NUMBER.,person lrb born number october number rrb,Change of era,3357,0.728779899,0.001075169,-9.317081451,0.789726692,0.009885165,-7.329417229
West released his debut album The College Dropout in NUMBER his second album Late Registration in NUMBER his third album Graduation in NUMBER and his fourth album NUMBER Heartbreak in NUMBER.,he graduated from the organization lrb o o rrb.,Graduation LRB O O RRB ,3358,0.210153953,0.001197989,-6.828652382,0.742352132,0.023036202,-6.437787533
Other languages spoken in India come from the Austro Asiatic and Tibeto Burman linguistic families.,the indian language is mainly spoken by the majority of the indian people.,Other languages spoken in India come from the Austro Asiatic group of languages.,3359,0.714863268,0.986649156,-3.314988613,0.921628802,0.999606013,-1.820986152
Its general duty under the Transport Act NUMBER was to provide an efficient adequate economical and properly integrated system of public inland transport and port facilities within LOCATION for passengers and goods excluding transport by air.,the location and location has a large capacity of passenger transport between location and the location.,Its objective was to provide an efficient adequate economical and properly integrated system of public inland transport and port facilities within LOCATION for passengers and goods excluding transport by air.,3360,0.416999401,0.001406294,-4.677217484,0.921080261,0.999334812,-0.875108957
Cherubini s Requiem in C minor LRB RRB commemorating the anniversary of the execution of King Louis XVI of France was a huge success.,he was known for his work on the baroque requiem lrb symphony rrb.,Cherubini s Requiem in C minor LRB RRB which celebrated the anniversary of the execution of King Louis XVI of France was a huge success.,3361,0.475395629,0.988169909,-4.428168297,0.964229841,0.999426782,-1.35177362
DensityRank th,it is found in the region of location in the location province of location.,Its population was estimated to be in.,3362,0.999999881,0.02630193,-4.595137119,0.792861581,0.002022928,-4.583295345
Wolong National Nature Reserve LRB RRB is a protected area located in Wenchuan County Sichuan Province People s Republic of China.,the national park of natural resources lrb park rrb is a national park.,About Wolong National Natural Reserve.,3363,0.515680045,0.578548133,-5.02860117,0.727228216,0.797902346,-5.566784859
Most recently he worked for ORGANIZATION under the ring name The Punisher PERSON.,person lrb born january number number rrb is an american professional wrestler who currently works for world wrestling entertainment.,He most recently worked for Total Nonstop Action Wrestling as The Punisher PERSON.,3364,0.94657886,0.289390326,-6.046215534,0.744576534,0.999869645,-2.632623196
The mus e maritime fluvial et portuaire de LOCATION is a museum dedicated to the history of the port of LOCATION which is one the greatest port of LOCATION.,the location is the name of one of the largest ports of location in location.,It is about the history of the port of LOCATION which is one the greatest port of LOCATION.,3365,0.479766673,0.633898854,-3.275496244,0.811515872,0.984614432,-1.099141479
Some filming locations are confidential but many scenes were recorded in places such as the LOCATION part of the LOCATION parks often credited at the end of the episodes.,in some places places location were filmed in location. some of the scenes in location were made in location and location.,Of course some places are confidential but many scenes were recorded in places as spectacular in LOCATION part of the LOCATION parks often credited at the end of the episodes.,3366,0.672842539,0.916163981,-4.107923031,0.936710416,0.877370059,-1.882442594
