source_sentence,pred,gold,sentence_id,bert_score_precision_pred_with_brevity_penalty
In mathematics the differential coefficient of a function f LRB x RRB is what is now called its derivative df LRB x RRB O dx the LRB not necessarily constant RRB multiplicative factor or coefficient of the differential dx in the differential df LRB x RRB.,the differential of the differential coefficient lrb or the coefficient rrb is the function of the constant lrb the coefficient of the function lrb rrb.,It is the LRB not necessarily constant RRB multiplicative factor or coefficient of the differential dx in the differential df LRB x RRB.,3855,0.5350260341868681
ORGANIZATION s F.C. LRB also referred to as ORGANIZATION s and ORGANIZATION RRB were a Senior Scottish football club based in LOCATION from NUMBER to NUMBER.,this category is also used in the fifa world cup.,References,3856,0.2972845997020697
The territory is inhabited only by the staff of research stations.,the stations in the antarctic area are located in the southern part of the antarctic station.,Only the staff of research stations live in the territory.,3857,0.9213584661483765
ORGANIZATION the worldwide association of writers was founded in LOCATION in NUMBER to promote friendship and intellectual co operation among writers everywhere.,it was founded in number by person and person in number.,ORGANIZATION is a worldwide association of writers. It was founded in LOCATION in NUMBER to increase friendship and intellectual co operation among writers everywhere.,3858,0.3370881702588952
Lamiales is an order in the asterid group of dicotyledonous flowering plants.,the genus genus melium is a genus of plant in the family erebidceae. it is the type genus of the family crocidophyceae.,The order Lamiales is a taxon in the asterid group of dicotyledonous flowering plants.,3859,0.8823522329330444
PERSON LRB February NUMBER NUMBER July NUMBER NUMBER RRB is the tallest person in history for whom there is irrefutable evidence.,person lrb february number number january number number rrb was an american skyscraper and politician.,PERSON LRB February NUMBER NUMBER July NUMBER NUMBER RRB was one of the tallest people who ever lived.,3860,0.7145825624465942
It was called LOCATION meaning LOCATION s Woods in honor of Admiral LOCATION..,location s forests are known for their forests and their forests in location.,The land became known as LOCATION s Woods as LOCATION has many forests.,3861,0.865285955178432
Although these were the result of outdated versions of ORGANIZATION and phpBB incidents like these have caused the security of phpBB to be disputed.,the organization is a free and open source software for free software. it is also a free form of free software and is a popular alternative to the web site.,phpBB is a commonly used free computer software for forums. As the name suggests phpBB is written in ORGANIZATION with the use of one of SQL compatible databases.,3862,0.9812636971473694
Dodger Stadium was constructed from NUMBER to NUMBER at a cost of NUMBER million financed by private sources.,the stadium was built in number and is now one of the largest construction complex in location.,Dodger Stadium was constructed from NUMBER to NUMBER at a cost of NUMBER million dollars.,3863,0.8161277098393221
Michelle Keegan LRB born June RRB is an English actress who currently plays Tina McIntyre in the soap opera Coronation Street.,she is best known for her role as a young woman in the soap opera victoria keys. she was born in london.,Michelle Elizabeth Keegan LRB born June RRB is a British actress who stars as Tina Mcintre in Coronation Street.,3864,0.7951060325380355
Fischer Paul Revere s Ride.,in his book richard wagner...,Fischer David H. Paul Revere s Ride.,3865,0.8076839447021484
The plants are cultivated in warmer climates worldwide.,the plants grow in the same places as the other plants.,The plants are grown in warmer climates.,3866,0.960952639579773
co. uk the website was the UK s first national newspaper online.,it is also home to the bbc and bbc sport.,co. uk,3867,0.5969837140291929
Frontman PERSON once described their sound as Nintendocore.,a small town of a small village in the town of person is about a town. it is a very small village.,I Am a Small Wooden Statue on a Patch of Crabgrass Next to a Dried Up Riverbed LRB O O RRB ,3868,0.9798241853713989
In the fall of he entered the Friedrichskolleg Gymnasium LRB Collegium fridericianum the same school that Immanuel Kant had attended years before RRB but after an unhappy duration he transferred LRB fall RRB to and graduated from LRB spring RRB the more science oriented Wilhelm Gymnasium.,the organization lrb d. number rrb was founded in number.,The G ttingen school,3869,0.17200682196237638
However a few months later in June NUMBER the LOCATION massacre occurred and all negotiations crumbled as the ORGANIZATION pulled out.,in october number the organization took control of location and location.,But in June NUMBER there was the LOCATION massacre. Negotiations stopped as the ORGANIZATION pulled out.,3870,0.5359066795946947
In his catalogue to Life through the Ages LRB NUMBER RRB he reiterated views that he had written earlier LRB Knight NUMBER RRB describing the great beasts as slow moving dunces that were unadaptable and unprogressive while conceding that small dinosaurs had been more active.,he wrote more than number books in the history of humans lrb number rrb and wrote about the creation of the world.,In his catalogue to Life through the Ages LRB NUMBER RRB he repeated views he had written earlier LRB Knight NUMBER RRB. He described the great beasts as slow moving dunces that were unadaptable and unprogressive while conceding that small dinosaurs may have been more active.,3871,0.4037521908499978
The American Film Institute is an independent non profit organization created by the National Endowment for the Arts which was established in when President Lyndon B. Johnson signed the National Foundation on the Arts and the Humanities Act.,it was released on march number number.,Official,3872,0.14518846738387936
PERSON and PERSON father and uncle of PERSON reach PERSON s capital LOCATION LRB now LOCATION RRB in LOCATION setting the stage for PERSON s famous expedition NUMBER years later.,person person lrb born number may number rrb is a famous indian actor and actor. person is the son of person.,PERSON and PERSON brother and uncle of PERSON reach Kublai Khans capital LOCATION LRB now LOCATION RRB in LOCATION setting the stage for PERSON famous expedition starting five years later.,3873,0.5453225005878491
She was accepted to the ORGANIZATION in LOCATION LOCATION and ORGANIZATION in LOCATION where her mother serves as professor of government and previously served as dean of the campus in LOCATION LOCATION.,she was the head of the organization in location where she taught at the organization.,She was accepted to the ORGANIZATION in LOCATION and ORGANIZATION in LOCATION where her mother was professor of government and had been the dean of the campus in LOCATION LOCATION.,3874,0.36214802300401505
People therefore called him a master of LOCATION ethnic studies.,he was the founder of the organization of history and the organization in number.,It s considered by many to be the Great Master of Zhuang Ethnic Research for his writings about the ancient history of ORGANIZATION and ORGANIZATION.,3875,0.9397249221801758
At the ORGANIZATION the ORGANIZATION PERSON PERSON and LOCATION LOCATION are all named in his honor.,in number person was named the organization in honor of the organization and person.,At the ORGANIZATION the ORGANIZATION PERSON and LOCATION are all named in his honor.,3876,0.7920238351821899
Meanwhile in LOCATION an even larger prosauropod Riojasaurus served a similar role.,the color of the tiger lrb colorless tiger rrb,Coloradisaurus,3877,0.5309084122439465
Historically the tree was exclusive to the Indian Sub continent and so widespread across the region that one of the old names of India LRB or the Indian region RRB is Jambu Dvipa LRB literally the island of jambul fruit RRB.,it is used in making cement for cement and cement for grinding of sand.,Because of this it is used in railway sleepers and to install motors in wells.,3878,0.26736724004149437
Salisbury Cathedral is famous for the beauty and simplicity of its Lancet Gothic known in England as the Early English Style.,the cathedral was built in and is now known as the cathedral of burgundy.,Salisbury Cathedral is famous for the beauty of its Lancet Gothic Architecture.,3879,0.5695330891609192
NUMBER ndash PERSON scandal LOCATION President PERSON admits in taped testimony that he had an improper physical relationship with LOCATION intern PERSON.,person lrb born number october number rrb is an indian political leader and politician from location location in location.,NUMBER Pakistani President PERSON is killed in a plane crash near LOCATION LOCATION.,3880,0.7366919145955668
The suite is LOCATION s most famous piano composition and has become a showpiece for virtuoso pianists.,in number person wrote a book about person s life. person wrote the book about his life.,The composer s great friend PERSON published it but he made some changes to what LOCATION had written.,3881,0.8248258285152101
Indiana University of Pennsylvania LRB or IUP RRB is a public university located in the borough of Indiana Indiana County Pennsylvania USA northeast of Pittsburgh.,the university of pittsburgh is a public university in pittsburgh pennsylvania.,Indiana University of Pennsylvania LRB or IUP RRB is a public university located in the borough of Indiana Pennsylvania USA northeast of Pittsburgh.,3882,0.4625883394955126
Putot en Bessin is a commune in the department of Calvados in the Basse Normandie region in northern France.,it is found in the region basse normandie in the calvados department in the northwest of france.,It is found in the region Basse Normandie in the Calvados department in the northwest of France.,3883,0.7530840237935383
Bluth had animated Widow Tweed and her cow Abigail and his team worked on the rest of the sequence.,she also created a series of animated shorts from the animators studio.,Bluth animated Widow Tweed and her cow Abigail and his team worked on the rest of the sequence.,3884,0.6876871784528096
Salvador Isabelino del Sagrado Coraz n de Jes s PERSON LRB NUMBER June NUMBER NUMBER September NUMBER RRB was a Chilean physician and is generally considered the first democratically elected Marxist to become president of a country in the LOCATION.,person lrb born july number number rrb was a member of the organization from number to number.,PERSON LRB June NUMBER NUMBER September NUMBER NUMBER RRB was a physician senator minister of health and the President of LOCATION from November NUMBER NUMBER until his death on September NUMBER NUMBER.,3885,0.3409645528562607
Similarly he used the comic again when he volunteered to teach a free after school youth literacy library activity in LOCATION LOCATION.,person lrb born january number number in location location rrb was an american comic book writer who created the comic book comic book series for children s books in location.,He used PERSON in the Create a Comic Project when he volunteered to teach a free after school youth literacy library event in LOCATION LOCATION.,3886,0.95321124792099
The screenplay was written by PERSON and PERSON adapted from the novel NUMBER Minutes by PERSON.,person finds person an old man who works for person. person finds a woman named person.,PERSON finds a janitor named PERSON.,3887,0.793102603405714
Hillsborough Stadium is the home of Sheffield Wednesday football club Sheffield England.,the stadium is a football club which plays in sheffield england.,Hillsborough Stadium is the home of Sheffield Wednesday Football Club in Sheffield England.,3888,0.6576057780872692
He finally netted his first goal against Old Firm rivals and former employers ORGANIZATION at LOCATION in September NUMBER.,he started to play for location national team in number and started his career with organization in number.,He finally scored his first goal against Old Firm rivals and former employers ORGANIZATION at LOCATION in September NUMBER.,3889,0.8460861788532598
A four time Pro Bowl selection from to Hicks was a key player on the ers dynasty in the s assisting his team to NFL Championship wins in Super Bowl XVI and Super Bowl XIX.,he was also a member of the nfl team that was drafted by the nfl by the philadelphia eagles.,He is a four time Pro Bowl selection from to. He helped the ers to win NFL Championships in Super Bowl XVI and Super Bowl XIX.,3890,0.49407017161274513
A series of Regional Red Lists are produced by countries or organizations which assess the risk of extinction to species within a political management unit.,it is also known as the location because it is found in southern location.,This is called its conservation status.,3891,0.46253328980543673
Yoshika Matsubara LRB born August RRB is a retired Japanese football player.,he is best known for playing for japan national team.,Yoshika Matsubara LRB born August RRB is a former Japanese football player.,3892,0.6816687929002861
Early on August after entering Oklahoma the remnants of Erin suddenly re intensified to maximum sustained winds of mph LRB km h RRB a short distance west of Oklahoma City.,the state of oklahoma became a state of the oklahoma state and became the state s strongest state in june.,Early on August after entering Oklahoma Erin suddenly re intensified to maximum sustained winds of mph LRB km h RRB a short distance west of Oklahoma City.,3893,0.5975585604271694
Some Muslims believe in evolutionary creation especially among Liberal movements within Islam.,some members of the islamic movement claim that the creation of the creationism is based on creationism.,Many Muslims believe in evolutionary creationism especially among Liberal movements within Islam.,3894,0.9050077199935913
The Supreme Governor of the Church of England is a title held by the British monarchs which signifies their titular leadership over the Church of England.,the head of the anglican church has the title lord of the church since the first governor general of the country.,The Supreme Governor of the Church of England is a title which British Kings have to show their leadership over the Church of England.,3895,0.6740097318376813
Yet in NUMBER he was again in the service of the papal chapel but this time it was in LOCATION Pope PERSON having been driven from LOCATION in NUMBER by the establishment of an insurrectionary republic there sympathetic to the ORGANIZATION and the Conciliar movement.,in number person was the archbishop of location in location.,Yet in NUMBER he was again in the service of the papal chapel but this time it was in LOCATION.,3896,0.19021529829903935
In NUMBER the ORGANIZATION opened LOCATION s premier sports venue the ORGANIZATION to replace the aging LOCATION. In the years since the LOCATION opened it along with the city of LOCATION have played host to several major sporting events.,the river flows into the city of location into the river person.,The LOCATION flows through the downtown of the city where it creates a large waterfall called the LOCATION.,3897,0.2228815735889082
In high school PERSON was a star baseball player at ORGANIZATION where he also played basketball earning an All State honorable mention.,person played college football at organization where he played for organization and organization.,In high school PERSON was a star player at ORGANIZATION. PERSON earned an All State honorable mention while he was playing basketball also.,3898,0.6116373249713113
The NUMBER was even more fruitful with the Concerto for ORGANIZATION PERSON Saxophones and Orchestra the Violin Concerto The Operas Zoula na and Le marin de Bolivar and her masterwork La cantate de Narcisse in collaboration with PERSON ry.,it was written in number by person and person who wrote the music for the cello concerto.,In the NUMBER she composed the Concerto for Two Pianos Choeurs Saxophones and Orchestra the Violin Concerto the Operas Zoula na and Le Marin de Bolivar and her masterwork La Cantate de Narcisse which she wrote with PERSON ry.,3899,0.3477351119328742
Advantages of sorted lists include ,in mathematics it can be represented by a number of integers.,Numbers can be sorted in two ways.,3900,0.9999998211860657
There are over one hundred brick Gothic castles in northern Poland Baltic states and western Russia and many smaller buildings.,there are many kinds of wood and stone. there are also also stone.,In Northern Germany Netherlands Denmark Baltic countries and northern Poland there was no good building stone but there was clay for making bricks and tiles. So many of these countries have Brick Gothic churches and even Brick Gothic castles.,3901,0.49761765115843043
The NUMBER Winter Olympics officially known as the VI Olympic Winter Games was a winter multi sport event celebrated in NUMBER in LOCATION LOCATION.,the winter olympics were officially known as the olympic games in location during the number winter olympics.,The NUMBER Winter Olympics officially known as the VI Olympic Winter Games were celebrated in NUMBER in LOCATION LOCATION.,3902,0.6682232288089959
It is a hooved LRB ungulate RRB mammal.,the biggest herds of cattle live in the south of the country. the biggest ones are in the mountains.,The biggest herds can be found in the Serengeti desert.,3903,0.9189364910125732
The official representative body of the region is the ORGANIZATION which has limited administrative functions such as regional planning and economic development.,the organization is the head of government in the location region of location.,The official representative body of the region is the ORGANIZATION which has limited administrative functions such as regional planning and economic development.,3904,0.4767819309826964
Seillonnaz is a commune in the Ain department in eastern LOCATION.,it is found in the region provence alpes c te d azur in the ain department in the north of france.,Seillonnaz is a commune.,3905,0.7949084043502808
 By genre Some blogs focus on a particular subject such as political blogs travel blogs LRB also known as travelogs RRB house blogs fashion blogs project blogs education blogs niche blogs classical music blogs quizzing blogs and legal blogs LRB often referred to as a blawgs RRB or dreamlogs.,they are usually just a group of people who can talk about their own work or have their own blog.,If they have more than one writer they are often called community blogs team blogs or group blogs.,3906,0.3102913637683816
The lake Bichelsee is located in the municipality.,the lake is a lake in the canton of baden in switzerland.,The lake Bichelsee is in the municipality.,3907,0.9705982804298401
Ultimate strength The maximum stress a material can withstand when subjected to tension compression or shearing.,the strength of a steel material can be measured in some materials.,Ultimate strength The maximum stress a material can withstand.,3908,0.580933293061597
Locke was awarded a bachelor s degree in and a master s degree in.,he studied a masters degree in philosophy and philosophy from the university of london with a master degree from the organization.,He was awarded a bachelor s degree in and a master s degree in.,3909,0.9423507452011108
PERSON or walk mills were used for a finishing process on cloth.,a mill was used to mill the grain into mill.,Fulling mills or Walkmills were used for a finishing process on cloth LRB see also fulling RRB.,3910,0.6705527305603027
By contrast ORGANIZATION captures some or all of the by product heat for heating purposes either very close to the plant or especially in LOCATION and eastern LOCATION as hot water for district heating with temperatures ranging from approximately NUMBER to NUMBER C O. This is also called Combined Heat and Power District Heating or CHPDH.,the gastronics plant is used to supply heat from the coal and coal wastes to the local area.,Combined heat and power captures the byproduct heat for domestic or industrial heating purposes either very close to the plant or especially in LOCATION and eastern LOCATION for distribution through pipes to heat local housing.,3911,0.2624784317691769
DVD commentary suggests that the Alliance is composed of two primary core planets one predominantly Western in culture the other pan Asian justifying the series mixed linguistic and visual themes.,the two main main axis are the alliance and the alliance.,DVD commentary suggests that two main core planets make up the Alliance.,3912,0.27671409170238337
Early media reports suggested that the bodies were of missing British backpackers Caroline Clarke and Joanne Walters who had disappeared from the inner Sydney suburb of Kings Cross in April.,the residents of the area were told that they were going to live in the suburbs.,Some of these people were from Sydney.,3913,0.40941544582969264
Kom rno was formed from part of a historical town in Hungary situated on both banks of the Danube.,the river flows into the danube in the south of hungary.,The river Vah flows into the Danube at Kom rno. The Danube at this point forms the border between the countries Slovakia and Hungary.,3914,0.5036125183105469
Harihara is the name of a combined deity form of both Vishnu LRB Hari RRB and Shiva LRB Hara RRB from the Hindu tradition.,the god of thunder was also called nara nara narada.,Harihara is the name deity that combined Vishnu and Shiva.,3915,0.4184381219207263
The dam has bad cracks and the buildings collapsed.,the dam collapsed and the river collapsed and caused flooding. the city collapsed.,The dam wall cracked and the buildings collapsed.,3916,0.9521071910858154
The female is known to produce oblong eggs mm LRB long and mm LRB ,it has a long neck and a short neck. it has an entire body.,The female makes eggs mm long and mm wide with a leathery shell.,3917,0.867583307352933
Another environmentally friendly or ecologically friendly alternative is to lay tracks into grass turf surfaces this is known as grassed track LRB or track in a lawn RRB first used in LOCATION in NUMBER.,a lawn lawn lrb lawn lawn rrb is a type of lawn lawn lawn that can be used for lawn tennis and track.,Another environmentally friendly or ecologically friendly alternative is to lay tracks into grass turf surfaces. This is known as grassed track LRB or track in a lawn RRB.,3918,0.47924296403753347
PERSON LRB LRB NUMBER August NUMBER NUMBER September NUMBER RRB was a Swiss developmental psychologist and philosopher known for his epistemological studies with children.,person lrb born number august number rrb is a swiss psychologist and psychologist.,PERSON LRB NUMBER August NUMBER NUMBER September NUMBER RRB was a Swiss developmental psychologist.,3919,0.43605450231429427
The present system of disambiguation was adopted instead and the LRB Wikipedia Do not use subpages RRB policy had to be rigorously enforced as well as retroactively applied.,the disambiguation of this rule was not adopted but it did not require the use of disorguatively and not under the restrictions of the regulations.,The present system of disambiguation was adopted instead and the Wikipedia Do not use subpages policy had to be rigorously enforced as well as retroactively applied.,3920,0.8251152634620667
There are four similar species in the Least Skipper s range.,the most important species of the group is the skipper lrb the skippers of the world rrb.,There are some species of butterflies that are similar to the Least Skipper.,3921,0.9595880508422852
Vaihingen is situated on the river Enz and has a population of around.,the city was founded in the th century. this period was a long time.,Vaihingen is an old city going back as far as the year a.d..,3922,0.9386004754475185
PERSON hoped to pressure the Sinclairs to insinuate themselves between him and PERSON so PERSON could finish the film in his own way.,person wanted to make a movie about person s life. person wanted person to direct a movie that would take place in location.,PERSON hoped to pressure the Sinclairs to stop PERSON so PERSON could finish the film in his own way.,3923,0.9115481251164486
Munich LRB RRB is a district in Bavaria Germany.,the district is a rural district in the district of baden in germany.,Munich is a rural district in Upper Bavaria in south Bavaria Germany.,3924,0.8943403959274292
The Pillows LRB styled as the pillows RRB are a Japanese alternative rock band.,the gold rush lrb o o rrb,Moon Gold LRB O O RRB ,3925,0.3102548891984964
The name Nicole was not retired due to its lack of effects and it is on the list for the Atlantic hurricane season.,hurricane season season of season season number.,List of Atlantic hurricane seasons,3926,0.38948346842890197
This peg was maintained until NUMBER when the rupee was devalued and pegged to the LOCATION dollar at a rate of NUMBER rupees NUMBER dollar LRB at the time the rupee became equal to NUMBER British pence RRB.,the value of the value was number pounds lrb number cents rrb. this value was adjusted to number.,This peg was maintained until NUMBER when the rupee was devalued and pegged to the LOCATION dollar at a rate of NUMBER rupees NUMBER dollar LRB at the time the rupee became equal to NUMBER British pence RRB.,3927,0.4514925543236848
They flew MH Seahawk helicopters equipped with a gallon water bucket and they were the only local ORGANIZATION teams trained to fight fires from the air.,the teams have a team of volunteers with a helicopter and a helicopter. they are called the team.,They fly MH Seahawk helicopters equipped with a gallon water bucket and they are the only local ORGANIZATION teams trained to fight fires from the air.,3928,0.5774286307540594
Latilly is a commune in the LOCATION department in LOCATION in northern LOCATION.,it is found in the region nord pas de calais in the location department in the north of location.,It is found in the region LOCATION in the LOCATION department in the north of LOCATION.,3929,0.8523138761520386
History The Times of India was founded on November as The Bombay Times and Journal of Commerce during the British Raj.,the newspaper was started in. it was bought by the times on january and renamed it as the times.,Initially the newspaper was founded on November as The Bombay Times and Journal of Commerce and by was renamed The Times of India.,3930,0.7801226438102076
These logs with the exception of deleted contributions are viewable by any user.,they can also be downloaded on the internet or on the web. they can be accessed by users.,These logs with except for the deleted changes can be seen by any user.,3931,0.9338346123695374
PERSON is also the vice president of LOCATION the ORGANIZATION of LOCATION.,person was the head of the organization from number to number and was the president of organization.,PERSON organized the ORGANIZATION and chaired it for many years. PERSON is also the vicepresident of LOCATION ORGANIZATION of LOCATION.,3932,0.9578770399093628
 LRB MMXVIII RRB will be a common year starting on a Monday in the Gregorian calendar.,the novel was first published in lrb january rrb by the independent review.,Halting State LRB O O RRB by Charles Stross.,3933,0.8446059947790101
Abdoulaye M t LRB born October in Paris RRB is a French born Ivorian footballer who currently plays for West Bromwich Albion in the Premier League. He represents C te d Ivoire internationally he has been awarded caps.,he has played for burkina faso and burkina faso.,Abdoulaye M t LRB born October RRB is a C te d Ivoire football player.,3934,0.17664137633714808
Bed ich PERSON LRB NUMBER PERSON l LOCATION NUMBER LOCATION LOCATION RRB was a Czech composer who pioneered the development of a musical style which became closely identified with his country s aspirations to independent statehood.,the czech republic national anthem lrb czech national anthem rrb is the national anthem.,The composer of National Czech music,3935,0.3362970579238165
In NUMBER it was confirmed that the classic lineup LRB NUMBER RRB of Guided by Voices would reunite to perform at ORGANIZATION st anniversary in LOCATION and that the band would play additional dates after the Matador show.,the song is a song by the american singer person.,Bee Thousand,3936,0.19767300002778057
In NUMBER a dog called Pickles discovered the ORGANIZATION under a bush in LOCATION which was stolen during a public rare stamp exhibition at LOCATION.,in number person won the world cup in location in location where he won the person trophy.,In NUMBER a dog called Pickles discovered the World Cup PERSON Trophy under a bush farther up in LOCATION.,3937,0.5775376503041248
Don Baltasar died in at the age of seventeen so judging by his age in the portrait it must have been painted in about.,he died of lung cancer in number and died of heart problems.,He died at the age of after having painted many paintings.,3938,0.4379271753763748
On the June NUMBER edition of Raw PERSON and PERSON defeated The Hardys to win the title.,person lrb o o rrb,On the June NUMBER episode of Raw PERSON and PERSON beat The Hardys to win the title.,3939,0.19675119405382135
Today the city of LOCATION is the second largest in LOCATION outside of the LOCATION metropolitan area.,location is a city in location in the location.,LOCATION is the second largest city in LOCATION outside of the LOCATION metropolitan area.,3940,0.4376574222323964
Later that year he married Princess PERSON the heir to the British throne.,person married person of location in number and was the heir of person.,On NUMBER November NUMBER he married Princess PERSON the heiress presumptive to King PERSON.,3941,0.9061529853859464
Glaciers formed this alpine region at the end of the last ice age.,it is located in the region of lombardy in the lombardy region of italy.,It lies in the north of Italy between Venice and Milan in the regions of Veneto Lombardy and Trentino.,3942,0.9453508257865906
In NUMBER he founded the ORGANIZATION newspaper.,in number person started publishing a newspaper called organization in location.,In NUMBER he started the ORGANIZATION newspaper.,3943,0.9596707820892334
Voice With few exceptions PERSON never speaks but is very participatory in the events around her emoting with subtle gestures and facial expressions.,person is the only person who speaks english when she is not speaking.,Voice With few exceptions PERSON never speaks but is aware of what is going around her.,3944,0.4208332860229799
Geomyoids are most noticeably characterized by the position of the infraorbital canal.,the skull of the skull is the closest relative to the skull to the human body.,Essentially if the skull of a heteromyid is viewed from the side the viewer can see directly through it.,3945,0.8908458809519922
The Amazing Jeckel Brothers was the second studio album Insane Clown Posse released by Island and features a more hip hop based sound as opposed to the rock oriented sound of its predecessor The Great PERSON LRB NUMBER RRB.,the organization is an american heavy metal band from location.,The ORGANIZATION is the fifth studio album by American PERSON band Insane Clown Posse.,3946,0.2420490437558948
Because of America s prominent role in the Cold War the President of the United States was often dubbed the leader of the Free World particularly in the United States itself.,the president of the united states was the first president.,The President of the United States was often called the leader of the Free World particularly in the United States itself.,3947,0.32394198645120376
Neighboring are LRB from north clockwise RRB the district LOCATION the district free city LOCATION LRB PERSON RRB LOCATION the district Spree Nei e and LOCATION and the LOCATION.,person is a district of the district of location in the east of location.,Oder Spree is a PERSON LRB district RRB in the eastern part of LOCATION LOCATION.,3948,0.3372771515605155
Simultaneously the trough in the upper troposphere weakened causing the wind shear in the area to relax thereby allowing the new tropical depression to develop.,the low pressure pressure made the low low the strongest part of the system. the upper level low made landfall on the upper levels of the subtropical ridge.,Simultaneously the trough in the upper troposphere weakened causing the wind shear in the area to decrease also allowing the new tropical depression to develop.,3949,0.9268189877271652
Attock LRB Urdu RRB the headquarters of Attock District is a city located in the northern border of the Punjab province of Pakistan and also a border district on the river Indus.,it is located in the city of lahore in the west of pakistan.,Attock is a city in Pakistan.,3950,0.31162939044866667
Australia has regularly issued commemorative cent coins.,the coins were introduced in and some of the coins are still used in australia.,Australia has often made special cent coins.,3951,0.921802282333374
Some Rubies are colored the color shown below as rich carmine.,person is a color color of the color of person.,PERSON is the general term for a particularly deep red color.,3952,0.7405196851299655
On September NUMBER PERSON was reported to be a formal suspect in the disappearance of PERSON.,person was arrested on august number. person was found in the location.,On September NUMBER PERSON was reported to be a suspect in the disappearance of PERSON.,3953,0.7302686908143632
Most edible eggs including bird eggs and turtle eggs consist of a protective oval eggshell the albumen LRB egg white RRB the vitellus LRB egg yolk RRB and various thin membranes.,the eggshells are made of many different kinds of eggs like eggshell eggs eggs and eggshell.,Most eggs that are eaten by humans including birds eggs and turtle s eggs have a protective oval eggshell the albumen LRB egg white RRB the vitellus LRB egg yolk RRB and various thin membranes that are layers like skin.,3954,0.41125162397877557
November NUMBER ndash The British crown colony of LOCATION is subdivided into NUMBER counties.,location is the capital of the location state of location.,November NUMBER The British crown colony of LOCATION is subdivided into NUMBER counties.,3955,0.5740400476658598
In many ways the Sassanid period witnessed the peak of ancient Persian civilization and constituted the last great Iranian empire before the Muslim conquest and the adoption of Islam.,during the middle ages the persian empire spread from central asia to the middle persian empire through the middle and middle ages.,In many ways the Sassanid period saw the highest achievement of Persian civilization and constituted the last great Iranian Empire before the Muslim conquest and adoption of Islam.,3956,0.6923803413500551
The word arse in English derives from the Germanic root arsaz which originated from the Proto Indo European root ors meaning buttocks or backside.,the term is used for military forces and military troops.,Political usage,3957,0.36735164425144456
These effects are high surf heavy rains that may cause flooding water build up along the coast with minor storm surge coastal beach erosion high winds and possibly severe weather.,some coastal areas of the coast are very active and many coastal storms have caused flooding.,These effects are high surf heavy flooding rains water build up along the coast with minor storm surge coastal beach erosion high winds and possibly severe weather.,3958,0.4946772462828865
Other early examples include the one at Pompeii LRB late nd century BC RRB.,it was dedicated to the st. paul cathedral.,It is built over the burial place of Saint Paul.,3959,0.5549685176213582
The name Geysir itself is derived from the Icelandic verb to gush the verb from Old Norse.,the word hot springs is derived from the word germ of germs.,The English word geyser to describe a spouting hot spring derives from Geysir LRB which itself is derived from the Icelandic verb gj sa meaning to erupt.,3960,0.5296711921691895
May ndash John Thurloe is arrested for high treason for his support of Oliver Cromwell s regime.,it was first used in the english civil war lrb executed rrb and executed in.,May John Thurloe arrested for high treason after English Restoration,3961,0.722697801887989
Underneath the rear of the cargo bay doors is the ORGANIZATION insignia the text LOCATION and a flag of the LOCATION.,the organization is a spacecraft that is made by the organization. it is the primary spacecraft in space.,The Space Shuttle is a spacecraft used by the LOCATION ORGANIZATION organization.,3962,0.8548897351974096
They are signed to Virgin Records Palladium s debut single Happy Hour was released in July.,they released their first album we believe in july.,They were soon signed to Virgin Records with the deal being signed whilst they were on tour in Japan. Their debut single Happy Hour was released on July.,3963,0.545809126162267
His family was wealthy and well established his father PERSON was a member of the Eupatridae the ancient nobility of LOCATION.,person was the son of person a noble person and the wife of person of location.,His family was rich and his father PERSON was a member of the Eupatridae the ancient nobility of LOCATION.,3964,0.605088734437549
Panon is a commune in the Sarthe department in the region of Pays de la Loire in north western France.,it is found in the region pays de la loire in the sarthe department in the west of france.,It is found in the region Pays de la Loire in the Sarthe department in the west of France.,3965,0.7912080077564014
In its sequel Half Life Gordon is introduced to a dystopian world years after the Black Mesa incident along with an interdimensional imperial force known as the Combine that took advantage of the interdimensional portals and has established itself as the ruling force on Earth.,in the first season of the dark knight person was sent to earth to help save the world from the black hole in the future.,In the second game Half Life Gordon is introduced to a miltary world years after the Black Mesa incident along with a force known as the Combine that took over the world.,3966,0.42461195103958627
Backward induction in game theory and economics,this program allows students to graduate at the university of florida.,Orientation week an induction program for new students at Universities,3967,0.9999999403953552
Forty seven car units will be built for use on the Victoria line replacing the line s original Tube Stock.,it was built by the british rail company for the first time.,Forty seven car units will be built for use on the Victoria line.,3968,0.5122055647508154
He later favored a bright blue velvet suit then a bright red one antique military dress jackets a very broadly striped suit psychedelically patterned silk jackets various exotic waistcoats and brightly colored flared trousers.,he had a polo coat and a red polo shirt and a black polo shirt.,Later he wore bright blue velvet suits red suits and flared trousers.,3969,0.2618410798300684
Its territory exceeds percent of which are covered by forest.,it has a total area of about km.,Its territory extends over more than km percent of which are covered by forest.,3970,0.4957320103879835
Xenophobia is a dislike and or fear of that which is unknown or different from oneself.,it is the name of a group of people who think they are a threat to the environment.,It is the fear or dislike of strangers or unknown things.,3971,0.9301390572525988
 LRB MMXXXIII RRB will be common year starting on Saturday of the Gregorian calendar.,the gregorian calendar is a calendar used by the roman emperor of gregorian calendar., LRB MMXXXIII RRB will be a common year starting on Saturday of the Gregorian Calendar.,3972,0.9831893444061279
