source_sentence,pred,gold,sentence_id,bert_score_precision_pred_with_brevity_penalty
Any live cell with fewer than two live neighbors dies as if caused by under population.,because of the population there is more than one million people living together in one city.,Any dead cell touching exactly three alive neighbors becomes alive.,3186,0.9391207098960876
A dolphin will attach a marine sponge to its rostrum which is presumably then used to protect it when searching for food in the sandy sea bottom.,it is thought to be a marine life that lives on the surface of the seabed. it is likely to be used to protect prey.,It is thought the sponge is used to protect the rostrum when the dolphin is looking for food in the sandy sea bottom.,3187,0.7689624408195759
Portions of words may be contracted and many rules govern this process.,some words can be used to describe words that are used to make rules.,Sometimes portions of words are contracted. There are many rules for this process.,3188,0.9363124891066216
Granzymes are serine proteases that are released by cytoplasmic granules within cytotoxic T cells and natural killer cells.,they are made up of macrocytosine proteins and proteins produced by microcytosol cells in the microcyanote cells.,Granzymes are enzymes contained within cytotoxic T cells and natural killer cells.,3189,0.907602000042675
By the end of August many of the British troops who had been stationed in hill stations like Murree had left to join the attack on Delhi.,after the arrival of the british troops in the area they were sent back to the frontiers of the district of hai hai hain.,By the end of August many of the British troops who had been in Murree had left to join the attack on Delhi.,3190,0.870397246231998
St. John is located about miles east of Saint Thomas the location of the territory s capital Charlotte Amalie and miles south and west of Tortola part of the British Virgin Islands.,it is located on the island of st. george island on the south coast of the isle of man on the northern coast of new zealand.,St. John is located in the Caribbean Sea about miles east of Saint Thomas the location of the territorys capital Charlotte Amalie and miles south and west of Tortola part of the British Virgin Islands.,3191,0.6461018040693927
Hydrostatic equilibrium occurs when compression due to gravity is balanced by a pressure gradient which creates a pressure gradient force in the opposite direction.,the pressure gradient is caused by pressure gradient gradients created by a pressure gradient lrb due to the force of gravity.,Hydrostatic equilibrium happens when the pull of gravity is balanced by a pressure gradient which creates a pressure gradient force in the other direction.,3192,0.7586155802738376
Features new to Windows Vista,new features features new features added to new windows.,Features,3193,1.0
The ORGANIZATION adopted their name from the ORGANIZATION team which arrived in LOCATION in NUMBER.,the organization won the organization in number. it was the first team from the organization.,Team name,3194,0.9164713874007717
Genus Cephalorhynchus,it is found in the physaephane.,Orca LRB Orcinus orca RRB ,3195,1.0
Orton returned to WWE programming for the SmackDown !,he returned to wwe for the wwe raw raw episode of smackdown.,He returned to Smackdown !.,3196,0.9713513851165771
In the NUMBER the city started a project called Far is do Saber LRB Lighthouses of Knowledge RRB.,in number the city of the ard lrb number rrb lrb rrb has the first lighthouse in the world.,In the NUMBER the city started a project called Far is de Saber LRB Lighthouses of Knowledge RRB.,3197,0.8884805803446426
The castle clock an astronomical clock invented by Al Jazari in is considered to be the earliest programmable analog computer.,the clock clock is a clock invented by the iranian physicist dr. eyadyadi. it was invented by an iranian physicist in.,Most historians agree that the castle clock an astronomical clock invented by Al Jazari in is the first known programmable analog computer.,3198,0.9028145150532798
He also composed notable scores for many other movies including Citizen Kane Cape Fear and Taxi Driver.,he is best known for his many films such as high speed cab for the famous hollywood movie famous for his screenplay.,He also wrote music for many other movies including Citizen Kane Cape Fear and Taxi Driver.,3199,0.9188659191131592
Most of the rest are frugivores with a few species being carnivorous.,the most common species of mammals are small animals. most of them are small mammals.,Most of the rest are frugivores. A few species are carnivorous.,3200,0.9659072160720825
With hour time notation most authorities recommend avoiding confusion by using noon noon or noon. ,on august the same same day the setting is set in the morning and is generally set at midnight.,Noon is the time exactly halfway through the day written. or in the hour clock and pm in the hour clock. Midday also means noon although this also means around noon or very early afternoon.,3201,0.9362763987512004
Like many Bolshevik artists Eisenstein envisioned a new society which would subsidize artists totally freeing them from the confines of bosses and budgets leaving them absolutely free to create but budgets and producers were as significant to the Soviet film industry as the rest of the world.,he was not allowed to leave the ussr because they could not afford the production of the soviet union because of the production cost of their own production budget.,Like many Bolshevik artists Eisenstein pictured a new society which would pay for artists totally. This would free them from bosses and budgets.,3202,0.5204468928913207
Since October Valdivia has been the capital of the newly created Los R os Region and is also the capital of Valdivia Province.,it is the capital city of the state of asturias in the region aquitaine.,Valdivia is the capital of Los R os Region LRB Spanish for Region of the Rivers RRB one of Chile s regions. Valdivia is most known for being the most affected city by the Great Chilean Earthquake.,3203,0.5242766312190464
The settlements are Puerto Harris Puerto San Antonio and Puerto Almeida.,the fort is located on the island of san francisco and san francisco.,References,3204,0.915202262500922
Some countries such as Belgium LRB. per known pregnancies RRB and the Netherlands LRB. per RRB have a low rate of induced abortion while others like Russia LRB. per RRB and Vietnam LRB. per RRB have a comparatively high rate.,in some countries there are about number countries lrb about number rrb lrb over the world rrb among the rest of the world lrb around number million rrb.,Some countries like Belgium LRB. per known pregnancies RRB and the Netherlands LRB. per RRB have a low rate of induced abortion.,3205,0.6325250840187073
Permits are required to keep ORGANIZATION in captivity in the LOCATION.,in location location location is allowed to keep their animals in location in the location in location.,To keep ORGANIZATION in captivity the workers had to be experienced in caring for eagles.,3206,0.9620676040649414
Kriegstetten is a municipality in the district of Wasseramt in the canton of Solothurn in Switzerland.,korfeld is a municipality of the district of lohenzberg in the canton of aargau in switzerland.,Kriegstetten is a municipality in the district Wasseramt in the canton of Solothurn in Switzerland.,3207,0.9152966562439414
Heart s next album Bad Animals LRB RRB continued the power ballad theme that defined much of s pop.,the album s lead single lrb o rrb lrb s rrb was heavy metal and heavy metal lrb t t rrb., Bad Animals,3208,0.8371728791130914
In the census the town had a population of.,in the census the population was. in the town was.,Strathaven Badminton Club LRB Currently Meets in Larkhall due to the rebuilding of the sports center RRB.,3209,0.9396344423294067
NUMBER Stages,number number number person number number location number location location number number.,PERSON was very good at riding time trials and this helped him to win grand tours.,3210,1.0
A considerable number of grand duchies were created in the Napoleonic era and later following the ORGANIZATION of LOCATION and the foundation of the German Confederation.,in the th century the grand duchy of location was divided into two parts of location and location.,A lot of grand duchies were created in the Napoleonic era and by the ORGANIZATION of LOCATION and the German Confederation.,3211,0.5585135389776791
Mario Bertini LRB born January RRB is a former Italian footballer defender O midfielder.,italian footballer lrb born january rrb is a former italian football player.,Mario Bertini LRB born January RRB is a former Italian football player.,3212,0.7817325998436321
Coachella Valley LRB RRB is a large valley landform in Southern California.,it is a small valley in the southern california piedmont region.,It is famous as a destination and an agricultural region.,3213,0.8377757771809896
The Second War LRB NUMBER NUMBER RRB began with the English supported invasion of PERSON and the Disinherited in NUMBER and ended in NUMBER with the signing of the Treaty of LOCATION.,the treaty of location was signed in number by the organization in number.,The Second War LRB NUMBER NUMBER RRB began with the English supported invasion of PERSON and the Disinherited in NUMBER and ended around NUMBER with the signing of the Treaty of LOCATION.,3214,0.37100291056711165
Sled dogs have become a popular winter recreation and sport in North America and Europe sled dogs are now found even in such unlikely places as Germany and Japan.,it is used in winter and winter in winter winter in western europe., History of Sled Dogs LRB Great Race of Mercy RRB ,3215,0.4015977412094305
PERSON s travel through LOCATION became a triumphal tour that climaxed in LOCATION on NUMBER April NUMBER when around NUMBER Austrians gathered on the Heldenplatz LRB Square of Heroes RRB to hear PERSON proclaim the Austrian Anschluss.,person lrb number may number number rrb was a german soldier who fought in the battle of location in the th century.,On NUMBER April NUMBER NUMBER Austrians gathered on the Heldenplatz LRB Square of Heroes RRB to hear PERSON proclaim the Austrian Anschluss.,3216,0.4757892233260134
After obtaining. of the vote in the first round of France s presidential elections Royal qualified for the second round of voting but lost with. to Nicolas Sarkozy on May.,he was elected president of the second round of the presidential election in the november of number.,The party s candidate for the presidential election S gol ne Royal was defeated by Nicolas Sarkozy by about to. After obtaining of the vote in the first round of France s presidential elections S gol ne Royal qualified for the second round of voting but lost to Nicolas Sarkozy on May.,3217,0.5532026988023903
is a natural satellite of Jupiter.,it is a moon of jupiter.,is about kilometres in diameter and orbits Jupiter at an average distance of km in. days at an inclination of to the ecliptic LRB to Jupiters equator RRB with an eccentricity of..,3218,0.6311965689939611
Its most famous treasure is ORGANIZATION a medi val map of the world dating from the th century.,it is one of the few countries in the world that has a spa in the region.,The most famous treasure in LOCATION is the ORGANIZATION a medi val map of the world dating from the th century.,3219,0.6904626786708832
Artificial methods For crystallization LRB see also recrystallization RRB to occur from a solution it must be supersaturated.,it is not possible to be made so that it will not be possible to make it impossible to do so as it would be impossible.,For crystallization to occur the solution at hand ought to be supersaturated.,3220,0.9019232430458068
After PERSON became extratropical it brushed southeastern LOCATION bringing about NUMBER inch LRB NUMBER mm RRB of rain to the area.,person moved its tropical storm to location lrb number km rrb.,After PERSON became an extratropical storm it affected parts of southeastern LOCATION bringing about NUMBER inch LRB NUMBER mm RRB of rain to the area.,3221,0.45766633658698114
In the same year he became principal conductor of the Berlin Philharmonic and held both positions until his death.,in his retirement he became conductor of the berlin symphony orchestra and the conductor of berlin.,In the same year he also became the main conductor of the Berlin Philharmonic.,3222,0.8345216481309189
As of September NUMBER NUMBER Pok mon Mystery Dungeon Explorers of Time and Explorers of Darkness combined to sell NUMBER million copies worldwide according to ORGANIZATION.,on april number number number rrb was released in location by the organization.,Pok mon Mystery Dungeon Explorers of Time and Pok mon Mystery Dungeon Explorers of Darkness are a the sequel to the Pok mon Mystery Dungeon ORGANIZATION and ORGANIZATION games. It was released in LOCATION on September NUMBER NUMBER in LOCATION on April NUMBER NUMBER in LOCATION on July NUMBER NUMBER and in LOCATION on June NUMBER NUMBER.,3223,0.4300458596620946
He shared the prize with Edward L. Tatum and George Beadle who won for their work with genetics.,he was awarded the nobel prize for his work with the genetics and genetics. he won the nobel medal for his research.,He shared the prize with Edward Tatum and George Beadle who won for their work on genetics.,3224,0.9835327863693237
LOCATION is a LOCATION municipality of LOCATION located in the province of LOCATION.,location is a municipality located in the belgian province of location.,LOCATION is a municipality found in the Belgian province of LOCATION.,3225,0.7777752904664902
The annual festival has grown in magnitude from rounds used in in to over in.,in the th century it was used in the bbc in the world in the year. in the refresher in the round round was introduced in.,Fireworks were invented in China over years ago.,3226,0.95375657081604
Slovakia currently has districts.,moldova has a part of slovakia and slovakia.,There are currently districts of Slovakia.,3227,0.9237472414970398
Stanton is a city in and the county seat of Powell County Kentucky United States.,auburn is a city of kentucky in the united states.,Stanton is a city of Kentucky in the United States.,3228,0.5203810738928524
This work helped further the big bang theory of the universe using the Cosmic Background Explorer Satellite LRB COBE RRB.,the satellite was the first of the early universe to have been discovered by the discovery of the astrophysics satellite called the big bang.,With the help of Alvarez and Richard A. Muller Professor Smoot developed a radiometer to measure the difference in temperature from two angles degrees apart.,3229,0.9852255582809448
Biomes are climatically and geographically defined as similar climatic conditions on the Earth such as communities of plants animals and soil organisms The World s Biomes Retrieved August from University of California Museum of Paleontology and are often referred to as ecosystems.,it is found in the marine environment of the arctic arctic and marine areas of the world.,Terrestrial biomes,3230,0.26193361838093004
ORGANIZATION divided itself into two de facto wrestling promotions with separate rosters storylines and authority figures.,in the mid number the organization began to use several separate storylines including organization and organization and the organization and wrestling alliance.,WWE divided itself into two de facto wrestling promotions with separate rosters storylines and authority figures.,3231,0.9597500562667847
The Cairo International Book Fair is one of the biggest book fairs in the world drawing hundreds of book sellers from around the world and about NUMBER million visitors each year.,it is about number million people living in the city. it has about million people.,The Cairo International Book Fair is one of the biggest book fairs in the world with hundreds of book sellers and about two million visitors every year.,3232,0.4296057983483682
Early planes were made from wood with a rectangular slot or mortise cut across the center of the body.,in the middle of the body the body was made of wood. it was made from wood and was made up of wood made of wooden wood.,Early planes were made from wood.,3233,0.943224310874939
The rainfall led to flooding of roads and buildings.,during the civil storm and other roads caused flooding and heavy rainfall.,The rainfall caused flooding on roads and in buildings.,3234,0.965700626373291
Chemicals from both synthetic LRB e.g. pesticides anti bacterial Triclosan plasticizers for plastics etc... RRB and natural LRB e.g. chemicals found in tea tree oil and lavender oil RRB sources have been linked to various degrees of endocrine disruption.,in addition to the green algae lrb e. g. algae rrb is common in many plants and plants lrb cfb. e. e g. bacteria rrb.,Chemicals from both synthetic LRB e.g. pesticides anti bacterial Triclosan plasticizers for plastics etc. RRB and natural LRB e.g. chemicals found in tea tree oil and lavender oil RRB RRB sources in the blood of pregnant women have been linked to various degrees of endocrine disruption.,3235,0.44534690760252044
Atenism or the Amarna heresy refers to the religious changes associated with the eighteenth dynasty Pharaoh Amenhotep IV better known under his adopted name Akhenaten.,it was set up by king person at the time of the third dynasty. this is also known as the pyramid of egypt.,It was started by the dynasty pharaoh Amenhotep IV better known as Akhenaten.,3236,0.6099510942390579
PERSON LRB NUMBER March NUMBER NUMBER August NUMBER RRB Scottish romantic composer was born in LOCATION the son of a shipowner and was educated at the ORGANIZATION where his teachers included Sir PERSON and Sir PERSON.,person lrb born number december number in location location location rrb was an english composer. he was the son of sir person who was the owner of the ship person.,PERSON LRB born NUMBER March NUMBER died NUMBER August NUMBER RRB was a Scottish composer and conductor who lived in the later part of the romantic period.,3237,0.6198039951674436
After being speared by Edge resulting in LOCATION losing a number one contender s match for the WWE Championship on the WWE Draft episode of Raw he faced Edge at the Over the Limit pay per view but separated his right shoulder during the match which concluded in a double countout.,on his return to the ring at the end of the match at the angle limit limit limit at the corner of the ring.,LOCATION lost when Edge speared him. LOCATION and Edge fought to a double countout at Over the Limit.,3238,0.3183473980723751
Donna was the Doctor s full time companion for all episodes of series four.,she was part of the television series the companion. she was the companion of doctor who.,Donna was the Doctor s full time companion for all episodes of Series.,3239,0.9623167514801025
The Miani tribe mainly inhabits the Gomal plains which fall in Tank in the North West Frontier Province.,the district is located in the district of sindh which consists of the tribal tribes in the region of sindh.,The Miani are a Pushtoon tribe they mainly live in the Gomal plains which is part of Tank District in the North West Frontier Province of Pakistan.,3240,0.9758425354957581
Although the level of ORGANIZATION play can be categorized as between A and AA players in independent baseball are usually not scouted heavily by ORGANIZATION teams.,in baseball players play in a small league baseball league in the major league baseball organization.,ORGANIZATION LRB NUMBER RRB ,3241,0.5865234039046547
iAfria Iafrica.com,it is a website that says that there are iatrafric websites in iatra.,Rolling Stone link,3242,1.0
It is generally necessary to commission market research LRB generally desk secondary research RRB to determine although sometimes primary research RRB to estimate the total market size and a company s market share.,the main focus is on the research which is based on research research by the organization lrb also known as research rrb.,It is necessary to commission LRB hire RRB market research LRB generally desk secondary research although sometimes primary research RRB to estimate the total market size and a companys market share.,3243,0.5375903777987043
In the sequel to The Ring The Ring Two LRB O O RRB Chase was credited for her role as Samara Morgan because of the use of archive footage from the first Ring but Kelly Stables performed all of the new footage.,in the end the feud was changed to the main feud between the new members of the wwe wwe and the new wwe championship.,Kelly Stables did all of the new scenes for Samara.,3244,0.5430252477883152
They relive their first meeting the candles the lost key and to Mim s delight Rodolfo presents her with the pink bonnet he bought her which he has kept as a souvenir of their love.,in the book the love of a lover s wife asks her to return to her heart and find her husband and his love of his beloved wife and their love.,Rodolfo gives her the pink bonnet he bought her which he has kept as a souvenir of their love.,3245,0.7313679390483433
He left in to found the Chicago Symphony taking thirteen Philharmonic musicians with him.,in he joined the orchestra and joined the new symphony orchestra. he left the orchestra.,In Thomas left New York to found the Chicago Symphony Orchestra.,3246,0.9532374799921272
A limited part of the network LRB. km RRB has been used as an underground ossuary known as the catacombs of Paris.,it is one of the most important areas of the city s underground underground system that is used by some of the underground underground underground trains.,The entire network is commonly but mistakenly called the catacombs.,3247,0.9732468128204346
Hubbard s writings became the guiding texts for the Church of Scientology and a number of affiliated organizations that address such diverse topics as business administration literacy and drug rehabilitation.,the organization lrb organization rrb is a christian ministry that focuses on the health of the community and the health care of many people.,He also authored Scientology.,3248,0.6527593680299246
This did n t change until NUMBER with the installation of a new computer increasing processing power of the Weather Centre greatly leading to forecasts twice as accurate as earlier ones.,in the late number it was added to the new system at the same time as the previous system was replaced by the new superconcond.,This made forecasts twice as accurate as earlier ones.,3249,0.6573021117077078
SNL and Kids in the Hall alum PERSON who appeared in many of the Mary PERSON SNL skits on TV also has a minor role as a priest.,in the episode of the television show the guest guest star of the n t s television show person was featured in a special guest guest guest role in the simpsons episode number of the big show.,SNL and Kids in the Hall alum PERSON who appeared in many of the Mary PERSON SNL skits on television also has a minor role as a priest.,3250,0.9505525827407837
He theorized that personality is developed by a person s childhood experiences.,he is said to have developed a kind of mentality from his childhood.,He theorised that personality is developed by a person s childhood experiences.,3251,0.8250967943215672
Light from a scene passes through this single point and projects an inverted image on the opposite side of the box.,in the background the image is shown in a straight line in the center of the image. this means that the viewer turns away from the viewer.,This type of photography is called Solargraphy.,3252,0.9847372174263
 ndash Raymond of Poitiers is defeated and killed at the Battle of Inab by Nur ad Din Zangi.,in ad ad ad din ad din din dine ad din defeated the tribes of ard din and defeated the governor of ad ad ab ad din daad at the battle of arbun.,Events,3253,0.9476717710494995
Finntroll s lyrics are in Swedish one of LOCATION s two national languages because Swedish just sounds damn trollish according to the band s first vocalist PERSON LRB whose first language is Swedish RRB.,in the swedish language language s first language lrb swedish rrb is swedish s only language in the country.,Finntroll s lyrics are in Swedish one of LOCATION s two national languages because they say Swedish just sounds damn trollish.,3254,0.4790614825751394
Common triggers include insect bites or stings foods medication and latex rubber.,can also be used to treat treat medications and other medications such as medications and medications.,foods,3255,0.9392879605293274
In the Margherita pizza whose red tomatoes green basil and white cheese represent the Italian flag was named after her.,in the italian restaurant red bull is named after the italian national football team.,In the pizza Margherita was named after her. Red sauce green basil and white cheese.,3256,0.67879889692579
The LOCATION national football team represents LOCATION in international football competitions and is controlled by the ORGANIZATION.,location national football team is the national football club of location.,LOCATION national football team is the national football team of LOCATION.,3257,0.47945991315339737
Th lus is a commune in the Pas de Calais department in the Nord Pas de Calais region of France.,it is found in the region nord pas de calais in the pas d partement in the north of france.,Th lus is a commune. It is found in the region Nord Pas de Calais in the Pas de Calais department in the north of France.,3258,0.844686020048041
For example in order to perform digital filters fast enough the ORGANIZATION instruction in a typical digital signal processor LRB DSP RRB must be implemented using a kind of ORGANIZATION architecture that can fetch an instruction and two data words simultaneously and it requires a single cycle multiply accumulate multiplier.,in the organization it is used to set up a data stream lrb number or number rrb and then then send a datagram to the processor to a multiplexing system which can be used for the execution of the cpu.,digital signal processor,3259,0.566196325904368
The first named appearance of Wario occurred in the game where he was designed by Hiroji Kiyotake who was also responsible for designing Samus Aran another popular Nintendo character.,he was one of the first people to create a game game that was created by person in the first game of the nintendo computer series.,Wario is a character from Nintendos popular video game series Mario.,3260,0.6784033058771018
Nicolas p After he won the battle Achaius is said to have established the Order of the Thistle dedicating it to the saint in.,he was buried in the monastery of st. john in location.,After he won the battle Achaius established the Order of the Thistle.,3261,0.40120974063873294
Gabriele Oriali LRB born November RRB is a former football player from Italy who mainly played defensive midfield but could also play as defender.,he is a former italian football player.,Gabriele Oriali LRB born November RRB is a former Italian football player. He has played for Italy national team.,3262,0.23836175464604
PERSON is a municipality in the district of Del mont in the canton of LOCATION in LOCATION.,person is a municipality of the district location in the canton of location in location.,PERSON is a municipality of the district of Del mont in the canton of LOCATION in LOCATION.,3263,0.8890989638946869
King Juan Carlos of Spain and Grand Duke Henri of Luxembourg are members of this family both through the Bourbon branch of the dynasty.,he is the father of the royal family of bourbon.,King Juan Carlos of Spain and the grand duke of Luxembourg are members of this family both through the Bourbon branch of the dynasty.,3264,0.34620821211073133
In he composed The Fairy Queen LRB an adaptation of Shakespeare s A Midsummer Night s Dream RRB the score of which LRB his longest for theater RRB was rediscovered in and published by the Purcell Society.,in the th century he wrote a symphony called the swan maiden lrb tr. rrb. it was first performed by the london opera company lrb rrb in.,In he composed songs and music for The Fairy Queen LRB an adaptation of Shakespeare s A Midsummer Night s Dream RRB. Purcell s music for this was lost for many years and was rediscovered and published in.,3265,0.5575705369313557
 is the telephone number for local directory assistance in the LOCATION and LOCATION.,location is the location for the location in the location and location., is a telephone number in the LOCATION and LOCATION.,3266,0.8062717921593611
IAUC Satellites of Jupiter May LRB discovery RRB MPEC J Eleven New Satellites of Jupiter May LRB discovery and ephemeris RRB ,it was first announced on july number and was announced on june number by the discovery spacecraft lrb number rrb and the first of the discovery program.,IAUC May LRB discovery RRB MPEC May LRB discovery and ephemeris RRB ,3267,0.9999999403953552
On his election he became the first out gay Conservative MP to be open about his homosexuality at the time he was initially elected LRB he is not the first out gay Conservative MP that distinction goes to PERSON who voluntarily came out in Tory MP says I m gay ORGANIZATION.,he was elected to the conservative party in number but he was not elected for the party s choice.,He was first in the NUMBER general election.,3268,0.3086058738892966
Any attempt otherwise to copy modify sublicense or distribute it is void and will automatically terminate your rights under this License.,this agreement is not allowed to be made by any whatsoever whatsoever whatsoever except in copyright infringement if it is not permitted.,Any other attempt to copy modify sublicense or distribute the Document is void and will automatically terminate your rights under this License.,3269,0.9293725490570068
PERSON is largely credited along with his brother PERSON as founding the Methodist movement which began when he took to open air preaching in a similar manner to PERSON.,he was born in location location. he became one of the leaders of the movement and later led the movement.,At the age of five PERSON was rescued from the burning rectory.,3270,0.6007588763208784
If a mal lands on a station occupied by the opponent s team the opponent s mal is removed from the course and returned to the starting position and the current player is allowed to cast again.,in the end the player s opponent s opponent is left at the end of the game and the player is saved by the opponent.,When a mal arrives the circle that is already occupied by a mal of opposite team the mal of opposite team is captured by new mal and should restart from the start point. If a mal lands on circle that another mal of the own team exist two mals can make a group and move together.,3271,0.5724146853511533
The name derives from the Greek currency drachma.,the name is derived from the greek word pharmacus. the term is used for the name.,It had the name of the sovereign and a religious verse on it.,3272,0.9710816740989685
His poems have appeared in literary journals in the U.S. and abroad and in the anthologies Twentieth Century American Poetry Contemporary American Poetry and Writing Poems.,in the th century poetry and poetry in the u. s. was first published in the united states in.,His poems have appeared in literary journals in the U.S. and in the Twentieth Century American Poetry Contemporary American Poetry and Writing Poems.,3273,0.5266747800416725
Henriette Bordvik Live Female Vocals LRB RRB Female Vocals on An Elixir for Existence LRB O O RRB Sirenian Shores LRB O O RRB ,she sang the song lrb o o rrb lrb lrb rrb in the o od rrb.,Henriette Bordvik Female Vocals LRB RRB ,3274,0.3730062369316343
Camiran is a commune in the Gironde department in Aquitaine in south western France.,it is found in the region aquitaine in the gironde department in the southwest of france.,Camiran is a commune. It is found in the region Aquitaine in the Gironde department in the southwest of France.,3275,0.8756313920021057
Steve Fisk production on Fopp,in the fopp f. f f f. p. f p. pf.,Steve Fisk producer LRB Fopp RRB ,3276,1.0
Bujold appeared in a variety of roles for Canadian and U.S. television notably for NBC s Hallmark Hall of Fame in George Bernard Shaw s classics Saint Joan in which earned her an Emmy Award nomination and Caesar and Cleopatra in opposite Sir Alec Guinness. She also appeared in Jean Anouilh s Antigone for PBS s Great Performances in.,in he won the emmy award for best actress in the united kingdom and was nominated for a bafta award in and in for best actor in television.,She made notable appearances on American television LRB Hallmark Hall of Fame NBC RRB in George Bernard Shaw s classic plays Saint Joan in and Caesar and Cleopatra in the later opposite Sir Alec Guinness as well as in Jean Anouilh s Antigone in LRB Great Performances PBS RRB.,3277,0.3441209575373256
 ,after the war there were several people living in location.,ORGANIZATION English football club,3278,0.6985350251197815
In NUMBER ORGANIZATION ranked PERSON as the th best place to live in the LOCATION the highest of any city in LOCATION.,in number person was the th largest city in location and the th most expensive city in the location.,In NUMBER ORGANIZATION said PERSON was a very good place to live.,3279,0.818473807835983
Kim Yoon ok LRB born March RRB is the current First Lady of the Republic of Korea.,she is the current president of the united states lrb born march rrb.,Kim Yoon ok also called Kim Yun ok LRB March RRB is the wife of Lee Myung bak The th Korean President so she is the first lady of the Republic of Korea.,3280,0.805091818658317
CH PERSON ,person lrb born number rrb is a canadian politician.,CH Leimiswil,3281,0.8161172866821289
The nd century is the time from NUMBER to NUMBER.,the th century is the period from number to number.,This category is for articles and events specifically related to the nd century which began in the year NUMBER and ended in the year NUMBER.,3282,0.9639974236488342
Leo LRB RRB is the fifth astrological sign of the Zodiac originating from the constellation of Leo.,it is the sign of the zodiac in the zodiac constellation of saturn.,Leo LRB RRB is the fifth astrological sign of the Zodiac starting from the constellation of Leo.,3283,0.5962709152337277
In NUMBER the ORGANIZATION an organization subordinate to the ORGANIZATION which was at that time the rule making body for Formula One was dissolved and replaced by the F d ration ORGANIZATION or FISA which would serve the same function.,in number the organization was banned from the organization by the organization the organization lrb organization rrb.,They were the rule making group for Formula One. In NUMBER they were replaced by the F d ration ORGANIZATION or FISA.,3284,0.4186530113220215
This proved to be explosively popular beginning LRB or fueling RRB a vogue for madrigal composing and singing in England which lasted into the first two decades of the th century.,in the mid of th century the most popular opera was lrb lrb rrb which became popular in the middle of the th century rrb.,Musica transalpina was a collection of Italian madrigals.,3285,0.6340945739319871
Unlike a solar eclipse which can only be viewed from a certain relatively small area of the world a lunar eclipse may be viewed from anywhere on the night side of the Earth. A lunar eclipse lasts for a few hours whereas a total solar eclipse lasts for only a few minutes at any given place.,a solar eclipse is a day that can be observed on a non spherical moon at a distance of about number hours from earth.,A Lunar eclipse is an astronomical phenomenon.,3286,0.3859134953597496
Tamil Nadu government placed a statue of Theeran Chinnamalai in Chennai.,in the tamil nadu government gave the statue of the statue in tamil nadu. the statue is also in chennai.,Tamil Nadu government placed a statue of Chinnamalai in Chennai.,3287,0.9374252557754517
There is some evidence that Haydn himself was not happy with van Swieten s libretto at least one particular aspect of tone painting it required namely the portrayal of the croaking of frogs which is found during the serene movement that concludes Part II Summer.,at the end of the opera the libretto was written by the composer lrb not unlike the opera ophiri rrb but rather rather it was written in part because it was not very good.,One problem was that Haydn was not very happy about the libretto.,3288,0.628701267351631
The undergraduate program was ranked th among national universities by ORGANIZATION Report for NUMBER.,it was ranked number among colleges in the organization by organization. it ranked numberth among the top number colleges.,The undergraduate program was ranked th among national universities by ORGANIZATION Report for NUMBER.,3289,0.978294312953949
PERSON LRB O O RRB.,person lrb o o o rrb,PERSON.,3290,0.9643814563751221
The church LRB First Christian Church of North Hollywood RRB has noted that when the cast was on set they often went into the church office to observe how church staff really act.,the church was started in the church of jesus christ church. it was the first church in the diocese of st. paul church.,Cast,3291,0.6393973144739034
In the presidential election of Hoover easily won the Republican nomination despite having no previous elected office experience.,in the republican primary he ran for the democratic nomination in the number election.,In the presidential election of Hoover easily won the Republican nomination.,3292,0.6395190556844075
Many preserved historical buildings are the evidence of the years of its existence.,the history of the town are much about the history and history of location.,A system of old roads with trees and small forests create a nice landscape.,3293,0.8391961993941341
Cape May is at a crossroads for bird migration.,it is also important for tourism to the location.,Bird migration,3294,0.9710092544555664
In the Murree hills it was the Dhund Abbasi and Tanoli tribes who rose up against the British.,in the middle of the year he was the leader of the tribal tribes in the district of sindh in the pakistan.,Several of the table servants supported the hill men and for some hours the danger to Murree became imminent.,3295,0.98692387342453
Non aggression treaty reaffirmed the German Soviet Treaty of Rapallo signed in Crozier.,in the treaty of versailles unrebebebeur treaty was signed in bonn.,Each promised to stay neutral if another country attacked them for the next five years.,3296,0.7242882539486063
A few confessions are shared by many denominations.,many churches are part of the larger community. many churches.,Some of them are used by many denominations. Different denominations use different confessions usually based on historical reasons.,3297,0.9678900837898254
Pascal Duquenne LRB b. August in Vilvoorde Belgium RRB is a Belgian actor.,montuyer lrb born august in antwerp rrb is a belgian football player. he plays for st. louis in the belgian netherlands.,Pascal Duquenne is a Belgian actor.,3298,0.9143848419189453
Peter Grimes is an opera by Benjamin Britten with a libretto adapted by Montagu Slater from the Peter Grimes section of George Crabbe s poem The Borough.,the opera is based on the legend of hamlet in the libretto by william shakespeare. it is set in the town of cambridge.,The poem called The Borough was about the story of Peter Grimes.,3299,0.6892707784191456
The most important festivals of LOCATION are held on the eleventh LRB ekadashi RRB day of Hindu lunar months PERSON in the month of LOCATION and PERSON in the month of PERSON.,person lrb born january number number in location location location rrb is one of the month of the hindu calendar. it is celebrated on the day of person s birthday.,The two most important festivals associated with LOCATION are PERSON in the Hindu month of LOCATION and PERSON in the Hindu month of PERSON.,3300,0.8714268466404507
